t=0,,t=10,,t=20,,t=30,,t=40,,t=50,,t=60,,t=120,,t=180,
678.9398804,0.021135159,678.9398804,0.018621465,678.9398804,0.017328672,678.9398804,0.017138654,678.9398804,0.018565726,678.9398804,0.017592682,678.9398804,0.021840971,678.9398804,0.020085227,678.9398804,0.017288696
678.0702515,0.021720752,678.0702515,0.018481767,678.0702515,0.018323887,678.0702515,0.018079808,678.0702515,0.018039789,678.0702515,0.016641608,678.0702515,0.021675989,678.0702515,0.019997396,678.0702515,0.018242026
677.0553589,0.022398027,677.0553589,0.018951938,677.0553589,0.01904878,677.0553589,0.018946314,677.0553589,0.017978486,677.0553589,0.018083289,677.0553589,0.022381593,677.0553589,0.021200959,677.0553589,0.017922021
676.0401001,0.022086576,676.0401001,0.018957833,676.0401001,0.019135231,676.0401001,0.018650701,676.0401001,0.019519432,676.0401001,0.018306391,676.0401001,0.022179816,676.0401001,0.020556839,676.0401001,0.019008538
675.0245972,0.022089353,675.0245972,0.01880851,675.0245972,0.018969055,675.0245972,0.018612089,675.0245972,0.019354625,675.0245972,0.019234063,675.0245972,0.022164615,675.0245972,0.020752134,675.0245972,0.018136619
674.008728,0.021985184,674.008728,0.018690588,674.008728,0.019653559,674.008728,0.018745288,674.008728,0.018652162,674.008728,0.018042866,674.008728,0.022262368,674.008728,0.021318151,674.008728,0.018418483
672.9925537,0.022390014,672.9925537,0.019728102,672.9925537,0.019502942,672.9925537,0.019110614,672.9925537,0.020023283,672.9925537,0.019452965,672.9925537,0.022450279,672.9925537,0.020931922,672.9925537,0.018703155
671.9760742,0.021496734,671.9760742,0.018930197,671.9760742,0.019296058,671.9760742,0.018606173,671.9760742,0.019469235,671.9760742,0.018623978,671.9760742,0.022176847,671.9760742,0.021614714,671.9760742,0.018802753
670.9592896,0.022867793,670.9592896,0.019447496,670.9592896,0.01903918,670.9592896,0.019180924,670.9592896,0.019264532,670.9592896,0.019188743,670.9592896,0.022626437,670.9592896,0.021768596,670.9592896,0.019347966
669.9421387,0.02294087,669.9421387,0.019058328,669.9421387,0.019937495,669.9421387,0.01924954,669.9421387,0.020261323,669.9421387,0.018550679,669.9421387,0.022305476,669.9421387,0.021750579,669.9421387,0.019106422
669.0700684,0.022580218,669.0700684,0.019571908,669.0700684,0.019954002,669.0700684,0.018548787,669.0700684,0.020229781,669.0700684,0.019347776,669.0700684,0.022981726,669.0700684,0.020996524,669.0700684,0.018587826
668.0523682,0.022090497,668.0523682,0.01878213,668.0523682,0.018871689,668.0523682,0.018810349,668.0523682,0.019570526,668.0523682,0.018432312,668.0523682,0.021992482,668.0523682,0.020973051,668.0523682,0.018277906
667.0343018,0.021172881,667.0343018,0.017718583,667.0343018,0.018772155,667.0343018,0.017782278,667.0343018,0.017655198,667.0343018,0.017352488,667.0343018,0.020305209,667.0343018,0.020587618,667.0343018,0.017655574
666.0159912,0.020617856,666.0159912,0.017730124,666.0159912,0.017814936,666.0159912,0.01810164,666.0159912,0.017938342,666.0159912,0.017316146,666.0159912,0.021443073,666.0159912,0.020811928,666.0159912,0.017385222
664.9973145,0.020440936,664.9973145,0.017721767,664.9973145,0.01791204,664.9973145,0.017387377,664.9973145,0.016831003,664.9973145,0.017388564,664.9973145,0.021578994,664.9973145,0.020078205,664.9973145,0.016595157
663.9783936,0.020271901,663.9783936,0.017290501,663.9783936,0.017120883,663.9783936,0.017431756,663.9783936,0.017519502,663.9783936,0.01649523,663.9783936,0.020939719,663.9783936,0.020323221,663.9783936,0.017013188
662.9591064,0.019888362,662.9591064,0.017060921,662.9591064,0.017115174,662.9591064,0.017107472,662.9591064,0.017173877,662.9591064,0.016133279,662.9591064,0.020808723,662.9591064,0.020123754,662.9591064,0.016694812
661.9395142,0.020107837,661.9395142,0.017090106,661.9395142,0.017185619,661.9395142,0.017427228,661.9395142,0.016394546,661.9395142,0.016022231,661.9395142,0.019815553,661.9395142,0.019213147,661.9395142,0.016271848
661.0653076,0.019451639,661.0653076,0.016633511,661.0653076,0.01656544,661.0653076,0.016718512,661.0653076,0.016849464,661.0653076,0.016175218,661.0653076,0.019899039,661.0653076,0.018756019,661.0653076,0.01627674
660.045105,0.019898823,660.045105,0.016431052,660.045105,0.016667536,660.045105,0.016024943,660.045105,0.017362375,660.045105,0.016254863,660.045105,0.019759471,660.045105,0.01855292,660.045105,0.015483375
659.0246582,0.020111959,659.0246582,0.016790293,659.0246582,0.017036501,659.0246582,0.016434817,659.0246582,0.016896935,659.0246582,0.015989974,659.0246582,0.020331603,659.0246582,0.018240893,659.0246582,0.016936956
658.0038452,0.019418504,658.0038452,0.016728546,658.0038452,0.017025113,658.0038452,0.016463369,658.0038452,0.016799469,658.0038452,0.016027629,658.0038452,0.019945735,658.0038452,0.019141074,658.0038452,0.016888943
656.9827271,0.019124463,656.9827271,0.016824411,656.9827271,0.016910393,656.9827271,0.016037004,656.9827271,0.01623616,656.9827271,0.015856624,656.9827271,0.020193495,656.9827271,0.01910972,656.9827271,0.01617288
655.9613037,0.019418098,655.9613037,0.016800571,655.9613037,0.017123574,655.9613037,0.016751872,655.9613037,0.017056344,655.9613037,0.015177055,655.9613037,0.019736933,655.9613037,0.018738044,655.9613037,0.016959216
654.9395752,0.019235063,654.9395752,0.016388632,654.9395752,0.01626271,654.9395752,0.015877835,654.9395752,0.016196499,654.9395752,0.015722912,654.9395752,0.019903403,654.9395752,0.017926984,654.9395752,0.016018847
654.0635376,0.019402722,654.0635376,0.017043017,654.0635376,0.016392799,654.0635376,0.016092204,654.0635376,0.016935315,654.0635376,0.01560408,654.0635376,0.019518727,654.0635376,0.018587476,654.0635376,0.015857778
653.0412598,0.019531669,653.0412598,0.016054759,653.0412598,0.016080787,653.0412598,0.015841777,653.0412598,0.016719777,653.0412598,0.015409209,653.0412598,0.019415742,653.0412598,0.017812267,653.0412598,0.015574618
652.0186768,0.018996097,652.0186768,0.017074974,652.0186768,0.015872089,652.0186768,0.015520155,652.0186768,0.016050488,652.0186768,0.015959654,652.0186768,0.019218938,652.0186768,0.018373599,652.0186768,0.016042268
650.9957275,0.019370133,650.9957275,0.015892548,650.9957275,0.016684886,650.9957275,0.016101096,650.9957275,0.016054409,650.9957275,0.01548662,650.9957275,0.019637091,650.9957275,0.018663133,650.9957275,0.015449388
649.9724731,0.018686913,649.9724731,0.016650295,649.9724731,0.016845131,649.9724731,0.016093897,649.9724731,0.016692741,649.9724731,0.015696798,649.9724731,0.019709166,649.9724731,0.017807439,649.9724731,0.015692316
648.9489746,0.019476652,648.9489746,0.016823066,648.9489746,0.016751898,648.9489746,0.015772168,648.9489746,0.016065905,648.9489746,0.015514842,648.9489746,0.019595901,648.9489746,0.018946502,648.9489746,0.016735407
648.0714111,0.019736093,648.0714111,0.016775467,648.0714111,0.015880037,648.0714111,0.015775764,648.0714111,0.016092956,648.0714111,0.014677561,648.0714111,0.019368509,648.0714111,0.018119805,648.0714111,0.016026098
647.0473022,0.019295461,647.0473022,0.015562464,647.0473022,0.016273003,647.0473022,0.016287569,647.0473022,0.016253412,647.0473022,0.014895919,647.0473022,0.019409895,647.0473022,0.017637888,647.0473022,0.01636624
646.0228882,0.019286208,646.0228882,0.016319579,646.0228882,0.016647873,646.0228882,0.015998568,646.0228882,0.016464578,646.0228882,0.01568727,646.0228882,0.019584743,646.0228882,0.018486898,646.0228882,0.015986403
644.9981689,0.018723479,644.9981689,0.016255777,644.9981689,0.017247107,644.9981689,0.015565174,644.9981689,0.016092284,644.9981689,0.015964998,644.9981689,0.019751804,644.9981689,0.018422076,644.9981689,0.015402101
643.9731445,0.019489974,643.9731445,0.016342103,643.9731445,0.015978776,643.9731445,0.016627969,643.9731445,0.016000772,643.9731445,0.015519296,643.9731445,0.019576538,643.9731445,0.018494381,643.9731445,0.015971927
642.947876,0.018985253,642.947876,0.016031927,642.947876,0.015528149,642.947876,0.015583123,642.947876,0.016432665,642.947876,0.015623561,642.947876,0.020314757,642.947876,0.017709281,642.947876,0.015647551
642.0687866,0.019114401,642.0687866,0.016427344,642.0687866,0.016649192,642.0687866,0.015421493,642.0687866,0.017043663,642.0687866,0.015781106,642.0687866,0.019944895,642.0687866,0.017946569,642.0687866,0.015720524
641.0429077,0.018926332,641.0429077,0.016241131,641.0429077,0.016171671,641.0429077,0.016034666,641.0429077,0.016315656,641.0429077,0.015701709,641.0429077,0.019277304,641.0429077,0.018207904,641.0429077,0.015969859
640.0167236,0.019512581,640.0167236,0.017182253,640.0167236,0.016332909,640.0167236,0.016031846,640.0167236,0.016383659,640.0167236,0.015325616,640.0167236,0.019581845,640.0167236,0.017929683,640.0167236,0.015357421
638.9902344,0.018906269,638.9902344,0.01620765,638.9902344,0.016295658,638.9902344,0.016004371,638.9902344,0.016367907,638.9902344,0.015721625,638.9902344,0.019472944,638.9902344,0.018510561,638.9902344,0.015792381
637.9634399,0.01918371,637.9634399,0.016849464,637.9634399,0.017014373,637.9634399,0.016087448,637.9634399,0.01607528,637.9634399,0.01600891,637.9634399,0.019046644,637.9634399,0.017416181,637.9634399,0.0157497
636.9363403,0.019612636,636.9363403,0.016349791,636.9363403,0.015759604,636.9363403,0.015631745,636.9363403,0.017051067,636.9363403,0.015563483,636.9363403,0.019567357,636.9363403,0.018102046,636.9363403,0.015716873
636.0557251,0.018891398,636.0557251,0.016241482,636.0557251,0.016624097,636.0557251,0.015295476,636.0557251,0.015774395,636.0557251,0.015477849,636.0557251,0.019512717,636.0557251,0.018791778,636.0557251,0.015620475
635.0280762,0.01918398,635.0280762,0.016427102,635.0280762,0.015667463,635.0280762,0.016693359,635.0280762,0.016534192,635.0280762,0.015437613,635.0280762,0.019219209,635.0280762,0.018125877,635.0280762,0.0160113
634.0001221,0.019479116,634.0001221,0.017281046,634.0001221,0.016366966,634.0001221,0.016253306,634.0001221,0.016069289,634.0001221,0.015468434,634.0001221,0.019755056,634.0001221,0.01840147,634.0001221,0.015758503
632.9718628,0.019128602,632.9718628,0.015816085,632.9718628,0.016515719,632.9718628,0.015939085,632.9718628,0.015926652,632.9718628,0.01557757,632.9718628,0.019483177,632.9718628,0.018958671,632.9718628,0.016085301
631.9433594,0.019257549,631.9433594,0.016599299,631.9433594,0.016328959,631.9433594,0.015943622,631.9433594,0.016886331,631.9433594,0.015711425,631.9433594,0.019617999,631.9433594,0.018275179,631.9433594,0.016406642
631.0614624,0.019334298,631.0614624,0.016422773,631.0614624,0.016146094,631.0614624,0.015883017,631.0614624,0.016145395,631.0614624,0.015716203,631.0614624,0.019784829,631.0614624,0.018288273,631.0614624,0.01604748
630.0324097,0.01924808,630.0324097,0.01653984,630.0324097,0.016352935,630.0324097,0.016418982,630.0324097,0.016224712,630.0324097,0.015637541,630.0324097,0.019893972,630.0324097,0.018936876,630.0324097,0.016786849
629.0029907,0.019152761,629.0029907,0.016691154,629.0029907,0.015930921,629.0029907,0.01604815,629.0029907,0.016539356,629.0029907,0.015598257,629.0029907,0.019791359,629.0029907,0.018293971,629.0029907,0.016284587
627.9732666,0.019472511,627.9732666,0.016380729,627.9732666,0.015868627,627.9732666,0.015609098,627.9732666,0.016472107,627.9732666,0.01573083,627.9732666,0.019341605,627.9732666,0.018230202,627.9732666,0.016389653
626.9432983,0.019128846,626.9432983,0.016743155,626.9432983,0.016631573,626.9432983,0.016081512,626.9432983,0.016776193,626.9432983,0.015623641,626.9432983,0.019798836,626.9432983,0.01879205,626.9432983,0.016325142
626.0602417,0.019420588,626.0602417,0.016304098,626.0602417,0.016595157,626.0602417,0.016133253,626.0602417,0.016505044,626.0602417,0.016216921,626.0602417,0.019845791,626.0602417,0.018243376,626.0602417,0.016076542
625.0296631,0.019473378,625.0296631,0.016879173,625.0296631,0.016973725,625.0296631,0.016052958,625.0296631,0.016491385,625.0296631,0.016209181,625.0296631,0.019730132,625.0296631,0.018817998,625.0296631,0.016214797
623.9988403,0.019550839,623.9988403,0.015946308,623.9988403,0.016104883,623.9988403,0.016107865,623.9988403,0.015984926,623.9988403,0.015782233,623.9988403,0.020099569,623.9988403,0.018702775,623.9988403,0.01639796
622.9677124,0.019947983,622.9677124,0.016324686,622.9677124,0.016757334,622.9677124,0.016202169,622.9677124,0.016521178,622.9677124,0.015415351,622.9677124,0.020394785,622.9677124,0.019259281,622.9677124,0.01581434
621.9362793,0.019392382,621.9362793,0.016781064,621.9362793,0.016444953,621.9362793,0.016723355,621.9362793,0.016368041,621.9362793,0.016166944,621.9362793,0.020478273,621.9362793,0.018216867,621.9362793,0.016554926
621.052002,0.02004654,621.052002,0.016539786,621.052002,0.016428472,621.052002,0.016383309,621.052002,0.016626194,621.052002,0.015971363,621.052002,0.019679181,621.052002,0.018670995,621.052002,0.015974935
620.0200195,0.019821893,620.0200195,0.016635098,620.0200195,0.016515046,620.0200195,0.016289881,620.0200195,0.016881058,620.0200195,0.016101498,620.0200195,0.020286195,620.0200195,0.018679643,620.0200195,0.016244598
618.9877319,0.020059552,618.9877319,0.016801512,618.9877319,0.016716603,618.9877319,0.016790157,618.9877319,0.016351484,618.9877319,0.015687296,618.9877319,0.019681918,618.9877319,0.017771356,618.9877319,0.016287811
617.9552002,0.019104961,617.9552002,0.016506443,617.9552002,0.016680287,617.9552002,0.015969591,617.9552002,0.015698113,617.9552002,0.015847066,617.9552002,0.019496065,617.9552002,0.018484522,617.9552002,0.015846234
617.0698853,0.019623252,617.0698853,0.016330196,617.0698853,0.01638761,617.0698853,0.015501858,617.0698853,0.016174681,617.0698853,0.016150098,617.0698853,0.020024231,617.0698853,0.018286817,617.0698853,0.015988927
616.0368042,0.019105691,616.0368042,0.016214877,616.0368042,0.016418928,616.0368042,0.015641084,616.0368042,0.015778877,616.0368042,0.015687458,616.0368042,0.020293627,616.0368042,0.018219162,616.0368042,0.015972868
615.003418,0.018987849,615.003418,0.01623925,615.003418,0.016240755,615.003418,0.015789025,615.003418,0.015926436,615.003418,0.015636897,615.003418,0.019148838,615.003418,0.018024597,615.003418,0.01537901
613.9697266,0.019168343,613.9697266,0.015699964,613.9697266,0.015776783,613.9697266,0.015490645,613.9697266,0.016004639,613.9697266,0.015883017,613.9697266,0.019203976,613.9697266,0.018137159,613.9697266,0.016016161
612.935791,0.019193018,612.935791,0.016248845,612.935791,0.016071841,612.935791,0.015281881,612.935791,0.016221864,612.935791,0.015373351,612.935791,0.020082217,612.935791,0.017837673,612.935791,0.015446357
612.0493164,0.019983707,612.0493164,0.01578261,612.0493164,0.016381616,612.0493164,0.015635207,612.0493164,0.015953558,612.0493164,0.015287245,612.0493164,0.019389162,612.0493164,0.017963244,612.0493164,0.015555944
611.0148315,0.019750018,611.0148315,0.016310172,611.0148315,0.015869591,611.0148315,0.015762826,611.0148315,0.015698783,611.0148315,0.015115056,611.0148315,0.019439401,611.0148315,0.017996375,611.0148315,0.015225578
609.9799805,0.018924547,609.9799805,0.016049011,609.9799805,0.015520798,609.9799805,0.015295825,609.9799805,0.015948724,609.9799805,0.015268019,609.9799805,0.019288642,609.9799805,0.018099157,609.9799805,0.015732333
608.9449463,0.018639784,608.9449463,0.015696958,608.9449463,0.016378928,608.9449463,0.015622917,608.9449463,0.01567436,608.9449463,0.015233942,608.9449463,0.019517129,608.9449463,0.017990384,608.9449463,0.015433884
608.0574951,0.018986119,608.0574951,0.015774798,608.0574951,0.015871391,608.0574951,0.015565469,608.0574951,0.015969833,608.0574951,0.015483724,608.0574951,0.019618431,608.0574951,0.017862542,608.0574951,0.015530939
607.0218506,0.019079696,607.0218506,0.016063005,607.0218506,0.015559888,607.0218506,0.015488874,607.0218506,0.016150931,607.0218506,0.015177162,607.0218506,0.019316381,607.0218506,0.017403599,607.0218506,0.015373511
605.9859619,0.019824468,605.9859619,0.015862478,605.9859619,0.015845053,605.9859619,0.015140144,605.9859619,0.015652811,605.9859619,0.014992049,605.9859619,0.019227218,605.9859619,0.017709255,605.9859619,0.01507263
604.9497681,0.018701965,604.9497681,0.015951196,604.9497681,0.015872708,604.9497681,0.015096857,604.9497681,0.016215684,604.9497681,0.01506743,604.9497681,0.01970234,604.9497681,0.017652959,604.9497681,0.015261933
604.0614014,0.019012919,604.0614014,0.016624231,604.0614014,0.015847953,604.0614014,0.015072147,604.0614014,0.015474684,604.0614014,0.015083537,604.0614014,0.01985701,604.0614014,0.017937506,604.0614014,0.015094124
603.0247192,0.019216692,603.0247192,0.016014174,603.0247192,0.015433322,603.0247192,0.015068663,603.0247192,0.015518196,603.0247192,0.015479512,603.0247192,0.019280633,603.0247192,0.017725622,603.0247192,0.015421225
601.9876709,0.019006023,601.9876709,0.015674816,601.9876709,0.015601933,601.9876709,0.015404917,601.9876709,0.015485816,601.9876709,0.014758779,601.9876709,0.01914221,601.9876709,0.01772422,601.9876709,0.01486763
600.9504395,0.018421562,600.9504395,0.01510731,600.9504395,0.015113261,600.9504395,0.014951295,600.9504395,0.015621736,600.9504395,0.015128645,600.9504395,0.018820379,600.9504395,0.017367737,600.9504395,0.015188153
600.0610962,0.018933577,600.0610962,0.015585485,600.0610962,0.015493837,600.0610962,0.0150301,600.0610962,0.015463122,600.0610962,0.014944142,600.0610962,0.018762343,600.0610962,0.017599285,600.0610962,0.01503913
599.0232544,0.018248154,599.0232544,0.015839603,599.0232544,0.015668457,599.0232544,0.014964183,599.0232544,0.01555978,599.0232544,0.014872961,599.0232544,0.018434959,599.0232544,0.017382097,599.0232544,0.015037254
597.9851685,0.018523367,597.9851685,0.015362543,597.9851685,0.015479083,597.9851685,0.014682862,597.9851685,0.014956252,597.9851685,0.014634561,597.9851685,0.018750343,597.9851685,0.017309977,597.9851685,0.014673973
596.9468384,0.018056061,596.9468384,0.015369569,596.9468384,0.01544515,596.9468384,0.014534012,596.9468384,0.015589939,596.9468384,0.014642191,596.9468384,0.018782292,596.9468384,0.017242743,596.9468384,0.014611992
596.0565796,0.018052202,596.0565796,0.015567535,596.0565796,0.015200753,596.0565796,0.014967934,596.0565796,0.01528644,596.0565796,0.014576735,596.0565796,0.018627113,596.0565796,0.017389964,596.0565796,0.015105407
595.0176392,0.018347595,595.0176392,0.015263327,595.0176392,0.015054888,595.0176392,0.01447256,595.0176392,0.015070619,595.0176392,0.014371943,595.0176392,0.018976411,595.0176392,0.017278837,595.0176392,0.014518595
593.9784546,0.01819133,593.9784546,0.015271961,593.9784546,0.015068315,593.9784546,0.014844861,593.9784546,0.014907143,593.9784546,0.013962567,593.9784546,0.018826839,593.9784546,0.017529447,593.9784546,0.01450002
592.9390259,0.018527284,592.9390259,0.015258153,592.9390259,0.015160275,592.9390259,0.014278597,592.9390259,0.014958449,592.9390259,0.014345614,592.9390259,0.018443197,592.9390259,0.017203717,592.9390259,0.014496541
592.0478516,0.017957227,592.0478516,0.015072522,592.0478516,0.01475827,592.0478516,0.014309336,592.0478516,0.015035192,592.0478516,0.014082288,592.0478516,0.018175188,592.0478516,0.017571494,592.0478516,0.014352704
591.0078735,0.017807413,591.0078735,0.015232682,591.0078735,0.014807202,591.0078735,0.014212099,591.0078735,0.014803157,591.0078735,0.014484631,591.0078735,0.018092385,591.0078735,0.01692681,591.0078735,0.014322043
589.9675903,0.017760137,589.9675903,0.014659889,589.9675903,0.014516026,589.9675903,0.014315623,589.9675903,0.014834629,589.9675903,0.014213918,589.9675903,0.018432934,589.9675903,0.016628724,589.9675903,0.014213705
588.927063,0.017839534,588.927063,0.014584498,588.927063,0.015077668,588.927063,0.01402761,588.927063,0.014413097,588.927063,0.013967512,588.927063,0.018185608,588.927063,0.017012596,588.927063,0.014309095
588.0349731,0.017725326,588.0349731,0.01431696,588.0349731,0.015109454,588.0349731,0.013612255,588.0349731,0.014504329,588.0349731,0.013765038,588.0349731,0.018433932,588.0349731,0.016635394,588.0349731,0.013931612
586.9938965,0.01758481,586.9938965,0.01478149,586.9938965,0.014582972,586.9938965,0.014052315,586.9938965,0.014151121,586.9938965,0.013949201,586.9938965,0.018248154,586.9938965,0.016790347,586.9938965,0.014004672
585.9525757,0.01712309,585.9525757,0.014832728,585.9525757,0.01401558,585.9525757,0.013861052,585.9525757,0.01437534,585.9525757,0.013734632,585.9525757,0.017807009,585.9525757,0.015665611,585.9525757,0.013976254
585.0597534,0.017076239,585.0597534,0.01417642,585.0597534,0.014249868,585.0597534,0.013961391,585.0597534,0.014574433,585.0597534,0.013749541,585.0597534,0.017403921,585.0597534,0.016553555,585.0597534,0.014045149
584.0179443,0.01689193,584.0179443,0.0142752,584.0179443,0.013679918,584.0179443,0.013257529,584.0179443,0.014135342,584.0179443,0.013380634,584.0179443,0.017495165,584.0179443,0.016400352,584.0179443,0.0135461
582.9758301,0.017086903,582.9758301,0.013903868,582.9758301,0.013765626,582.9758301,0.013211975,582.9758301,0.014001169,582.9758301,0.013064535,582.9758301,0.017504167,582.9758301,0.016328152,582.9758301,0.01294096
581.9334106,0.016877128,581.9334106,0.014063277,581.9334106,0.013723598,581.9334106,0.013111169,581.9334106,0.013592998,581.9334106,0.013341819,581.9334106,0.017102249,581.9334106,0.015973244,581.9334106,0.013356394
581.0397339,0.016870238,581.0397339,0.013829865,581.0397339,0.013779894,581.0397339,0.012794573,581.0397339,0.013409466,581.0397339,0.012663506,581.0397339,0.017156966,581.0397339,0.015407411,581.0397339,0.013072351
579.9968262,0.016644808,579.9968262,0.013388402,579.9968262,0.013652269,579.9968262,0.012448665,579.9968262,0.012769113,579.9968262,0.013027643,579.9968262,0.016849302,579.9968262,0.015575584,579.9968262,0.012823313
578.9536743,0.016780471,578.9536743,0.013228573,578.9536743,0.013268925,578.9536743,0.013246453,578.9536743,0.013178005,578.9536743,0.012752105,578.9536743,0.01694051,578.9536743,0.015782125,578.9536743,0.01312216
578.0592651,0.015766369,578.0592651,0.013482036,578.0592651,0.013430397,578.0592651,0.012279515,578.0592651,0.013044635,578.0592651,0.012483776,578.0592651,0.016717436,578.0592651,0.015416343,578.0592651,0.012663879
577.015625,0.01574095,577.015625,0.012867413,577.015625,0.013300766,577.015625,0.012254618,577.015625,0.012862507,577.015625,0.012217662,577.015625,0.016650993,577.015625,0.015018657,577.015625,0.012368916
575.9716187,0.015919078,575.9716187,0.012920239,575.9716187,0.012617374,575.9716187,0.012462757,575.9716187,0.012380528,575.9716187,0.012073834,575.9716187,0.016276982,575.9716187,0.015110232,575.9716187,0.012233158
574.9274292,0.015843065,574.9274292,0.012760316,574.9274292,0.012516625,574.9274292,0.011897779,574.9274292,0.012448505,574.9274292,0.01196757,574.9274292,0.016131533,574.9274292,0.015153761,574.9274292,0.012331577
574.0321655,0.015696475,574.0321655,0.012214174,574.0321655,0.012581079,574.0321655,0.011878651,574.0321655,0.012392621,574.0321655,0.011938248,574.0321655,0.01595372,574.0321655,0.01417043,574.0321655,0.012039048
572.9874268,0.015127332,572.9874268,0.012186565,572.9874268,0.0125543,572.9874268,0.011634364,572.9874268,0.012236273,572.9874268,0.011441665,572.9874268,0.015490511,572.9874268,0.014211779,572.9874268,0.011709351
571.9424438,0.014722358,571.9424438,0.012105614,571.9424438,0.012271793,571.9424438,0.011412484,571.9424438,0.011739482,571.9424438,0.011367521,571.9424438,0.015649296,571.9424438,0.014278223,571.9424438,0.011660847
571.0465088,0.01449729,571.0465088,0.011904218,571.0465088,0.011817147,571.0465088,0.011378097,571.0465088,0.01179249,571.0465088,0.011280531,571.0465088,0.015305478,571.0465088,0.01422138,571.0465088,0.011424629
570.0009766,0.014517043,570.0009766,0.011581376,570.0009766,0.011508697,570.0009766,0.011056549,570.0009766,0.011489133,570.0009766,0.011150771,570.0009766,0.015263006,570.0009766,0.013550346,570.0009766,0.011603177
568.9552002,0.014028734,568.9552002,0.011648031,568.9552002,0.011370284,568.9552002,0.010805028,568.9552002,0.011435712,568.9552002,0.010654079,568.9552002,0.014914832,568.9552002,0.014147055,568.9552002,0.010929191
568.0585938,0.013545966,568.0585938,0.010937977,568.0585938,0.010990462,568.0585938,0.010443358,568.0585938,0.010954304,568.0585938,0.010367158,568.0585938,0.01470166,568.0585938,0.013313178,568.0585938,0.01064811
567.0123291,0.013904109,567.0123291,0.010938004,567.0123291,0.010963435,567.0123291,0.01063076,567.0123291,0.01066339,567.0123291,0.010122315,567.0123291,0.014296923,567.0123291,0.012929866,567.0123291,0.010595454
565.9658203,0.013473812,565.9658203,0.010696925,565.9658203,0.010640841,565.9658203,0.009973007,565.9658203,0.010415517,565.9658203,0.010005455,565.9658203,0.014071566,565.9658203,0.012761435,565.9658203,0.010178438
565.0685425,0.013387788,565.0685425,0.010193278,565.0685425,0.010483452,565.0685425,0.009904384,565.0685425,0.010078174,565.0685425,0.009921572,565.0685425,0.014010633,565.0685425,0.012329393,565.0685425,0.010024343
564.0215454,0.012976085,564.0215454,0.010096084,564.0215454,0.009900332,564.0215454,0.009228347,564.0215454,0.009864079,564.0215454,0.009023444,564.0215454,0.013474319,564.0215454,0.01202654,564.0215454,0.009475411
562.9742432,0.01268616,562.9742432,0.010146216,562.9742432,0.009736196,562.9742432,0.009164256,562.9742432,0.009587894,562.9742432,0.009256218,562.9742432,0.013581994,562.9742432,0.011926567,562.9742432,0.009421865
561.9266968,0.012220751,561.9266968,0.009428664,561.9266968,0.009419405,561.9266968,0.008813698,561.9266968,0.009854016,561.9266968,0.009142339,561.9266968,0.012941147,561.9266968,0.011936837,561.9266968,0.008983246
561.0285645,0.01187937,561.0285645,0.009133536,561.0285645,0.009128672,561.0285645,0.008214294,561.0285645,0.009398322,561.0285645,0.008459885,561.0285645,0.012838457,561.0285645,0.011774217,561.0285645,0.00871528
559.9804688,0.011652791,559.9804688,0.009065072,559.9804688,0.00899091,559.9804688,0.00787212,559.9804688,0.008770693,559.9804688,0.008357932,559.9804688,0.01265599,559.9804688,0.01152523,559.9804688,0.008529441
558.9321899,0.011261908,558.9321899,0.00844542,558.9321899,0.00825508,558.9321899,0.008209467,558.9321899,0.008413247,558.9321899,0.007932961,558.9321899,0.012528402,558.9321899,0.011060452,558.9321899,0.008208596
558.0333862,0.01073943,558.0333862,0.008455107,558.0333862,0.008208438,558.0333862,0.007778184,558.0333862,0.008071943,558.0333862,0.007641008,558.0333862,0.011791771,558.0333862,0.010869891,558.0333862,0.008226298
556.9845581,0.010560442,556.9845581,0.008128936,556.9845581,0.008133736,556.9845581,0.00752995,556.9845581,0.0079071,556.9845581,0.007069373,556.9845581,0.011648217,556.9845581,0.010424426,556.9845581,0.007832028
555.9354858,0.010386512,555.9354858,0.007841359,555.9354858,0.008199707,555.9354858,0.007189024,555.9354858,0.007505772,555.9354858,0.006797431,555.9354858,0.011629658,555.9354858,0.009899247,555.9354858,0.007413707
555.0360718,0.010115558,555.0360718,0.0075732,555.0360718,0.007315843,555.0360718,0.007062085,555.0360718,0.007534876,555.0360718,0.006614723,555.0360718,0.010759357,555.0360718,0.010006197,555.0360718,0.007064452
553.9865112,0.010050648,553.9865112,0.00722166,553.9865112,0.007022252,553.9865112,0.0063474,553.9865112,0.007067741,553.9865112,0.006328042,553.9865112,0.010876288,553.9865112,0.009517374,553.9865112,0.006511469
552.9367065,0.00952711,552.9367065,0.006781312,552.9367065,0.006846551,552.9367065,0.006145584,552.9367065,0.00695604,552.9367065,0.006074571,552.9367065,0.010475178,552.9367065,0.008965092,552.9367065,0.006552989
552.0366821,0.009332831,552.0366821,0.006523845,552.0366821,0.006936786,552.0366821,0.006170238,552.0366821,0.006394473,552.0366821,0.005761383,552.0366821,0.010136331,552.0366821,0.009418585,552.0366821,0.006237696
550.9863281,0.009153523,550.9863281,0.00639823,550.9863281,0.00633818,550.9863281,0.00603328,550.9863281,0.00651654,550.9863281,0.005874141,550.9863281,0.009731272,550.9863281,0.008984383,550.9863281,0.005972074
