t=0,,t=10,,t=20,,t=30,,t=40,,t=50,,t=60,,t=120,,t=180,
679.9542236,0.017788129,679.9542236,0.017101899,679.9542236,0.017418094,679.9542236,0.016551027,679.9542236,0.016646851,679.9542236,0.017437199,679.9542236,0.016283618,679.9542236,0.016496951,679.9542236,0.017000536
678.9398804,0.017284978,678.9398804,0.017133592,678.9398804,0.018045887,678.9398804,0.016778668,678.9398804,0.016204694,678.9398804,0.0161494,678.9398804,0.017128287,678.9398804,0.017382663,678.9398804,0.017500205
678.0702515,0.017877242,678.0702515,0.01705532,678.0702515,0.017062562,678.0702515,0.015974909,678.0702515,0.017248722,678.0702515,0.01701518,678.0702515,0.017405404,678.0702515,0.016777888,678.0702515,0.017157262
677.0553589,0.018535065,677.0553589,0.018434554,677.0553589,0.018774724,677.0553589,0.016544921,677.0553589,0.018019335,677.0553589,0.017505109,677.0553589,0.018916056,677.0553589,0.01834017,677.0553589,0.017730286
676.0401001,0.018891992,676.0401001,0.018215463,676.0401001,0.018873176,676.0401001,0.017853424,676.0401001,0.018917598,676.0401001,0.018092357,676.0401001,0.018424965,676.0401001,0.017685313,676.0401001,0.017379591
675.0245972,0.018930225,675.0245972,0.018087797,675.0245972,0.018148791,675.0245972,0.017312912,675.0245972,0.017862866,675.0245972,0.018474501,675.0245972,0.016776947,675.0245972,0.017938962,675.0245972,0.01663967
674.008728,0.017592708,674.008728,0.018415729,674.008728,0.017740885,674.008728,0.017348258,674.008728,0.01749891,674.008728,0.017167764,674.008728,0.017628722,674.008728,0.018200049,674.008728,0.017885873
672.9925537,0.018857144,672.9925537,0.01893474,672.9925537,0.019117242,672.9925537,0.018071605,672.9925537,0.018084936,672.9925537,0.017825725,672.9925537,0.018444736,672.9925537,0.018454757,672.9925537,0.018012401
671.9760742,0.018239111,671.9760742,0.018730152,671.9760742,0.018152246,671.9760742,0.017396566,671.9760742,0.018025137,671.9760742,0.018159399,671.9760742,0.017982399,671.9760742,0.017910555,671.9760742,0.018670293
670.9592896,0.01980924,670.9592896,0.019369565,670.9592896,0.018587206,670.9592896,0.017557289,670.9592896,0.017939879,670.9592896,0.018334689,670.9592896,0.018046752,670.9592896,0.018997665,670.9592896,0.017734466
669.9421387,0.018801698,669.9421387,0.018068582,669.9421387,0.0184671,669.9421387,0.017517129,669.9421387,0.018315652,669.9421387,0.018675212,669.9421387,0.01811902,669.9421387,0.017560039,669.9421387,0.018292701
669.0700684,0.01888107,669.0700684,0.019257821,669.0700684,0.018883612,669.0700684,0.01743464,669.0700684,0.017521441,669.0700684,0.017797273,669.0700684,0.018265812,669.0700684,0.017818552,669.0700684,0.018924844
668.0523682,0.018834678,668.0523682,0.018039925,668.0523682,0.018645378,668.0523682,0.017275093,668.0523682,0.017996779,668.0523682,0.017997237,668.0523682,0.017437037,668.0523682,0.017361054,668.0523682,0.017398803
667.0343018,0.017769225,667.0343018,0.017233748,667.0343018,0.01835197,667.0343018,0.01676118,667.0343018,0.01728883,667.0343018,0.016678941,667.0343018,0.017210342,667.0343018,0.017239781,667.0343018,0.016637679
666.0159912,0.016488131,666.0159912,0.016686393,666.0159912,0.017324982,666.0159912,0.016049977,666.0159912,0.016312726,666.0159912,0.016336028,666.0159912,0.016922746,666.0159912,0.016719159,666.0159912,0.016905494
664.9973145,0.017593812,664.9973145,0.017389694,664.9973145,0.016240031,664.9973145,0.015702032,664.9973145,0.017096648,664.9973145,0.01631829,664.9973145,0.016014468,664.9973145,0.016481249,664.9973145,0.01657843
663.9783936,0.017062481,663.9783936,0.017134318,663.9783936,0.016489692,663.9783936,0.016037755,663.9783936,0.01615214,663.9783936,0.01661073,663.9783936,0.016616782,663.9783936,0.01603088,663.9783936,0.015652731
662.9591064,0.01663179,662.9591064,0.015854826,662.9591064,0.01663499,662.9591064,0.015265526,662.9591064,0.016118208,662.9591064,0.016106844,662.9591064,0.016246211,662.9591064,0.015691295,662.9591064,0.016173821
661.9395142,0.016320277,661.9395142,0.016204908,661.9395142,0.016534703,661.9395142,0.015388504,661.9395142,0.01527617,661.9395142,0.015614437,661.9395142,0.015098921,661.9395142,0.015695026,661.9395142,0.015349188
661.0653076,0.016008534,661.0653076,0.015996205,661.0653076,0.015643714,661.0653076,0.015327681,661.0653076,0.015717033,661.0653076,0.015453761,661.0653076,0.015246356,661.0653076,0.016325412,661.0653076,0.015523025
660.045105,0.016516633,660.045105,0.015871901,660.045105,0.015860867,660.045105,0.015339775,660.045105,0.01582489,660.045105,0.015041033,660.045105,0.014908429,660.045105,0.015457489,660.045105,0.015720818
659.0246582,0.016723812,659.0246582,0.016162001,659.0246582,0.015446062,659.0246582,0.015020425,659.0246582,0.016388364,659.0246582,0.015375443,659.0246582,0.015743714,659.0246582,0.015489277,659.0246582,0.01552383
658.0038452,0.016505394,658.0038452,0.016796939,658.0038452,0.015655199,658.0038452,0.014824344,658.0038452,0.014974284,658.0038452,0.015427528,658.0038452,0.015009922,658.0038452,0.0160586,658.0038452,0.015281506
656.9827271,0.015391856,656.9827271,0.016258787,656.9827271,0.015327868,656.9827271,0.015231797,656.9827271,0.014905536,656.9827271,0.01509072,656.9827271,0.016131748,656.9827271,0.015048885,656.9827271,0.016206764
655.9613037,0.015904175,655.9613037,0.015864706,655.9613037,0.015797535,655.9613037,0.014803613,655.9613037,0.015177216,655.9613037,0.016004451,655.9613037,0.015209037,655.9613037,0.015286601,655.9613037,0.015287191
654.9395752,0.016371751,654.9395752,0.015972814,654.9395752,0.015916232,654.9395752,0.014859728,654.9395752,0.015340848,654.9395752,0.01571062,654.9395752,0.015575772,654.9395752,0.016090592,654.9395752,0.015070405
654.0635376,0.015488365,654.0635376,0.015835442,654.0635376,0.01565147,654.0635376,0.014751575,654.0635376,0.015532387,654.0635376,0.014594376,654.0635376,0.014836987,654.0635376,0.014883917,654.0635376,0.016335813
653.0412598,0.015370696,653.0412598,0.01587899,653.0412598,0.017093983,653.0412598,0.015276761,653.0412598,0.016028436,653.0412598,0.015552537,653.0412598,0.015288398,653.0412598,0.01491585,653.0412598,0.015041221
652.0186768,0.01532036,652.0186768,0.015812811,652.0186768,0.015049581,652.0186768,0.014926808,652.0186768,0.015217508,652.0186768,0.015633704,652.0186768,0.014997703,652.0186768,0.0157621,652.0186768,0.015123714
650.9957275,0.016307054,650.9957275,0.015786905,650.9957275,0.015245149,650.9957275,0.014620665,650.9957275,0.015229117,650.9957275,0.015117683,650.9957275,0.01558138,650.9957275,0.015074264,650.9957275,0.015074478
649.9724731,0.016002061,649.9724731,0.015383596,649.9724731,0.015376891,649.9724731,0.014752245,649.9724731,0.014456985,649.9724731,0.015046982,649.9724731,0.015177886,649.9724731,0.015192308,649.9724731,0.015496439
648.9489746,0.01485137,648.9489746,0.015598364,648.9489746,0.015620502,648.9489746,0.01457909,648.9489746,0.01540524,648.9489746,0.015089782,648.9489746,0.015291266,648.9489746,0.014435174,648.9489746,0.014919735
648.0714111,0.015390971,648.0714111,0.015917683,648.0714111,0.015479673,648.0714111,0.014907679,648.0714111,0.016096555,648.0714111,0.015206463,648.0714111,0.015872331,648.0714111,0.015481765,648.0714111,0.015437532
647.0473022,0.015885031,647.0473022,0.015922058,647.0473022,0.015267724,647.0473022,0.014512814,647.0473022,0.016105341,647.0473022,0.014863317,647.0473022,0.01495585,647.0473022,0.015671704,647.0473022,0.016308049
646.0228882,0.015637515,646.0228882,0.01533771,646.0228882,0.01485962,646.0228882,0.015515647,646.0228882,0.01574876,646.0228882,0.015015174,646.0228882,0.015071772,646.0228882,0.01570281,646.0228882,0.015259654
644.9981689,0.016390245,644.9981689,0.015841214,644.9981689,0.015475166,644.9981689,0.014541481,644.9981689,0.015023133,644.9981689,0.014788909,644.9981689,0.015282633,644.9981689,0.014757949,644.9981689,0.015036879
643.9731445,0.015766423,643.9731445,0.015930841,643.9731445,0.014746781,643.9731445,0.01487438,643.9731445,0.014720752,643.9731445,0.015197482,643.9731445,0.014881345,643.9731445,0.015300115,643.9731445,0.015393465
642.947876,0.015678816,642.947876,0.015705789,642.947876,0.015154189,642.947876,0.014644333,642.947876,0.014954644,642.947876,0.015069788,642.947876,0.01501981,642.947876,0.014487361,642.947876,0.015320173
642.0687866,0.015834475,642.0687866,0.015560344,642.0687866,0.014882765,642.0687866,0.015020479,642.0687866,0.01504248,642.0687866,0.015508618,642.0687866,0.014133256,642.0687866,0.01516778,642.0687866,0.015703855
641.0429077,0.015187697,641.0429077,0.015238795,641.0429077,0.014690146,641.0429077,0.015008582,641.0429077,0.014992477,641.0429077,0.015271934,641.0429077,0.015138214,641.0429077,0.015294564,641.0429077,0.014603265
640.0167236,0.015408618,640.0167236,0.015323739,640.0167236,0.01583324,640.0167236,0.014281406,640.0167236,0.0151881,640.0167236,0.014979322,640.0167236,0.014894204,640.0167236,0.014506685,640.0167236,0.014909554
638.9902344,0.015871285,638.9902344,0.015099565,638.9902344,0.015944025,638.9902344,0.015329773,638.9902344,0.015304566,638.9902344,0.015184508,638.9902344,0.015454995,638.9902344,0.01447264,638.9902344,0.014848879
637.9634399,0.015636951,637.9634399,0.016077241,637.9634399,0.015315694,637.9634399,0.014359822,637.9634399,0.014680373,637.9634399,0.015410228,637.9634399,0.014973882,637.9634399,0.015681768,637.9634399,0.015228661
636.9363403,0.016100129,636.9363403,0.015438284,636.9363403,0.015385741,636.9363403,0.014521379,636.9363403,0.014820486,636.9363403,0.015397595,636.9363403,0.015539229,636.9363403,0.015087611,636.9363403,0.014949795
636.0557251,0.015469613,636.0557251,0.015283356,636.0557251,0.015252522,636.0557251,0.014898276,636.0557251,0.015484529,636.0557251,0.015263006,636.0557251,0.015291722,636.0557251,0.015400063,636.0557251,0.015081581
635.0280762,0.015739312,635.0280762,0.015377293,635.0280762,0.015655093,635.0280762,0.014327608,635.0280762,0.015094713,635.0280762,0.015005232,635.0280762,0.015208715,635.0280762,0.014787677,635.0280762,0.015371715
634.0001221,0.015655952,634.0001221,0.015309929,634.0001221,0.015513018,634.0001221,0.014322659,634.0001221,0.015789079,634.0001221,0.015459554,634.0001221,0.015503923,634.0001221,0.014596625,634.0001221,0.01537901
632.9718628,0.015213327,632.9718628,0.016284693,632.9718628,0.01541814,632.9718628,0.01408178,632.9718628,0.015094284,632.9718628,0.014600667,632.9718628,0.015915642,632.9718628,0.015168129,632.9718628,0.014808889
631.9433594,0.01602011,631.9433594,0.014940873,631.9433594,0.015279147,631.9433594,0.014469857,631.9433594,0.015518062,631.9433594,0.015167298,631.9433594,0.016040765,631.9433594,0.014493141,631.9433594,0.014751629
631.0614624,0.015720578,631.0614624,0.015477554,631.0614624,0.01574154,631.0614624,0.014789257,631.0614624,0.015129369,631.0614624,0.016374117,631.0614624,0.014983581,631.0614624,0.014915556,631.0614624,0.015045937
630.0324097,0.015651174,630.0324097,0.015610895,630.0324097,0.015323122,630.0324097,0.014232535,630.0324097,0.014552268,630.0324097,0.015211396,630.0324097,0.015525949,630.0324097,0.014922548,630.0324097,0.014772786
629.0029907,0.015501348,629.0029907,0.015381075,629.0029907,0.01589714,629.0029907,0.014735855,629.0029907,0.015813347,629.0029907,0.016247474,629.0029907,0.015471143,629.0029907,0.0153442,629.0029907,0.015004482
627.9732666,0.015452178,627.9732666,0.015503441,627.9732666,0.015639555,627.9732666,0.01505939,627.9732666,0.01492386,627.9732666,0.01518239,627.9732666,0.014568624,627.9732666,0.014825843,627.9732666,0.014859755
626.9432983,0.015126501,626.9432983,0.01620687,626.9432983,0.015250324,626.9432983,0.014454736,626.9432983,0.014928871,626.9432983,0.014672126,626.9432983,0.015373083,626.9432983,0.01532862,626.9432983,0.015298291
626.0602417,0.015155235,626.0602417,0.015593132,626.0602417,0.015454833,626.0602417,0.015368791,626.0602417,0.015347257,626.0602417,0.015320869,626.0602417,0.014968604,626.0602417,0.014923485,626.0602417,0.014728357
625.0296631,0.015702272,625.0296631,0.015686089,625.0296631,0.015320334,625.0296631,0.015237079,625.0296631,0.014701553,625.0296631,0.01527617,625.0296631,0.014724554,625.0296631,0.015701709,625.0296631,0.015523937
623.9988403,0.015400089,623.9988403,0.015817374,623.9988403,0.015909439,623.9988403,0.015110821,623.9988403,0.015467334,623.9988403,0.015385526,623.9988403,0.014815639,623.9988403,0.015250887,623.9988403,0.016497219
622.9677124,0.015809642,622.9677124,0.015523132,622.9677124,0.015784113,622.9677124,0.014621656,622.9677124,0.015381102,622.9677124,0.015380806,622.9677124,0.015360183,622.9677124,0.015396979,622.9677124,0.015498934
621.9362793,0.016108697,621.9362793,0.015643124,621.9362793,0.015739284,621.9362793,0.014894686,621.9362793,0.01584175,621.9362793,0.015014638,621.9362793,0.015126019,621.9362793,0.015247107,621.9362793,0.01508611
621.052002,0.015660379,621.052002,0.015904015,621.052002,0.015432999,621.052002,0.015343154,621.052002,0.015250511,621.052002,0.015128859,621.052002,0.015963199,621.052002,0.015496681,621.052002,0.016717518
620.0200195,0.01619306,620.0200195,0.01531009,620.0200195,0.015705897,620.0200195,0.015124169,620.0200195,0.015472993,620.0200195,0.015115324,620.0200195,0.015587605,620.0200195,0.015313228,620.0200195,0.015632523
618.9877319,0.015660031,618.9877319,0.015996045,618.9877319,0.015259118,618.9877319,0.014513643,618.9877319,0.015650906,618.9877319,0.015171962,618.9877319,0.014701981,618.9877319,0.014976187,618.9877319,0.014927102
617.9552002,0.015463954,617.9552002,0.015320843,617.9552002,0.015598848,617.9552002,0.014192708,617.9552002,0.014963138,617.9552002,0.01484087,617.9552002,0.015352513,617.9552002,0.014672821,617.9552002,0.015337013
617.0698853,0.015512213,617.0698853,0.015832515,617.0698853,0.015621736,617.0698853,0.014957136,617.0698853,0.015051029,617.0698853,0.014621549,617.0698853,0.014927182,617.0698853,0.015634187,617.0698853,0.015480451
616.0368042,0.015879124,616.0368042,0.015708124,616.0368042,0.014988726,616.0368042,0.014606611,616.0368042,0.014703855,616.0368042,0.014663423,616.0368042,0.015080079,616.0368042,0.015027982,616.0368042,0.01459451
615.003418,0.01540422,615.003418,0.015463659,615.003418,0.01506542,615.003418,0.014720082,615.003418,0.015484609,615.003418,0.014634025,615.003418,0.01561162,615.003418,0.015037254,615.003418,0.014507514
613.9697266,0.014948804,613.9697266,0.015422485,613.9697266,0.015851658,613.9697266,0.014839156,613.9697266,0.015055585,613.9697266,0.014763305,613.9697266,0.015357421,613.9697266,0.014631964,613.9697266,0.015222549
612.935791,0.015349804,612.935791,0.015061909,612.935791,0.01552654,612.935791,0.013884678,612.935791,0.015454404,612.935791,0.014914404,612.935791,0.014574807,612.935791,0.014463381,612.935791,0.014854264
612.0493164,0.015107015,612.0493164,0.015485038,612.0493164,0.015366404,612.0493164,0.014409109,612.0493164,0.014289967,612.0493164,0.014771366,612.0493164,0.014529355,612.0493164,0.015002445,612.0493164,0.014651963
611.0148315,0.015015281,611.0148315,0.015033048,611.0148315,0.014997032,611.0148315,0.014218813,611.0148315,0.014484148,611.0148315,0.014743006,611.0148315,0.01504055,611.0148315,0.014495872,611.0148315,0.014577189
609.9799805,0.015102325,609.9799805,0.014825495,609.9799805,0.015080053,609.9799805,0.013752988,609.9799805,0.014835432,609.9799805,0.01478631,609.9799805,0.015241905,609.9799805,0.014353186,609.9799805,0.015268958
608.9449463,0.015166868,608.9449463,0.015053093,608.9449463,0.015576309,608.9449463,0.013850923,608.9449463,0.014579224,608.9449463,0.014242967,608.9449463,0.014426798,608.9449463,0.014558639,608.9449463,0.014692716
608.0574951,0.014822656,608.0574951,0.014984439,608.0574951,0.014618123,608.0574951,0.01435126,608.0574951,0.014588059,608.0574951,0.014817781,608.0574951,0.014419545,608.0574951,0.014566696,608.0574951,0.014177543
607.0218506,0.014985136,607.0218506,0.015432168,607.0218506,0.015074264,607.0218506,0.014113815,607.0218506,0.014337615,607.0218506,0.014306259,607.0218506,0.014111088,607.0218506,0.014453719,607.0218506,0.015188287
605.9859619,0.014636247,605.9859619,0.015109347,605.9859619,0.015191879,605.9859619,0.014048117,605.9859619,0.014574057,605.9859619,0.014373307,605.9859619,0.014259899,605.9859619,0.014255111,605.9859619,0.014348237
604.9497681,0.01526633,604.9497681,0.014814165,604.9497681,0.014654374,604.9497681,0.01375101,604.9497681,0.014283199,604.9497681,0.014287559,604.9497681,0.014512278,604.9497681,0.014122024,604.9497681,0.014672286
604.0614014,0.015270084,604.0614014,0.014894981,604.0614014,0.014545496,604.0614014,0.01401189,604.0614014,0.014791828,604.0614014,0.014527642,604.0614014,0.014222343,604.0614014,0.014012211,604.0614014,0.014248771
603.0247192,0.01443207,603.0247192,0.0146359,603.0247192,0.014749968,603.0247192,0.013737945,603.0247192,0.014371461,603.0247192,0.013972404,603.0247192,0.014611188,603.0247192,0.014363809,603.0247192,0.014162914
601.9876709,0.014595608,601.9876709,0.014771688,601.9876709,0.014289218,601.9876709,0.01370527,601.9876709,0.014173639,601.9876709,0.014058304,601.9876709,0.013693917,601.9876709,0.014593948,601.9876709,0.01471221
600.9504395,0.015140251,600.9504395,0.01473216,600.9504395,0.014676329,600.9504395,0.013939285,600.9504395,0.014339514,600.9504395,0.014513376,600.9504395,0.014606128,600.9504395,0.014630786,600.9504395,0.014959762
600.0610962,0.014797934,600.0610962,0.014934711,600.0610962,0.014596705,600.0610962,0.013814151,600.0610962,0.014172409,600.0610962,0.014361427,600.0610962,0.014391181,600.0610962,0.014082449,600.0610962,0.014319315
599.0232544,0.014675419,599.0232544,0.014748388,599.0232544,0.01428986,599.0232544,0.013861052,599.0232544,0.014139086,599.0232544,0.014310245,599.0232544,0.0142454,599.0232544,0.013888099,599.0232544,0.01454496
597.9851685,0.014275655,597.9851685,0.014406219,597.9851685,0.01434813,597.9851685,0.01306104,597.9851685,0.014062021,597.9851685,0.014051753,597.9851685,0.013827219,597.9851685,0.013850655,597.9851685,0.013842852
596.9468384,0.014426878,596.9468384,0.01458506,596.9468384,0.013770729,596.9468384,0.013400923,596.9468384,0.014220685,596.9468384,0.013750636,596.9468384,0.013820859,596.9468384,0.013993016,596.9468384,0.014178105
596.0565796,0.014576815,596.0565796,0.014506443,596.0565796,0.014184818,596.0565796,0.013161488,596.0565796,0.013859475,596.0565796,0.014700829,596.0565796,0.013565515,596.0565796,0.013921108,596.0565796,0.013505508
595.0176392,0.014946526,595.0176392,0.01455267,595.0176392,0.013894915,595.0176392,0.013326043,595.0176392,0.014294327,595.0176392,0.014091942,595.0176392,0.014130662,595.0176392,0.013501556,595.0176392,0.013935114
593.9784546,0.014224938,593.9784546,0.013775459,593.9784546,0.013718228,593.9784546,0.013299058,593.9784546,0.014062556,593.9784546,0.013482944,593.9784546,0.013958611,593.9784546,0.014128041,593.9784546,0.013711656
592.9390259,0.013958905,592.9390259,0.013926454,592.9390259,0.014112611,592.9390259,0.013350681,592.9390259,0.013972297,592.9390259,0.013643641,592.9390259,0.013532213,592.9390259,0.013373372,592.9390259,0.013946394
592.0478516,0.014085069,592.0478516,0.013787536,592.0478516,0.013964599,592.0478516,0.012860854,592.0478516,0.01371967,592.0478516,0.013316594,592.0478516,0.01443049,592.0478516,0.014027691,592.0478516,0.014205306
591.0078735,0.014158688,591.0078735,0.01361092,591.0078735,0.014080764,591.0078735,0.013000036,591.0078735,0.013467885,591.0078735,0.013229854,591.0078735,0.013566771,591.0078735,0.013310909,591.0078735,0.013592464
589.9675903,0.014072422,589.9675903,0.014009137,589.9675903,0.013635841,589.9675903,0.013193161,589.9675903,0.01346233,589.9675903,0.012950428,589.9675903,0.01383112,589.9675903,0.013499073,589.9675903,0.01354626
588.927063,0.013746896,588.927063,0.013607741,588.927063,0.013213842,588.927063,0.012911652,588.927063,0.013560628,588.927063,0.013716036,588.927063,0.013323134,588.927063,0.013215898,588.927063,0.013017373
588.0349731,0.013473145,588.0349731,0.013912982,588.0349731,0.013520863,588.0349731,0.012210713,588.0349731,0.013601732,588.0349731,0.012961709,588.0349731,0.013395503,588.0349731,0.013206557,588.0349731,0.013150388
586.9938965,0.013955403,586.9938965,0.013434055,586.9938965,0.013246934,586.9938965,0.012766208,586.9938965,0.013037993,586.9938965,0.012851575,586.9938965,0.013209146,586.9938965,0.013194068,586.9938965,0.013485882
585.9525757,0.013403085,585.9525757,0.013924262,585.9525757,0.012943948,585.9525757,0.012371846,585.9525757,0.013150895,585.9525757,0.013124908,585.9525757,0.013512531,585.9525757,0.012803237,585.9525757,0.012913546
585.0597534,0.013524441,585.0597534,0.01322836,585.0597534,0.013343127,585.0597534,0.01239888,585.0597534,0.013443987,585.0597534,0.013183022,585.0597534,0.012687759,585.0597534,0.013024442,585.0597534,0.013389096
584.0179443,0.013407517,584.0179443,0.013450208,584.0179443,0.013564527,584.0179443,0.012424638,584.0179443,0.012210287,584.0179443,0.012915332,584.0179443,0.012661853,584.0179443,0.012958243,584.0179443,0.012747494
582.9758301,0.013135234,582.9758301,0.013470715,582.9758301,0.013098309,582.9758301,0.011942957,582.9758301,0.012291658,582.9758301,0.012946534,582.9758301,0.012618546,582.9758301,0.012590059,582.9758301,0.012404127
581.9334106,0.012914105,581.9334106,0.012711962,581.9334106,0.013058106,581.9334106,0.012444083,581.9334106,0.012609726,581.9334106,0.012063853,581.9334106,0.011721558,581.9334106,0.012565411,581.9334106,0.011980182
581.0397339,0.013163303,581.0397339,0.012914159,581.0397339,0.012616681,581.0397339,0.011757381,581.0397339,0.012237018,581.0397339,0.012067659,581.0397339,0.012352137,581.0397339,0.012509938,581.0397339,0.012189947
579.9968262,0.012570181,579.9968262,0.012600984,579.9968262,0.012152943,579.9968262,0.011395874,579.9968262,0.012557071,579.9968262,0.012418457,579.9968262,0.012162313,579.9968262,0.011812759,579.9968262,0.012031836
578.9536743,0.012639733,578.9536743,0.012501279,578.9536743,0.012350112,578.9536743,0.011557901,578.9536743,0.01185705,578.9536743,0.012317062,578.9536743,0.011736902,578.9536743,0.012243382,578.9536743,0.011780335
578.0592651,0.012770632,578.0592651,0.012331231,578.0592651,0.011980741,578.0592651,0.01141081,578.0592651,0.011983855,578.0592651,0.011700842,578.0592651,0.011772169,578.0592651,0.012121957,578.0592651,0.012021377
577.015625,0.011860427,577.015625,0.01210588,577.015625,0.012005038,577.015625,0.01094103,577.015625,0.011620219,577.015625,0.011370019,577.015625,0.011531319,577.015625,0.011453385,577.015625,0.011973823
575.9716187,0.011690124,575.9716187,0.012672061,575.9716187,0.011510159,575.9716187,0.010987355,575.9716187,0.011530361,575.9716187,0.011295489,575.9716187,0.011663878,575.9716187,0.011342358,575.9716187,0.011389418
574.9274292,0.011489958,574.9274292,0.011803209,574.9274292,0.011738923,574.9274292,0.010727172,574.9274292,0.011449106,574.9274292,0.011328966,574.9274292,0.011172018,574.9274292,0.011239009,574.9274292,0.01128704
574.0321655,0.011582546,574.0321655,0.011853963,574.0321655,0.011363509,574.0321655,0.010817554,574.0321655,0.010936225,574.0321655,0.01099609,574.0321655,0.010694351,574.0321655,0.010979258,574.0321655,0.010986665
572.9874268,0.011309756,572.9874268,0.011416125,572.9874268,0.011243206,572.9874268,0.010642883,572.9874268,0.010906574,572.9874268,0.010897177,572.9874268,0.010787433,572.9874268,0.010858213,572.9874268,0.010748505
571.9424438,0.01118915,571.9424438,0.011238557,571.9424438,0.01089147,571.9424438,0.010102788,571.9424438,0.010550814,571.9424438,0.010492601,571.9424438,0.011331278,571.9424438,0.010503023,571.9424438,0.010656307
571.0465088,0.011068843,571.0465088,0.011012658,571.0465088,0.010839714,571.0465088,0.009950493,571.0465088,0.010643228,571.0465088,0.010466454,571.0465088,0.010495279,571.0465088,0.010274564,571.0465088,0.010491911
570.0009766,0.010756386,570.0009766,0.010971453,570.0009766,0.010324423,570.0009766,0.009578844,570.0009766,0.010094124,570.0009766,0.009968796,570.0009766,0.009965432,570.0009766,0.009616264,570.0009766,0.010307803
568.9552002,0.010418036,568.9552002,0.010911936,568.9552002,0.010195106,568.9552002,0.0095097,568.9552002,0.00964551,568.9552002,0.010143857,568.9552002,0.01019675,568.9552002,0.009958651,568.9552002,0.009521237
568.0585938,0.010215778,568.0585938,0.01068533,568.0585938,0.009798782,568.0585938,0.009016916,568.0585938,0.009427024,568.0585938,0.009727963,568.0585938,0.009690374,568.0585938,0.009815621,568.0585938,0.009348092
567.0123291,0.009939873,567.0123291,0.009911375,567.0123291,0.009738658,567.0123291,0.009022783,567.0123291,0.009841518,567.0123291,0.009639924,567.0123291,0.009566088,567.0123291,0.009674651,567.0123291,0.009028756
565.9658203,0.00982232,565.9658203,0.009465992,565.9658203,0.009442447,565.9658203,0.008782395,565.9658203,0.009695827,565.9658203,0.009278563,565.9658203,0.00892815,565.9658203,0.009381128,565.9658203,0.009102792
565.0685425,0.009292764,565.0685425,0.009666631,565.0685425,0.008918135,565.0685425,0.008479523,565.0685425,0.008919086,565.0685425,0.009331429,565.0685425,0.009096078,565.0685425,0.009168725,565.0685425,0.009044773
564.0215454,0.009269333,564.0215454,0.009149848,564.0215454,0.008634893,564.0215454,0.007981103,564.0215454,0.008759864,564.0215454,0.00857955,564.0215454,0.00906798,564.0215454,0.008749034,564.0215454,0.008689953
562.9742432,0.00896932,562.9742432,0.008964721,562.9742432,0.008435549,562.9742432,0.007778211,562.9742432,0.008799803,562.9742432,0.008476012,562.9742432,0.008379651,562.9742432,0.008383029,562.9742432,0.008405567
561.9266968,0.008587339,561.9266968,0.008509642,561.9266968,0.008184275,561.9266968,0.007751278,561.9266968,0.008243287,561.9266968,0.007957031,561.9266968,0.007995103,561.9266968,0.00817309,561.9266968,0.008002539
561.0285645,0.008467434,561.0285645,0.008605399,561.0285645,0.007817453,561.0285645,0.007378318,561.0285645,0.007874781,561.0285645,0.008011742,561.0285645,0.007774442,561.0285645,0.007698498,561.0285645,0.007473958
559.9804688,0.00834896,559.9804688,0.008228909,559.9804688,0.00760273,559.9804688,0.007157417,559.9804688,0.007401831,559.9804688,0.007623041,559.9804688,0.007851401,559.9804688,0.007261747,559.9804688,0.007689039
558.9321899,0.007847078,558.9321899,0.007953552,558.9321899,0.007197893,558.9321899,0.006444415,558.9321899,0.007184234,558.9321899,0.00733077,558.9321899,0.007178918,558.9321899,0.007306155,558.9321899,0.00731529
558.0333862,0.007732226,558.0333862,0.007573148,558.0333862,0.007021332,558.0333862,0.006630152,558.0333862,0.006933472,558.0333862,0.007575624,558.0333862,0.006960381,558.0333862,0.007004127,558.0333862,0.006992026
556.9845581,0.006958303,556.9845581,0.007058559,556.9845581,0.007357097,556.9845581,0.006095913,556.9845581,0.006681278,556.9845581,0.006783126,556.9845581,0.006702492,556.9845581,0.006341831,556.9845581,0.007306761
555.9354858,0.007014939,555.9354858,0.007095553,555.9354858,0.007127787,555.9354858,0.005570196,555.9354858,0.006771479,555.9354858,0.006447857,555.9354858,0.006490763,555.9354858,0.006624737,555.9354858,0.006367547
555.0360718,0.006978136,555.0360718,0.006684012,555.0360718,0.006420849,555.0360718,0.006029159,555.0360718,0.006384832,555.0360718,0.006146897,555.0360718,0.006144062,555.0360718,0.005905917,555.0360718,0.006003621
553.9865112,0.006577797,553.9865112,0.00637393,553.9865112,0.005900433,553.9865112,0.005155251,553.9865112,0.005715742,553.9865112,0.005909932,553.9865112,0.005896366,553.9865112,0.005779588,553.9865112,0.005597964
552.9367065,0.006515516,552.9367065,0.00588217,552.9367065,0.006186517,552.9367065,0.005160752,552.9367065,0.005567863,552.9367065,0.005699087,552.9367065,0.005581628,552.9367065,0.005915049,552.9367065,0.005694943
552.0366821,0.00575918,552.0366821,0.006126839,552.0366821,0.005292509,552.0366821,0.004701842,552.0366821,0.005447634,552.0366821,0.005082435,552.0366821,0.005330112,552.0366821,0.005337083,552.0366821,0.005191586
