10uM,,20uM,,40uM,,80uM,,160uM,,320uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
626.9432983,0.02893256582,626.9432983,0.02848145925,626.9432983,0.02936392277,626.9432983,0.02800889872,626.9432983,0.02023778111,626.9432983,0.02788974904
626.0602417,0.0294681564,626.0602417,0.0283439979,626.0602417,0.02924559079,626.0602417,0.02810955048,626.0602417,0.02027287707,626.0602417,0.02852657251
625.0296631,0.02942383476,625.0296631,0.02855822444,625.0296631,0.03063126095,625.0296631,0.02797957696,625.0296631,0.02038257569,625.0296631,0.02800376341
623.9988403,0.03008402325,623.9988403,0.02898508497,623.9988403,0.02919032611,623.9988403,0.02849406376,623.9988403,0.01997270249,623.9988403,0.02769309469
622.9677124,0.02949220501,622.9677124,0.02901804447,622.9677124,0.02975087985,622.9677124,0.02742491663,622.9677124,0.0203736499,622.9677124,0.02772761136
621.9362793,0.02906384878,621.9362793,0.02833764255,621.9362793,0.02949561179,621.9362793,0.02811206318,621.9362793,0.02063911036,621.9362793,0.02750210091
621.052002,0.02949098498,621.052002,0.02946444601,621.052002,0.02885507233,621.052002,0.02775103785,621.052002,0.02012659982,621.052002,0.02823989466
620.0200195,0.02888406441,620.0200195,0.02894709259,620.0200195,0.02911480702,620.0200195,0.02845810354,620.0200195,0.0201664865,620.0200195,0.02815564536
618.9877319,0.0294944495,618.9877319,0.02873419598,618.9877319,0.02904397622,618.9877319,0.02765976638,618.9877319,0.02116342261,618.9877319,0.02756812796
617.9552002,0.02925104462,617.9552002,0.02886337042,617.9552002,0.0294682961,617.9552002,0.02815664001,617.9552002,0.02065053955,617.9552002,0.02764624916
617.0698853,0.02853384241,617.0698853,0.02870385721,617.0698853,0.02982966974,617.0698853,0.02817039564,617.0698853,0.02084614709,617.0698853,0.02729831822
616.0368042,0.0294330027,616.0368042,0.02961221151,616.0368042,0.02879072912,616.0368042,0.02756261267,616.0368042,0.0205800999,616.0368042,0.02763091028
615.003418,0.02869561687,615.003418,0.02883443423,615.003418,0.02882118337,615.003418,0.02819196694,615.003418,0.02009664103,615.003418,0.02724900655
613.9697266,0.02897650748,613.9697266,0.02907065675,613.9697266,0.02920270152,613.9697266,0.02784666233,613.9697266,0.02040851302,613.9697266,0.02720887773
612.935791,0.02837323397,612.935791,0.02837671526,612.935791,0.02872006223,612.935791,0.02859670855,612.935791,0.0197934173,612.935791,0.02759162895
612.0493164,0.02971057408,612.0493164,0.02833137102,612.0493164,0.02889311127,612.0493164,0.0275522694,612.0493164,0.02019249275,612.0493164,0.02745938487
611.0148315,0.02868707106,611.0148315,0.02855169959,611.0148315,0.02878090926,611.0148315,0.02791754529,611.0148315,0.01983712055,611.0148315,0.02726140991
609.9799805,0.02879523858,609.9799805,0.02834333479,609.9799805,0.02881993912,609.9799805,0.02754661441,609.9799805,0.02006573416,609.9799805,0.02742392384
608.9449463,0.02883999422,608.9449463,0.02781337872,608.9449463,0.02895207331,608.9449463,0.02794056758,608.9449463,0.02058647759,608.9449463,0.02747215331
608.0574951,0.02863790654,608.0574951,0.02804567665,608.0574951,0.02932827733,608.0574951,0.0277236104,608.0574951,0.02010526136,608.0574951,0.02733696625
607.0218506,0.028760802,607.0218506,0.02799813077,607.0218506,0.02846678346,607.0218506,0.02757687308,607.0218506,0.02002152056,607.0218506,0.02740134299
605.9859619,0.02839608677,605.9859619,0.02803369425,605.9859619,0.02891776338,605.9859619,0.02718498558,605.9859619,0.02019550279,605.9859619,0.0274315346
604.9497681,0.02888129838,604.9497681,0.02806241065,604.9497681,0.02900221571,604.9497681,0.02766820975,604.9497681,0.02001276426,604.9497681,0.02722739801
604.0614014,0.02863917686,604.0614014,0.0281711407,604.0614014,0.02889211476,604.0614014,0.02760288306,604.0614014,0.01965239458,604.0614014,0.027317008
603.0247192,0.02882063016,603.0247192,0.02799178101,603.0247192,0.02887844853,603.0247192,0.02745036781,603.0247192,0.01990803704,603.0247192,0.02696328051
601.9876709,0.02872523479,601.9876709,0.02820856869,601.9876709,0.02918179892,601.9876709,0.02725231461,601.9876709,0.01993058436,601.9876709,0.0273793675
600.9504395,0.02841147967,600.9504395,0.02753406577,600.9504395,0.0284284763,600.9504395,0.02774262242,600.9504395,0.02041548677,600.9504395,0.02701049484
600.0610962,0.02865009941,600.0610962,0.02762434445,600.0610962,0.02832916006,600.0610962,0.02737867832,600.0610962,0.01962057129,600.0610962,0.02779105119
599.0232544,0.02821831964,599.0232544,0.02788174339,599.0232544,0.0289609842,599.0232544,0.02841684222,599.0232544,0.01913752966,599.0232544,0.02687324956
597.9851685,0.02832476608,597.9851685,0.02743156254,597.9851685,0.02849345654,597.9851685,0.02709664218,597.9851685,0.01964684203,597.9851685,0.0268922504
596.9468384,0.0289498046,596.9468384,0.02792085893,596.9468384,0.02857052721,596.9468384,0.02745260112,596.9468384,0.01971756294,596.9468384,0.02734259143
596.0565796,0.02807591483,596.0565796,0.02787547745,596.0565796,0.02851963416,596.0565796,0.02707732841,596.0565796,0.0198052302,596.0565796,0.0271505937
595.0176392,0.02834082022,595.0176392,0.02766200155,595.0176392,0.028330734,595.0176392,0.02743812464,595.0176392,0.01938826777,595.0176392,0.02736693434
593.9784546,0.02810272947,593.9784546,0.02787390538,593.9784546,0.02865717933,593.9784546,0.02807174437,593.9784546,0.01921826042,593.9784546,0.0265737623
592.9390259,0.02847452275,592.9390259,0.02741730586,592.9390259,0.02922324464,592.9390259,0.02689751051,592.9390259,0.01953413337,592.9390259,0.02705793269
592.0478516,0.02885391004,592.0478516,0.02744708583,592.0478516,0.0282657519,592.0478516,0.02714340203,592.0478516,0.01917759702,592.0478516,0.0267950464
591.0078735,0.02808077447,591.0078735,0.02727408893,591.0078735,0.02811794542,591.0078735,0.02765654027,591.0078735,0.01879502274,591.0078735,0.02648180351
589.9675903,0.0281198509,589.9675903,0.02803159505,589.9675903,0.02808555216,589.9675903,0.02707286552,589.9675903,0.01922164299,589.9675903,0.02646898106
588.927063,0.02779585309,588.927063,0.02705278061,588.927063,0.02814860269,588.927063,0.0272635594,588.927063,0.01842799038,588.927063,0.02663246542
588.0349731,0.0277028624,588.0349731,0.02754178829,588.0349731,0.02775846235,588.0349731,0.02640339546,588.0349731,0.01868337207,588.0349731,0.02690202743
586.9938965,0.02796489,586.9938965,0.027679272,586.9938965,0.02801754139,586.9938965,0.02698900737,586.9938965,0.01913606934,586.9938965,0.02624129131
585.9525757,0.02752159908,585.9525757,0.02723332494,585.9525757,0.02810040861,585.9525757,0.0266564656,585.9525757,0.01847604103,585.9525757,0.02646254376
585.0597534,0.02755902708,585.0597534,0.02659071423,585.0597534,0.02847897261,585.0597534,0.02657571621,585.0597534,0.01811348833,585.0597534,0.02669511177
584.0179443,0.02729233727,584.0179443,0.02691855282,584.0179443,0.02764906362,584.0179443,0.02677142434,584.0179443,0.01867404953,584.0179443,0.02633506991
582.9758301,0.02676602826,582.9758301,0.02652717568,582.9758301,0.02739795111,582.9758301,0.02634315751,582.9758301,0.01857845113,582.9758301,0.02594523504
581.9334106,0.02716547437,581.9334106,0.02608680539,581.9334106,0.02740886994,581.9334106,0.02587585524,581.9334106,0.01792372018,581.9334106,0.02606121451
581.0397339,0.0270763915,581.0397339,0.02605915256,581.0397339,0.0273501724,581.0397339,0.02640834823,581.0397339,0.01792366616,581.0397339,0.02600374259
579.9968262,0.0267628897,579.9968262,0.02674772032,579.9968262,0.02749972977,579.9968262,0.02568961307,579.9968262,0.0177613236,579.9968262,0.02585989237
578.9536743,0.02636384033,578.9536743,0.02610090747,578.9536743,0.02654316276,578.9536743,0.02595141903,578.9536743,0.01780309714,578.9536743,0.02530060336
578.0592651,0.02683527581,578.0592651,0.02632651664,578.0592651,0.02715775743,578.0592651,0.02578352019,578.0592651,0.0175784491,578.0592651,0.02543191798
577.015625,0.02654131874,577.015625,0.02597777173,577.015625,0.02655846253,577.015625,0.02578335628,577.015625,0.01721720956,577.015625,0.02524858341
575.9716187,0.02623766102,575.9716187,0.02588841133,575.9716187,0.02666797116,575.9716187,0.02555391006,575.9716187,0.01689992286,575.9716187,0.02478284203
574.9274292,0.02671944723,574.9274292,0.02555794641,574.9274292,0.02615091391,574.9274292,0.02514220215,574.9274292,0.01721516252,574.9274292,0.02531413175
574.0321655,0.02630110458,574.0321655,0.02532870322,574.0321655,0.02605055086,574.0321655,0.0248770453,574.0321655,0.01706075855,574.0321655,0.02483450435
572.9874268,0.02600946091,572.9874268,0.0254259631,572.9874268,0.02572861314,572.9874268,0.02481392026,572.9874268,0.01671439596,572.9874268,0.02431872115
571.9424438,0.02561297081,571.9424438,0.02488000691,571.9424438,0.02593924478,571.9424438,0.02458383702,571.9424438,0.01702804863,571.9424438,0.02423227206
571.0465088,0.02527758293,571.0465088,0.02524704672,571.0465088,0.02553024516,571.0465088,0.02440170757,571.0465088,0.01647823676,571.0465088,0.02400750294
570.0009766,0.02522282302,570.0009766,0.0247707013,570.0009766,0.02525354922,570.0009766,0.02430341765,570.0009766,0.01614749245,570.0009766,0.02379096858
568.9552002,0.02475107834,568.9552002,0.02454335056,568.9552002,0.02518266067,568.9552002,0.02435165644,568.9552002,0.01658055373,568.9552002,0.02364517003
568.0585938,0.02471485175,568.0585938,0.02403062023,568.0585938,0.02465279214,568.0585938,0.02380557172,568.0585938,0.01582730748,568.0585938,0.02348250709
567.0123291,0.02438437566,567.0123291,0.02395150624,567.0123291,0.02498769574,567.0123291,0.02353229374,567.0123291,0.01587692276,567.0123291,0.02344496548
565.9658203,0.02453444898,565.9658203,0.0237947423,565.9658203,0.02473756857,565.9658203,0.02344471961,565.9658203,0.01552621741,565.9658203,0.02280613221
565.0685425,0.02398744971,565.0685425,0.02346135862,565.0685425,0.02410104685,565.0685425,0.02308493108,565.0685425,0.0152338082,565.0685425,0.02302618697
564.0215454,0.02391239256,564.0215454,0.02310565114,564.0215454,0.02393815666,564.0215454,0.02313341759,564.0215454,0.01507177204,564.0215454,0.02266243659
562.9742432,0.02362357639,562.9742432,0.02321948111,562.9742432,0.02361321822,562.9742432,0.02283884399,562.9742432,0.01470200717,562.9742432,0.02291554585
561.9266968,0.023270851,561.9266968,0.02275146358,561.9266968,0.0231359005,561.9266968,0.02205574512,561.9266968,0.01408520248,561.9266968,0.02220163681
561.0285645,0.02318177186,561.0285645,0.02259854041,561.0285645,0.0229578726,561.0285645,0.02232343331,561.0285645,0.01407097746,561.0285645,0.02192569152
559.9804688,0.02295301482,559.9804688,0.02289925516,559.9804688,0.02282337472,559.9804688,0.02194804512,559.9804688,0.01415898278,559.9804688,0.0217545256
558.9321899,0.02243160829,558.9321899,0.02214146033,558.9321899,0.02295784466,558.9321899,0.02211738005,558.9321899,0.01314769406,558.9321899,0.02141495235
558.0333862,0.02222972549,558.0333862,0.02174940892,558.0333862,0.02205982991,558.0333862,0.02142172493,558.0333862,0.01337980572,558.0333862,0.02102051303
556.9845581,0.02176894993,556.9845581,0.02166700922,556.9845581,0.02205982991,556.9845581,0.02135485783,556.9845581,0.01302326843,556.9845581,0.02077575587
555.9354858,0.02145305276,555.9354858,0.02125641145,555.9354858,0.02178775705,555.9354858,0.02063593455,555.9354858,0.01260415558,555.9354858,0.0207206104
555.0360718,0.02131034806,555.0360718,0.02072223835,555.0360718,0.02125972696,555.0360718,0.02037899569,555.0360718,0.01227357704,555.0360718,0.02032395266
553.9865112,0.0209544152,553.9865112,0.0205576811,553.9865112,0.02105059102,553.9865112,0.01992440596,553.9865112,0.01180799678,553.9865112,0.02014818415
552.9367065,0.02085730992,552.9367065,0.02028253302,552.9367065,0.02101043426,552.9367065,0.01981013454,552.9367065,0.01169121452,552.9367065,0.01967230253
552.0366821,0.0206555333,552.0366821,0.01982362755,552.0366821,0.02079240233,552.0366821,0.01965732314,552.0366821,0.01157762762,552.0366821,0.01915305853
550.9863281,0.020291619,550.9863281,0.01975876652,550.9863281,0.02027998306,550.9863281,0.01959013194,550.9863281,0.01095106453,550.9863281,0.01904964633
549.935791,0.0199914854,549.935791,0.01973259822,549.935791,0.02044785582,549.935791,0.01881061867,549.935791,0.01088783424,549.935791,0.01888907328
549.0350952,0.01994123496,549.0350952,0.01949825883,549.0350952,0.01964459382,549.0350952,0.01941400953,549.0350952,0.01097954996,549.0350952,0.01887255348
547.9840698,0.01969760098,547.9840698,0.01910523139,547.9840698,0.01964261755,547.9840698,0.01889120974,547.9840698,0.01080441661,547.9840698,0.01892838627
546.9327393,0.01939151622,546.9327393,0.0192644503,546.9327393,0.01960743591,546.9327393,0.01861038618,546.9327393,0.01091639511,546.9327393,0.01851466857
546.0314331,0.01931383833,546.0314331,0.01869193837,546.0314331,0.01960575767,546.0314331,0.01860487461,546.0314331,0.01032346953,546.0314331,0.0181423407
544.9796143,0.01887176931,544.9796143,0.01854900271,544.9796143,0.01949850097,544.9796143,0.01829669811,544.9796143,0.01031511929,544.9796143,0.0181576442
543.9276123,0.01886190102,543.9276123,0.01834473386,543.9276123,0.01922946237,543.9276123,0.01803242229,543.9276123,0.009918102063,543.9276123,0.01778038964
543.0256348,0.01878029108,543.0256348,0.01835842431,543.0256348,0.01895404607,543.0256348,0.01804456487,543.0256348,0.01017862372,543.0256348,0.01787697151
541.9730835,0.01873517968,541.9730835,0.01825366169,541.9730835,0.01877515577,541.9730835,0.0178632699,541.9730835,0.009615972638,541.9730835,0.01780884154
541.0707397,0.01886336133,541.0707397,0.01833225787,541.0707397,0.0191012267,541.0707397,0.01795423217,541.0707397,0.01011664513,541.0707397,0.01782030426
540.0177612,0.01901705563,540.0177612,0.01846604608,540.0177612,0.019097846,540.0177612,0.01838899218,540.0177612,0.00984898489,540.0177612,0.01786299981
538.9644775,0.01918979734,538.9644775,0.01857253537,538.9644775,0.01916185021,538.9644775,0.01833125949,538.9644775,0.01010543667,538.9644775,0.01805611514
538.0615234,0.01927354187,538.0615234,0.01851210184,538.0615234,0.01954653487,538.0615234,0.01827655546,538.0615234,0.01028020959,538.0615234,0.01804170571
537.0078125,0.019210333,537.0078125,0.01880213246,537.0078125,0.01934201084,537.0078125,0.01855700091,537.0078125,0.01048703212,537.0078125,0.01831468008
535.9537964,0.01973552443,535.9537964,0.01924426481,535.9537964,0.0198639743,535.9537964,0.01887969114,535.9537964,0.01106209867,535.9537964,0.01864483766
535.0502319,0.02010827139,535.0502319,0.01951228268,535.0502319,0.02008622885,535.0502319,0.01906977035,535.0502319,0.01112020202,535.0502319,0.01892568171
533.9957886,0.02057608217,533.9957886,0.01974264905,533.9957886,0.02066481858,533.9957886,0.01968885027,533.9957886,0.01118893735,533.9957886,0.01929602958
532.9411011,0.02102219872,532.9411011,0.02049420215,532.9411011,0.02112298273,532.9411011,0.02075609751,532.9411011,0.01187343616,532.9411011,0.02085437626
532.0368652,0.02156501077,532.0368652,0.02101388387,532.0368652,0.02155627683,532.0368652,0.02085277252,532.0368652,0.01239123568,532.0368652,0.02106107958
530.9816895,0.02208169922,530.9816895,0.02195610479,530.9816895,0.02214012481,530.9816895,0.02137196064,530.9816895,0.01294477377,530.9816895,0.02093705721
529.9262695,0.02335754409,529.9262695,0.02246126533,529.9262695,0.0229823254,529.9262695,0.0221429579,529.9262695,0.01385749783,529.9262695,0.02234286442
529.0214233,0.02431135625,529.0214233,0.02298811078,529.0214233,0.02368395962,529.0214233,0.02294842899,529.0214233,0.01444753725,529.0214233,0.02264059149
527.9655762,0.02522630617,527.9655762,0.02471367456,527.9655762,0.02451582253,527.9655762,0.02352688275,527.9655762,0.01596156135,527.9655762,0.02352759428
527.0603027,0.02538526058,527.0603027,0.02487142757,527.0603027,0.02584706247,527.0603027,0.02441348135,527.0603027,0.01622745395,527.0603027,0.02431521565
526.0039673,0.02659071423,526.0039673,0.02539527789,526.0039673,0.02629615366,526.0039673,0.02536229044,526.0039673,0.01697380655,526.0039673,0.02521692403
524.9473877,0.02761209756,524.9473877,0.02675339207,524.9473877,0.0269325152,524.9473877,0.02618379518,524.9473877,0.01770526357,524.9473877,0.02600951493
524.0415649,0.02767121606,524.0415649,0.02725165337,524.0415649,0.02854362875,524.0415649,0.02714218944,524.0415649,0.01868334599,524.0415649,0.02664801665
522.9844971,0.02929019928,522.9844971,0.02864487283,522.9844971,0.02889604494,522.9844971,0.02827749401,522.9844971,0.01974473335,522.9844971,0.02792309411
521.9271851,0.03036142886,521.9271851,0.02985132486,521.9271851,0.02989538759,521.9271851,0.02897789143,521.9271851,0.02082409337,521.9271851,0.02867938392
521.020752,0.03110751882,521.020752,0.03038963489,521.020752,0.03106430732,521.020752,0.03006926551,521.020752,0.02180866152,521.020752,0.02994205989
519.9630127,0.03170989826,519.9630127,0.03101665154,519.9630127,0.03218207508,519.9630127,0.0309643317,519.9630127,0.02231732942,519.9630127,0.03075869568
519.0561523,0.03270483389,519.0561523,0.03214737028,519.0561523,0.03219423071,519.0561523,0.03139857203,519.0561523,0.02376641519,519.0561523,0.03126686066
517.9979858,0.03321894258,517.9979858,0.03357100859,517.9979858,0.03344324976,517.9979858,0.03268523887,517.9979858,0.02418908291,517.9979858,0.03279245272
516.9395142,0.03413072228,516.9395142,0.03355076164,516.9395142,0.0347898379,516.9395142,0.03342870995,516.9395142,0.02504900843,516.9395142,0.03311020136
516.0320435,0.03494226187,516.0320435,0.0347665064,516.0320435,0.03512465581,516.0320435,0.03441268578,516.0320435,0.0258908011,516.0320435,0.03395599499
514.9731445,0.0355976969,514.9731445,0.03558833897,514.9731445,0.03599508479,514.9731445,0.03583796322,514.9731445,0.02665167674,514.9731445,0.03502455354
514.0653687,0.03682812303,514.0653687,0.03590870276,514.0653687,0.03635827452,514.0653687,0.03549886122,514.0653687,0.02793543413,514.0653687,0.0352634415
513.0059814,0.03667343408,513.0059814,0.036646083,513.0059814,0.03725434095,513.0059814,0.03642622754,513.0059814,0.02779152058,513.0059814,0.03588466346
511.9463806,0.0377150774,511.9463806,0.03783144802,511.9463806,0.03796946257,511.9463806,0.03714009747,511.9463806,0.02849674597,511.9463806,0.0369570516
511.0379639,0.03916510567,511.0379639,0.03764387593,511.0379639,0.03843605146,511.0379639,0.03781729937,511.0379639,0.02916983888,511.0379639,0.03781653568
509.9779358,0.03979647905,509.9779358,0.03849301487,509.9779358,0.03903866559,509.9779358,0.03850650415,509.9779358,0.02954243682,509.9779358,0.0381555073
509.0691223,0.03963337839,509.0691223,0.03912207857,509.0691223,0.03945526108,509.0691223,0.03905483708,509.0691223,0.03031604178,509.0691223,0.03836071491
508.0086365,0.04010261223,508.0086365,0.03948281705,508.0086365,0.03999304026,508.0086365,0.03924344108,508.0086365,0.03103166446,508.0086365,0.03920780122
506.9479065,0.04078576341,506.9479065,0.04014503211,506.9479065,0.04021062329,506.9479065,0.03991352022,506.9479065,0.0314207226,506.9479065,0.04029849172
506.0385132,0.04153344408,506.0385132,0.04095683247,506.0385132,0.04093814269,506.0385132,0.04033007845,506.0385132,0.03134576231,506.0385132,0.04004197568
504.9773254,0.04138247669,504.9773254,0.04095333442,504.9773254,0.04130924866,504.9773254,0.04066839814,504.9773254,0.03211096674,504.9773254,0.04024981335
504.0675659,0.04111558944,504.0675659,0.04112142324,504.0675659,0.04189034924,504.0675659,0.04166144133,504.0675659,0.03224753588,504.0675659,0.04072275385
503.0059509,0.04161642492,503.0059509,0.04196427763,503.0059509,0.04222275689,503.0059509,0.04151339084,503.0059509,0.0335980542,503.0059509,0.04183721542
501.9440918,0.04181418568,501.9440918,0.0416312702,501.9440918,0.04219360277,501.9440918,0.04095267877,501.9440918,0.03273341432,501.9440918,0.04148935527
501.0337524,0.04247970879,501.0337524,0.04167597368,501.0337524,0.04226341471,501.0337524,0.04183026031,501.0337524,0.03252334148,501.0337524,0.04206513613
499.9714355,0.0420916602,499.9714355,0.04185956344,499.9714355,0.04256606847,499.9714355,0.04200388119,499.9714355,0.03295562789,499.9714355,0.04133976996
499.06073,0.04198774323,499.06073,0.04182675481,499.06073,0.04257366434,499.06073,0.04177568108,499.06073,0.03308114782,499.06073,0.04153150693
497.9979858,0.04288325086,497.9979858,0.04201280698,497.9979858,0.04260393232,497.9979858,0.04219351709,497.9979858,0.03323911875,497.9979858,0.04177112132
496.9350281,0.04306089506,496.9350281,0.04250734299,496.9350281,0.04262888804,496.9350281,0.04168662801,496.9350281,0.03322048113,496.9350281,0.04189545289
496.0237122,0.0426444523,496.0237122,0.04210948572,496.0237122,0.04272864386,496.0237122,0.04182806611,496.0237122,0.03322673962,496.0237122,0.04186922684
494.9603271,0.04224700853,494.9603271,0.0420492515,494.9603271,0.04261712357,494.9603271,0.04173652455,494.9603271,0.03364123777,494.9603271,0.04170252755
494.048645,0.04225956276,494.048645,0.04221676663,494.048645,0.0424227342,494.048645,0.04196997732,494.048645,0.03301497549,494.048645,0.04199435934
492.9848022,0.04179369286,492.9848022,0.04149787128,492.9848022,0.04202392697,492.9848022,0.0414067395,492.9848022,0.03278173506,492.9848022,0.04161297902
492.0727539,0.04214074463,492.0727539,0.04150681198,492.0727539,0.04241685569,492.0727539,0.04125749692,492.0727539,0.03260531649,492.0727539,0.04156338051
491.0084839,0.04256818071,491.0084839,0.04185440391,491.0084839,0.04266521335,491.0084839,0.04135400429,491.0084839,0.03282690421,491.0084839,0.04176530614
489.9440002,0.04189100489,489.9440002,0.04168076068,489.9440002,0.04186589271,489.9440002,0.0412116684,489.9440002,0.03231049702,489.9440002,0.04095450044
489.0313721,0.0413294062,489.0313721,0.04107359052,489.0313721,0.04139651731,489.0313721,0.0412414968,489.0313721,0.03235422075,489.0313721,0.04057698697
487.9664612,0.04096718505,487.9664612,0.04096269235,487.9664612,0.04173122346,487.9664612,0.0412183851,487.9664612,0.03190935776,487.9664612,0.04100331292
487.0534668,0.04172581062,487.0534668,0.04080671817,487.0534668,0.04165306315,487.0534668,0.04040203243,487.0534668,0.03151142597,487.0534668,0.0405776985
485.9880981,0.04040814191,485.9880981,0.04007303342,485.9880981,0.04073350132,485.9880981,0.04036140814,485.9880981,0.03113421611,485.9880981,0.03980410844
485.0747681,0.04030306637,485.0747681,0.03996783867,485.0747681,0.04041907936,485.0747681,0.03990546241,485.0747681,0.0312852785,485.0747681,0.0402732417
484.0089722,0.04017421976,484.0089722,0.04065969959,484.0089722,0.04051310197,484.0089722,0.03978742659,484.0089722,0.03104287013,484.0089722,0.03944868594
482.9429626,0.04059927166,482.9429626,0.0403691642,482.9429626,0.04072005302,482.9429626,0.04008836299,482.9429626,0.0307841748,482.9429626,0.03944658861
482.0290833,0.03980186954,482.0290833,0.03982456401,482.0290833,0.03995634243,482.0290833,0.0390441604,482.0290833,0.03025370464,482.0290833,0.03900253028
480.9626465,0.03944959491,480.9626465,0.03955749795,480.9626465,0.03982964531,480.9626465,0.0389717482,480.9626465,0.02991687879,480.9626465,0.03901011869
480.0483704,0.03951043263,480.0483704,0.03895447403,480.0483704,0.03945305198,480.0483704,0.03880327195,480.0483704,0.02973308228,480.0483704,0.03847318515
478.9815063,0.03954680637,478.9815063,0.03879735619,478.9815063,0.03957816958,478.9815063,0.0387316905,478.9815063,0.02959782816,478.9815063,0.03869405389
478.0668945,0.0392886959,478.0668945,0.0393448323,478.0668945,0.03931929916,478.0668945,0.03857487813,478.0668945,0.02949921414,478.0668945,0.03910009563
476.9996033,0.03917354718,476.9996033,0.0390118733,476.9996033,0.03914760053,476.9996033,0.03852605075,476.9996033,0.02992445044,476.9996033,0.03849292919
475.9321289,0.03931870311,475.9321289,0.03922100365,475.9321289,0.03928535059,475.9321289,0.03886713088,475.9321289,0.02994303033,475.9321289,0.03880669549
475.0169373,0.03955486044,475.0169373,0.03920162469,475.0169373,0.03980825096,475.0169373,0.03891554475,475.0169373,0.02997467667,475.0169373,0.03885804489
473.9490356,0.03983236849,473.9490356,0.03957496211,473.9490356,0.0404272899,473.9490356,0.0393098332,473.9490356,0.03035062924,473.9490356,0.03949951753
473.0334778,0.04027809948,473.0334778,0.03993091732,473.0334778,0.04037731886,473.0334778,0.04005367309,473.0334778,0.03088305518,473.0334778,0.03946853057
471.9651489,0.04088066146,471.9651489,0.04059469327,471.9651489,0.04095438495,471.9651489,0.0406556651,471.9651489,0.03188734874,471.9651489,0.04048431665
471.0492859,0.04169403762,471.0492859,0.04120668769,471.0492859,0.04240503907,471.0492859,0.04121178389,471.0492859,0.03246534243,471.0492859,0.04103893414
469.9805298,0.04289190844,469.9805298,0.04212483019,469.9805298,0.04259713367,469.9805298,0.04242730141,469.9805298,0.03365885839,469.9805298,0.04169782624
469.0643005,0.04303522781,469.0643005,0.04282682389,469.0643005,0.04364924133,469.0643005,0.04250280559,469.0643005,0.03373223543,469.0643005,0.04243383929
467.9951477,0.04388100281,467.9951477,0.04431402683,467.9951477,0.04446684942,467.9951477,0.04335000366,467.9951477,0.03442291543,467.9951477,0.04317779094
466.9257507,0.04485392943,466.9257507,0.04505980387,466.9257507,0.04534935579,466.9257507,0.04542033747,466.9257507,0.03567912802,466.9257507,0.04429204017
466.0089722,0.0456712544,466.0089722,0.04600181803,466.0089722,0.0464764908,466.0089722,0.04497458413,466.0089722,0.03639230505,466.0089722,0.04512927309
464.9391785,0.04651215672,464.9391785,0.04635556415,464.9391785,0.04672435299,464.9391785,0.04603552073,464.9391785,0.03713846207,464.9391785,0.04611683264
464.0220642,0.04741451517,464.0220642,0.04749799147,464.0220642,0.04744789004,464.0220642,0.04773462191,464.0220642,0.03803399205,464.0220642,0.04732452706
462.9518738,0.0481291078,462.9518738,0.0479491502,462.9518738,0.048264388,462.9518738,0.04809894785,462.9518738,0.03898853809,462.9518738,0.04828675091
462.0343933,0.04871321842,462.0343933,0.04881296307,462.0343933,0.04866259918,462.0343933,0.04920147359,462.0343933,0.0392382592,462.0343933,0.04819048196
460.9637756,0.04925203696,460.9637756,0.04899878427,460.9637756,0.04981570691,460.9637756,0.04960652441,460.9637756,0.04027889669,460.9637756,0.04954236746
460.0459595,0.05017672852,460.0459595,0.05001104996,460.0459595,0.05017324165,460.0459595,0.05052036792,460.0459595,0.04079756141,460.0459595,0.04961009324
458.9749451,0.05090662837,458.9749451,0.05121047422,458.9749451,0.05131152272,458.9749451,0.05059435219,458.9749451,0.04156580195,458.9749451,0.05080709979
458.0567932,0.0514851585,458.0567932,0.05123403668,458.0567932,0.0516836755,458.0567932,0.05108298361,458.0567932,0.04228255898,458.0567932,0.05090831593
456.9853821,0.05224744603,456.9853821,0.05207339302,456.9853821,0.0520628579,456.9853821,0.05172858015,456.9853821,0.0433325842,456.9853821,0.05155618861
456.066864,0.05237227678,456.066864,0.05266505107,456.066864,0.05236205459,456.066864,0.0528058745,456.066864,0.04322877154,456.066864,0.05194048211
454.9950562,0.05373043939,454.9950562,0.05304927379,454.9950562,0.05323569104,454.9950562,0.05323636532,454.9950562,0.04376317188,454.9950562,0.05281005427
454.0762024,0.05433339626,454.0762024,0.05323174223,454.0762024,0.05421739072,454.0762024,0.05294214934,454.0762024,0.04396904632,454.0762024,0.05294653401
453.0039978,0.05426546186,453.0039978,0.05338278413,453.0039978,0.05365392566,453.0039978,0.05315057561,453.0039978,0.04416384175,453.0039978,0.05341843888
451.9315796,0.05391189829,451.9315796,0.05437097698,451.9315796,0.05413903296,451.9315796,0.05346861854,451.9315796,0.04434157908,451.9315796,0.05372103304
451.012207,0.05432400852,451.012207,0.05465397984,451.012207,0.05460835993,451.012207,0.05403406918,451.012207,0.04477537796,451.012207,0.05421668664
449.9393921,0.05500999838,449.9393921,0.05516760051,449.9393921,0.05538395047,449.9393921,0.0542945303,449.9393921,0.04518605769,449.9393921,0.05412759632
449.0196838,0.05441883206,449.0196838,0.05450407788,449.0196838,0.05574365705,449.0196838,0.05441806838,449.0196838,0.04541364312,449.0196838,0.054349415
