10uM,,20uM,,40uM,,80uM,,160uM,,320uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
458.0567932,0.03120989352,458.0567932,0.03120394051,458.0567932,0.03102490865,458.0567932,0.03078989871,458.0567932,0.03081577085,458.0567932,0.03096611053
456.9853821,0.0316648744,456.9853821,0.03218352422,456.9853821,0.03147285059,456.9853821,0.03151521087,456.9853821,0.03126302361,456.9853821,0.03152392432
456.066864,0.03254872933,456.066864,0.03252406418,456.066864,0.03190698847,456.066864,0.03193821758,456.066864,0.03181010485,456.066864,0.03238905594
454.9950562,0.03249583393,454.9950562,0.0329352133,454.9950562,0.03274120018,454.9950562,0.03220588341,454.9950562,0.03212992102,454.9950562,0.03287908435
454.0762024,0.03290323913,454.0762024,0.03320874274,454.0762024,0.03293800354,454.0762024,0.03317255899,454.0762024,0.03265465423,454.0762024,0.033387281
453.0039978,0.03308248892,453.0039978,0.0330979079,453.0039978,0.03321927786,453.0039978,0.03292194754,453.0039978,0.03296171501,453.0039978,0.03348365054
451.9315796,0.03404857218,451.9315796,0.0342217423,451.9315796,0.03340804949,451.9315796,0.0331601277,451.9315796,0.03334322572,451.9315796,0.0334988609
451.012207,0.0343134217,451.012207,0.03441487253,451.012207,0.03356479853,451.012207,0.03384978324,451.012207,0.03342465684,451.012207,0.0342072621
449.9393921,0.03397441283,449.9393921,0.0341912955,449.9393921,0.03399834782,449.9393921,0.03335681185,449.9393921,0.03366851062,449.9393921,0.03394754231
449.0196838,0.03395185247,449.0196838,0.03453532234,449.0196838,0.03412806243,449.0196838,0.03427361697,449.0196838,0.03373061493,449.0196838,0.03402987123
447.9464722,0.03433093056,447.9464722,0.03422459587,447.9464722,0.03421191126,447.9464722,0.03421485052,447.9464722,0.03403824195,447.9464722,0.03427081555
447.0263977,0.03439850733,447.0263977,0.03448254615,447.0263977,0.03430417553,447.0263977,0.03409418091,447.0263977,0.03404893726,447.0263977,0.03435029089
445.9528198,0.03518461064,445.9528198,0.03453888372,445.9528198,0.03526537865,445.9528198,0.03432191163,445.9528198,0.03435460478,445.9528198,0.03480955586
445.0324097,0.0349592939,445.0324097,0.0350480713,445.0324097,0.03533262387,445.0324097,0.03459163383,445.0324097,0.03449418023,445.0324097,0.03529553115
443.9584351,0.03528070822,443.9584351,0.03479211032,443.9584351,0.0353436321,443.9584351,0.03457627445,443.9584351,0.03456419334,443.9584351,0.03496361151
443.0377197,0.03571439907,443.0377197,0.03506235406,443.0377197,0.03529505432,443.0377197,0.03476112336,443.0377197,0.0345934853,443.0377197,0.03560486063
441.9633179,0.03491061926,441.9633179,0.03544796258,441.9633179,0.03537067398,441.9633179,0.03485906124,441.9633179,0.03503457084,441.9633179,0.03512370214
441.0422668,0.03492806852,441.0422668,0.03471129388,441.0422668,0.03538901359,441.0422668,0.03484733403,441.0422668,0.03478122875,441.0422668,0.03550130501
439.9674988,0.0349277854,439.9674988,0.03493016958,439.9674988,0.03506442904,439.9674988,0.03485875204,439.9674988,0.03495704755,439.9674988,0.03517153114
439.0461121,0.0352771394,439.0461121,0.03500418365,439.0461121,0.03499416634,439.0461121,0.03459508345,439.0461121,0.03479281068,439.0461121,0.0352621749
437.9709778,0.03564667329,437.9709778,0.03507478535,437.9709778,0.03491031006,437.9709778,0.03465280682,437.9709778,0.03472298384,437.9709778,0.03491533175
437.0492554,0.03465566412,437.0492554,0.03528859466,437.0492554,0.03462653607,437.0492554,0.03449235857,437.0492554,0.03460727632,437.0492554,0.03483210504
435.9737244,0.03454462811,435.9737244,0.0344430916,435.9737244,0.03442328051,435.9737244,0.03433076292,435.9737244,0.03434384614,435.9737244,0.03452470154
435.0516663,0.03433922306,435.0516663,0.03421501815,435.0516663,0.03426733986,435.0516663,0.03406024724,435.0516663,0.03411112353,435.0516663,0.03437273204
433.975769,0.03490680456,433.975769,0.03501975536,433.975769,0.03458252549,433.975769,0.0339287892,433.975769,0.03398060054,433.975769,0.03410454094
433.0533752,0.0341103673,433.0533752,0.03431190923,433.0533752,0.0340772979,433.0533752,0.03388148919,433.0533752,0.03384306654,433.0533752,0.03443098441
431.9770813,0.03434661776,431.9770813,0.03386604041,431.9770813,0.03394997865,431.9770813,0.03365989402,431.9770813,0.03381760046,431.9770813,0.03421384096
431.0543823,0.03424207494,431.0543823,0.03376029804,431.0543823,0.03360666707,431.0543823,0.03359382972,431.0543823,0.03381329402,431.0543823,0.0348430723
429.9777222,0.03371651471,429.9777222,0.03376060724,429.9777222,0.03367544711,429.9777222,0.03366355971,429.9777222,0.03363639861,429.9777222,0.03424904868
429.0546875,0.03348432109,429.0546875,0.03356513381,429.0546875,0.03355400637,429.0546875,0.03398897126,429.0546875,0.03326723352,429.0546875,0.03415858746
427.9776611,0.0339329876,427.9776611,0.03372969106,427.9776611,0.03327223659,427.9776611,0.03379026428,427.9776611,0.0333173722,427.9776611,0.03362213448
427.0543213,0.03301500157,427.0543213,0.03338445723,427.0543213,0.03327159211,427.0543213,0.03317820281,427.0543213,0.03313799948,427.0543213,0.03339057788
425.9768982,0.0337176621,425.9768982,0.03367158771,425.9768982,0.03344000503,425.9768982,0.03315020725,425.9768982,0.03341683,425.9768982,0.03348418325
425.0532227,0.03337369487,425.0532227,0.03374812752,425.0532227,0.03319426998,425.0532227,0.03321030736,425.0532227,0.0331233032,425.0532227,0.03349726647
423.9754333,0.03377526626,423.9754333,0.03301022574,423.9754333,0.03281255439,423.9754333,0.03282003477,423.9754333,0.03258826584,423.9754333,0.03375333175
423.0514526,0.03311925009,423.0514526,0.03373397142,423.0514526,0.03302042186,423.0514526,0.03322928399,423.0514526,0.0329686664,423.0514526,0.03340564668
421.9732666,0.03296246752,421.9732666,0.03344674408,421.9732666,0.03284943476,421.9732666,0.03315738589,421.9732666,0.03274003044,421.9732666,0.03318574652
421.0489807,0.03266168386,421.0489807,0.03330660984,421.0489807,0.03219712898,421.0489807,0.03244704381,421.0489807,0.03245956823,421.0489807,0.03262964636
419.9704285,0.03289502859,419.9704285,0.03248088062,419.9704285,0.03242503479,419.9704285,0.0324399285,419.9704285,0.03255888447,419.9704285,0.03262964636
419.0458069,0.03239181638,419.0458069,0.03244280443,419.0458069,0.03209811822,419.0458069,0.03227892891,419.0458069,0.03299855068,419.0458069,0.03324124217
417.9669189,0.03217053413,417.9669189,0.03198831528,417.9669189,0.03234529868,417.9669189,0.03203345835,417.9669189,0.03207439929,417.9669189,0.03246768564
417.0419922,0.03209488466,417.0419922,0.03204898164,417.0419922,0.03189779446,417.0419922,0.03197042644,417.0419922,0.03195694089,417.0419922,0.03232722729
415.9627075,0.03180328012,415.9627075,0.03258670494,415.9627075,0.03161801398,415.9627075,0.03161620721,415.9627075,0.03243630379,415.9627075,0.03221366182
415.0374756,0.03185144067,415.0374756,0.03161389381,415.0374756,0.03151560202,415.0374756,0.03206104785,415.0374756,0.03150193393,415.0374756,0.03221591935
413.9578247,0.03145453706,413.9578247,0.03132581338,413.9578247,0.0314405933,413.9578247,0.03133749962,413.9578247,0.03123423085,413.9578247,0.03186238557
413.0322876,0.0311634168,413.0322876,0.03178846091,413.0322876,0.03119982406,413.0322876,0.03109333664,413.0322876,0.03106019273,413.0322876,0.03163794801
411.952301,0.0307947062,411.952301,0.03114625812,411.952301,0.03085523285,411.952301,0.03064564988,411.952301,0.03089169785,411.952301,0.03182561696
411.0264282,0.03068787418,411.0264282,0.03060298413,411.0264282,0.03059051186,411.0264282,0.03031479381,411.0264282,0.03073335439,411.0264282,0.03094801307
409.9460754,0.03084561788,409.9460754,0.03052491322,409.9460754,0.03054571338,409.9460754,0.03035707027,409.9460754,0.03046801314,409.9460754,0.03108110279
409.0198975,0.03015907481,409.0198975,0.03056801483,409.0198975,0.03047606722,409.0198975,0.03021671064,409.0198975,0.03053943627,409.0198975,0.03058584593
407.9391785,0.02989300154,407.9391785,0.03039374202,407.9391785,0.02981006913,407.9391785,0.02992034517,407.9391785,0.03045510314,407.9391785,0.03029394895
407.0126953,0.02952459268,407.0126953,0.02967609279,407.0126953,0.02952788956,407.0126953,0.02965890989,407.0126953,0.02979312837,407.0126953,0.03011043556
405.9316406,0.02931988612,405.9316406,0.0296589639,405.9316406,0.02924259938,405.9316406,0.02963016927,405.9316406,0.02918811142,405.9316406,0.02960520051
405.0048523,0.02897664532,405.0048523,0.02889969572,405.0048523,0.02939746343,405.0048523,0.0288803298,405.0048523,0.02881141938,405.0048523,0.03006182984
403.9234009,0.02902651392,403.9234009,0.02914290316,403.9234009,0.0285365507,403.9234009,0.02848005109,403.9234009,0.02871215343,403.9234009,0.02916369401
402.9963379,0.02839744091,402.9963379,0.0285389293,402.9963379,0.02819370665,402.9963379,0.02805664018,402.9963379,0.02852549404,402.9963379,0.02874921262
402.0690918,0.02808223851,402.0690918,0.02814807743,402.0690918,0.02787514776,402.0690918,0.02778362855,402.0690918,0.02877214178,402.0690918,0.0285685081
400.9871521,0.02745533176,400.9871521,0.02766305022,400.9871521,0.02756716311,400.9871521,0.02761626244,400.9871521,0.02781445533,400.9871521,0.02879269235
400.0596313,0.02786703221,400.0596313,0.02750359103,400.0596313,0.02747835778,400.0596313,0.02722676471,400.0596313,0.02756517753,400.0596313,0.02807729505
398.9773254,0.02731604315,398.9773254,0.02717277594,398.9773254,0.02724597417,398.9773254,0.02716302127,398.9773254,0.0271301195,398.9773254,0.02762150392
398.0494995,0.02688924968,398.0494995,0.02688159235,398.0494995,0.02687110193,398.0494995,0.0267335698,398.0494995,0.02713833191,398.0494995,0.02830760926
396.9668579,0.0268466752,396.9668579,0.02674075402,396.9668579,0.02677280083,396.9668579,0.02677582949,396.9668579,0.02702798694,396.9668579,0.02744581737
396.0387268,0.02714880183,396.0387268,0.02661330998,396.0387268,0.02637665905,396.0387268,0.02622883394,396.0387268,0.02653925493,396.0387268,0.02721182629
394.955719,0.02612463199,394.955719,0.02623944916,394.955719,0.02633900382,394.955719,0.02628080733,394.955719,0.02646039799,394.955719,0.02727276646
394.0273132,0.02622399479,394.0273132,0.02665360458,394.0273132,0.02626012824,394.0273132,0.02614852227,394.0273132,0.02644876018,394.0273132,0.02772085182
392.9439697,0.02602922171,392.9439697,0.02678830177,392.9439697,0.02612762898,392.9439697,0.02595312148,392.9439697,0.02640909143,392.9439697,0.02721596137
392.0152283,0.0257843174,392.0152283,0.02625372075,392.0152283,0.02646414004,392.0152283,0.02595422231,392.0152283,0.02623337135,392.0152283,0.02787959017
390.9315491,0.02609521709,390.9315491,0.02668129466,390.9315491,0.02612677589,390.9315491,0.02619578317,390.9315491,0.02642730251,390.9315491,0.02758120373
390.002533,0.02594888955,390.002533,0.02649525739,390.002533,0.02617651038,390.002533,0.02611652203,390.002533,0.02665467747,390.002533,0.0274994541
389.0733948,0.02681575343,389.0733948,0.0266175475,389.0733948,0.02638078481,389.0733948,0.02610390447,389.0733948,0.02632225305,389.0733948,0.02768051438
387.9892273,0.02611828037,387.9892273,0.02633806877,387.9892273,0.02608468942,387.9892273,0.02616523765,387.9892273,0.02659165114,387.9892273,0.02835693024
387.0597839,0.02628644556,387.0597839,0.02693719789,387.0597839,0.02698796056,387.0597839,0.02644127794,387.0597839,0.02705344185,387.0597839,0.02803305909
385.9752502,0.02654525451,385.9752502,0.0269675497,385.9752502,0.02664779685,385.9752502,0.02637451328,385.9752502,0.02722704038,385.9752502,0.02854094654
385.0455017,0.02744129486,385.0455017,0.02691376023,385.0455017,0.02686856687,385.0455017,0.02687077038,385.0455017,0.027951831,385.0455017,0.02867750265
383.9606628,0.02758911997,383.9606628,0.02711490914,383.9606628,0.02763822116,383.9606628,0.02716191858,383.9606628,0.02758500911,383.9606628,0.02881332859
383.0306396,0.02711457945,383.0306396,0.02729473449,383.0306396,0.02734780125,383.0306396,0.0275720451,383.0306396,0.02846424095,383.0306396,0.02929263562
381.9454346,0.02760078758,381.9454346,0.02767883055,381.9454346,0.02761540748,381.9454346,0.02768622525,381.9454346,0.02889604494,381.9454346,0.02960112691
381.0151367,0.02783137187,381.0151367,0.02805757895,381.0151367,0.02779607475,381.0151367,0.02806917578,381.0151367,0.02904621884,381.0151367,0.03043580428
379.9295959,0.02896546572,379.9295959,0.0284205731,379.9295959,0.02854429185,379.9295959,0.02845694311,379.9295959,0.02920624614,379.9295959,0.03061153926
378.9990234,0.028822124,378.9990234,0.02843610384,378.9990234,0.02876744047,378.9990234,0.02904203907,378.9990234,0.02948478051,378.9990234,0.03087110259
378.0682678,0.02938777022,378.0682678,0.02996216714,378.0682678,0.02926098555,378.0682678,0.02915298007,378.0682678,0.02995379083,378.0682678,0.03118135594
376.9822693,0.03046112694,376.9822693,0.03074658103,376.9822693,0.0301178433,376.9822693,0.03002779372,376.9822693,0.03149430826,376.9822693,0.03233313933
376.0512695,0.03130611405,376.0512695,0.0315181613,376.0512695,0.03066326119,376.0512695,0.03095073812,376.0512695,0.0313896127,376.0512695,0.03309623152
374.9649048,0.03095190413,374.9649048,0.03184305504,374.9649048,0.03080340475,374.9649048,0.03115746565,374.9649048,0.03194663301,374.9649048,0.03371248394
374.0336304,0.03250481561,374.0336304,0.03216760606,374.0336304,0.03184247017,374.0336304,0.03201013431,374.0336304,0.03277017549,374.0336304,0.03414897993
372.9469604,0.03309737891,372.9469604,0.0325477533,372.9469604,0.03248015419,372.9469604,0.03261148185,372.9469604,0.0334867537,372.9469604,0.03500945866
372.0153809,0.03311436251,372.0153809,0.03290815279,372.0153809,0.03340430558,372.0153809,0.03334887326,372.0153809,0.03393727168,372.0153809,0.03612230346
370.9283752,0.03395294398,370.9283752,0.03401170298,370.9283752,0.03396699578,370.9283752,0.03421465307,370.9283752,0.03512187675,370.9283752,0.03679780662
369.996521,0.03427285701,369.996521,0.03393337876,369.996521,0.03522991762,369.996521,0.03507295996,369.996521,0.03580128029,369.996521,0.03797327355
369.0645447,0.0348065272,369.0645447,0.03490969166,369.0645447,0.03507088497,369.0645447,0.03539254889,369.0645447,0.03655010834,369.0645447,0.03816961125
367.9770813,0.03531105816,367.9770813,0.03560654446,367.9770813,0.03576875478,367.9770813,0.03610286489,367.9770813,0.0370079577,367.9770813,0.03897299245
367.0448303,0.03568458185,367.0448303,0.03599736467,367.0448303,0.03625043109,367.0448303,0.03642400354,367.0448303,0.03763758391,367.0448303,0.03942612186
365.9570313,0.03636925295,365.9570313,0.03685852885,365.9570313,0.03667684272,365.9570313,0.03749120981,365.9570313,0.03862178698,365.9570313,0.04097714275
365.0245056,0.03701207414,365.0245056,0.03733320534,365.0245056,0.03762792796,365.0245056,0.03771273419,365.0245056,0.03854992613,365.0245056,0.04099572077
363.9363708,0.03739583492,363.9363708,0.03751832992,363.9363708,0.03776751459,363.9363708,0.03825293854,363.9363708,0.0390682891,363.9363708,0.04178825021
363.0035706,0.03763876855,363.0035706,0.03785929829,363.0035706,0.03801706806,363.0035706,0.03841175884,363.0035706,0.03952358663,363.0035706,0.04190067202
362.0706482,0.03839366138,362.0706482,0.03827925771,362.0706482,0.03890931606,362.0706482,0.03892366961,362.0706482,0.03972879052,362.0706482,0.04236833751
360.9820557,0.03838803247,360.9820557,0.03869595006,360.9820557,0.03887712583,360.9820557,0.03914043307,360.9820557,0.04085264727,360.9820557,0.04274098203
360.0488586,0.0389447622,360.0488586,0.03897075728,360.0488586,0.03941070288,360.0488586,0.03943216056,360.0488586,0.04080390558,360.0488586,0.04304042831
358.9599609,0.03869249672,358.9599609,0.038574595,358.9599609,0.0393877998,358.9599609,0.03972309083,358.9599609,0.04088336229,358.9599609,0.04292265326
358.0264893,0.03898754716,358.0264893,0.03985968977,358.0264893,0.04012475908,358.0264893,0.03992208838,358.0264893,0.04084326327,358.0264893,0.04364056513
356.9372864,0.03965085,356.9372864,0.03973982483,356.9372864,0.03968726471,356.9372864,0.0402796343,356.9372864,0.04145984724,356.9372864,0.04383770376
356.00354,0.03959773481,356.00354,0.03946011141,356.00354,0.04016090184,356.00354,0.04009619728,356.00354,0.04157278314,356.00354,0.04387478903
355.0696716,0.03999304026,355.0696716,0.04021559283,355.0696716,0.04029292613,355.0696716,0.04070365056,355.0696716,0.0416476503,355.0696716,0.0445584543
353.980011,0.04037183523,353.980011,0.04007919133,353.980011,0.04021479934,353.980011,0.0408070311,353.980011,0.04192373529,353.980011,0.04450352862
353.0458679,0.03998693824,353.0458679,0.0402074717,353.0458679,0.04032130167,353.0458679,0.04121659324,353.0458679,0.04197784886,353.0458679,0.04486483708
351.9559021,0.03986428678,351.9559021,0.04013063386,351.9559021,0.04044507816,351.9559021,0.04103096947,351.9559021,0.04220598191,351.9559021,0.0449167639
351.0215149,0.03998458385,351.0215149,0.03992958367,351.0215149,0.04023913667,351.0215149,0.04086988047,351.0215149,0.04211479053,351.0215149,0.04461622238
349.9312134,0.04014057294,349.9312134,0.04043348506,349.9312134,0.04054916278,349.9312134,0.04105629027,349.9312134,0.04245327786,349.9312134,0.04482913017
348.9965515,0.04010605067,348.9965515,0.0400496684,348.9965515,0.04017379507,348.9965515,0.04073273391,348.9965515,0.04230070487,348.9965515,0.04514889047
348.0617676,0.04014687613,348.0617676,0.04019032046,348.0617676,0.0400855504,348.0617676,0.04113488272,348.0617676,0.04201713949,348.0617676,0.04532884061
346.9710388,0.03985665366,346.9710388,0.04005443677,346.9710388,0.0403954424,346.9710388,0.04090955853,346.9710388,0.04230067879,346.9710388,0.04485731572
346.0360107,0.039659217,346.0360107,0.04002999887,346.0360107,0.04016496241,346.0360107,0.04097458348,346.0360107,0.04194169492,346.0360107,0.04512375966
344.9449768,0.03962299973,344.9449768,0.04003655538,344.9449768,0.04053753987,344.9449768,0.04077407718,344.9449768,0.04215526208,344.9449768,0.04529318213
344.0096741,0.03985574841,344.0096741,0.04001577571,344.0096741,0.04024418816,344.0096741,0.04109365121,344.0096741,0.04216039926,344.0096741,0.04573728144
343.0742493,0.03989427909,343.0742493,0.03986817598,343.0742493,0.03980277479,343.0742493,0.04081658646,343.0742493,0.04194340482,343.0742493,0.04562633857
341.9827881,0.03927809745,341.9827881,0.03997536004,341.9827881,0.03998994827,341.9827881,0.04069722444,341.9827881,0.04217123613,341.9827881,0.04565635696
341.0470886,0.03934375569,341.0470886,0.03973503411,341.0470886,0.03995214403,341.0470886,0.04080558196,341.0470886,0.04193240032,341.0470886,0.04563030601
339.9553223,0.03926679119,339.9553223,0.03944914043,339.9553223,0.03984195739,339.9553223,0.04063042253,339.9553223,0.04221442714,339.9553223,0.04600849748
339.0194092,0.03918201849,339.0194092,0.03940438107,339.0194092,0.03996954113,339.0194092,0.04072861373,339.0194092,0.04206296802,339.0194092,0.04616928473
337.9273376,0.0391786769,337.9273376,0.03959169239,337.9273376,0.03977571055,337.9273376,0.04040998966,337.9273376,0.04222124442,337.9273376,0.04668725654
336.9911499,0.03913105652,336.9911499,0.03914714605,336.9911499,0.03988352418,336.9911499,0.04076264426,336.9911499,0.04200499505,336.9911499,0.04609423503
336.0548401,0.03879565746,336.0548401,0.03879639134,336.0548401,0.03920145333,336.0548401,0.04016956314,336.0548401,0.04195076227,336.0548401,0.04657739401
334.9623413,0.0384525694,334.9623413,0.03859844431,334.9623413,0.03880010173,334.9623413,0.04010718316,334.9623413,0.04172700644,334.9623413,0.04678146169
334.0257874,0.03811085224,334.0257874,0.03860732913,334.0257874,0.03910975531,334.0257874,0.03986479715,334.0257874,0.0419887118,334.0257874,0.04705110937
332.9329834,0.03793155029,332.9329834,0.03839402646,332.9329834,0.0390220955,332.9329834,0.04002335668,332.9329834,0.04225376993,332.9329834,0.04729762673
331.9961853,0.03821893409,331.9961853,0.03812520951,331.9961853,0.03881382942,331.9961853,0.04011840001,331.9961853,0.04229645431,331.9961853,0.04755242914
331.0592651,0.03765725717,331.0592651,0.03803238273,331.0592651,0.03891792148,331.0592651,0.03963479772,331.0592651,0.04245556146,331.0592651,0.04788720608
329.9660339,0.03754556552,329.9660339,0.03797954693,329.9660339,0.03851456568,329.9660339,0.04012535512,329.9660339,0.04248207808,329.9660339,0.04845046625
329.0288696,0.03753723949,329.0288696,0.03738370538,329.0288696,0.03845172003,329.0288696,0.0396360755,329.0288696,0.04294019938,329.0288696,0.04912818968
327.9353638,0.03708181903,327.9353638,0.03764472529,327.9353638,0.03853657469,327.9353638,0.03959569335,327.9353638,0.04233745858,327.9353638,0.04935903847
326.9979248,0.03729879111,326.9979248,0.03752736002,326.9979248,0.03855982795,326.9979248,0.03960331902,326.9979248,0.04282053933,326.9979248,0.04964593053
326.0603943,0.03710006177,326.0603943,0.0375254415,326.0603943,0.03831276298,326.0603943,0.03970175982,326.0603943,0.04298260808,326.0603943,0.05053787306
324.9664917,0.03715509921,324.9664917,0.03748243302,324.9664917,0.03836080059,324.9664917,0.03974518925,324.9664917,0.0430592373,324.9664917,0.05126867071
324.028717,0.03727741167,324.028717,0.03769949451,324.028717,0.03865882382,324.028717,0.04007436708,324.028717,0.04397666454,324.028717,0.05183814839
322.9344788,0.03735676408,322.9344788,0.03763676435,322.9344788,0.03866038099,322.9344788,0.04052040353,322.9344788,0.04416260868,322.9344788,0.05303664133
321.99646,0.03706789017,321.99646,0.03744007647,321.99646,0.03883276507,321.99646,0.04056596011,321.99646,0.04479033127,321.99646,0.05353959277
321.0583496,0.03716401011,321.0583496,0.03770418093,321.0583496,0.03886673599,321.0583496,0.04066007212,321.0583496,0.04506060854,321.0583496,0.05461123586
319.9637146,0.03716829792,319.9637146,0.03783031926,319.9637146,0.03889461979,319.9637146,0.04078562185,319.9637146,0.04564410821,319.9637146,0.05567876622
319.0253601,0.03752456605,319.0253601,0.03820364177,319.0253601,0.03912663832,319.0253601,0.04124716297,319.0253601,0.04608019069,319.0253601,0.05702907965
317.9304504,0.03768563271,317.9304504,0.03815019131,317.9304504,0.03955242038,317.9304504,0.04167371988,317.9304504,0.04749464244,317.9304504,0.05816652626
316.9918518,0.03816686943,316.9918518,0.0384910889,316.9918518,0.03974144161,316.9918518,0.04211901128,316.9918518,0.04730175436,316.9918518,0.05896033347
316.0531311,0.03792607039,316.0531311,0.03855230287,316.0531311,0.03985849768,316.0531311,0.04269831255,316.0531311,0.04835560918,316.0531311,0.0606627278
314.9577942,0.03847468644,314.9577942,0.03891761228,314.9577942,0.04047073424,314.9577942,0.04358836263,314.9577942,0.04953316972,314.9577942,0.06222583726
314.0188599,0.03852296993,314.0188599,0.03913233057,314.0188599,0.04059352726,314.0188599,0.04378696531,314.0188599,0.05032351613,314.0188599,0.06395403296
312.9232788,0.0388286598,312.9232788,0.03946141526,312.9232788,0.04100775346,312.9232788,0.04451259226,312.9232788,0.05154330283,312.9232788,0.06609567255
311.9840698,0.03845123947,311.9840698,0.03972056508,311.9840698,0.04130751267,311.9840698,0.04503995925,311.9840698,0.05230152234,311.9840698,0.0676413402
311.0447693,0.03887664527,311.0447693,0.03981991112,311.0447693,0.04201668501,311.0447693,0.04565589875,311.0447693,0.05383520946,311.0447693,0.07023606449
309.9487915,0.03935240209,309.9487915,0.0400653109,309.9487915,0.04223342985,309.9487915,0.04664200544,309.9487915,0.05533587188,309.9487915,0.07418557256
309.0092468,0.03962192312,309.0092468,0.04053154588,309.0092468,0.04301636294,309.0092468,0.0476577431,309.0092468,0.05744805932,309.0092468,0.07813329995
308.0696106,0.03977318481,308.0696106,0.04071195051,308.0696106,0.04371209815,308.0696106,0.04881021008,308.0696106,0.05928108469,308.0696106,0.08186215907
306.9732361,0.03964027017,306.9732361,0.04139509425,306.9732361,0.04416045919,306.9732361,0.05030831695,306.9732361,0.06219235063,306.9732361,0.08728662133
306.0333557,0.03982016817,306.0333557,0.04170942307,306.0333557,0.04534021765,306.0333557,0.05241771787,306.0333557,0.06645989418,306.0333557,0.09545312822
304.9367065,0.04025870189,304.9367065,0.0422988534,304.9367065,0.04649000242,304.9367065,0.05473645404,304.9367065,0.07078265399,304.9367065,0.1052087173
303.9966125,0.04044118524,303.9966125,0.04300956056,303.9966125,0.04798386991,303.9966125,0.05789356306,303.9966125,0.0774031803,303.9966125,0.117347233
303.056427,0.04078758135,303.056427,0.04376686737,303.056427,0.04883019626,303.056427,0.06028203294,303.056427,0.08210843056,303.056427,0.1279236823
301.9593811,0.04149536416,301.9593811,0.04439131916,301.9593811,0.05064996704,301.9593811,0.0636497736,301.9593811,0.08845821023,301.9593811,0.1416726708
301.0189514,0.04156289622,301.0189514,0.04580369592,301.0189514,0.05302292109,301.0189514,0.06846879423,301.0189514,0.09942139685,301.0189514,0.1637888402
299.9216309,0.0423056148,299.9216309,0.04659494385,299.9216309,0.05547111854,299.9216309,0.07361775637,299.9216309,0.1100276634,299.9216309,0.1826548129
298.9809875,0.04303357005,298.9809875,0.04828764871,298.9809875,0.05864867568,298.9809875,0.08080095798,298.9809875,0.1221775636,298.9809875,0.208116129
298.0402222,0.04344701022,298.0402222,0.04912552238,298.0402222,0.06067826599,298.0402222,0.08423523605,298.0402222,0.1292279214,298.0402222,0.2256273031
296.9425354,0.043830432,296.9425354,0.04974943399,296.9425354,0.06186609715,296.9425354,0.08818018436,296.9425354,0.1381423026,296.9425354,0.2483342439
296.0015564,0.04449220002,296.0015564,0.05141227692,296.0015564,0.066339463,296.0015564,0.09500181675,296.0015564,0.1512312889,296.0015564,0.271083653
295.0604553,0.04508854821,295.0604553,0.05241605267,295.0604553,0.06795886159,295.0604553,0.1001829356,295.0604553,0.1607587039,295.0604553,0.2934823334
293.9624023,0.04562832043,293.9624023,0.05409977213,293.9624023,0.07119514793,293.9624023,0.105611451,293.9624023,0.1724980921,293.9624023,0.3164473176
293.0210876,0.04589296505,293.0210876,0.05503423885,293.0210876,0.07241729647,293.0210876,0.1089357659,293.0210876,0.1802506596,293.0210876,0.3305391967
291.92276,0.04604999721,291.92276,0.05556898937,291.92276,0.07380422205,291.92276,0.1121625155,291.92276,0.1862169206,291.92276,0.3443226516
290.9812317,0.04690046236,290.9812317,0.05623363703,290.9812317,0.07596760988,290.9812317,0.1154281721,290.9812317,0.1929365695,290.9812317,0.3598516881
290.0396118,0.04676001519,290.0396118,0.05731710047,290.0396118,0.0771394074,290.0396118,0.1190132499,290.0396118,0.2001746744,290.0396118,0.3727310002
288.940918,0.04716449603,288.940918,0.05739059672,288.940918,0.07853450626,288.940918,0.1219804361,288.940918,0.2055021673,288.940918,0.3875495195
287.999054,0.0467485413,287.999054,0.0579026714,287.999054,0.07930133492,287.999054,0.1236811578,287.999054,0.2098290175,287.999054,0.3948526382
287.0571289,0.04675439373,287.0571289,0.05815374106,287.0571289,0.0797168687,287.0571289,0.1252967715,287.0571289,0.2133749425,287.0571289,0.4024938047
285.9580688,0.04718033597,285.9580688,0.05870372802,285.9580688,0.08113145828,285.9580688,0.1278430969,285.9580688,0.2190433145,285.9580688,0.4140556455
285.0158997,0.04686274379,285.0158997,0.05861569941,285.0158997,0.08180827647,285.0158997,0.1296538413,285.0158997,0.2219536752,285.0158997,0.4213422239
284.0736389,0.0470328778,284.0736389,0.0586129427,284.0736389,0.08242975175,284.0736389,0.1306901276,284.0736389,0.2237305343,284.0736389,0.4262125492
282.9742126,0.04691208154,282.9742126,0.05862171203,282.9742126,0.08190110326,282.9742126,0.1308754385,282.9742126,0.2244782299,282.9742126,0.4288639426
282.0317383,0.04663918167,282.0317383,0.05874308199,282.0317383,0.08236075193,282.0317383,0.1310319006,282.0317383,0.2248918265,282.0317383,0.4296743572
280.9320679,0.04704426974,280.9320679,0.05860257521,280.9320679,0.08211399615,280.9320679,0.1310445368,280.9320679,0.2249183208,280.9320679,0.4300121367
279.9893799,0.0462551713,279.9893799,0.0582151264,279.9893799,0.08188728988,279.9893799,0.130597949,279.9893799,0.2244541049,279.9893799,0.4285623729
