Std_1,,Std_2,,Std_3,,Std_4,,Std_5,,Std_6,,Std_7_6_2,,Std_7,,Std_8,,Std_9,,Std_10,,Std_11,,Std_12,,Std_13,,Std_14,,Std_15,,Std_16,,Std_17,,Std_18,,Std_19,,Std_20,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
504.9773254,0.02430897392,504.9773254,0.02373612113,504.9773254,0.02408580668,504.9773254,0.02402164601,504.9773254,0.02339171804,504.9773254,0.02413856424,504.9773254,0.02462257259,504.9773254,0.02422548458,504.9773254,0.02368653007,504.9773254,0.02340431139,504.9773254,0.02344603091,504.9773254,0.0248444546,504.9773254,0.02434566058,504.9773254,0.02372619696,504.9773254,0.02463251725,504.9773254,0.02404667996,504.9773254,0.02486712299,504.9773254,0.0244917497,504.9773254,0.02855299972,504.9773254,0.02344116755,504.9773254,0.02390393987,
504.0675659,0.02480953559,504.0675659,0.02419573441,504.0675659,0.02393777482,504.0675659,0.02467682026,504.0675659,0.02432561852,504.0675659,0.02421469986,504.0675659,0.02463646233,504.0675659,0.02376868576,504.0675659,0.0243790634,504.0675659,0.0238167271,504.0675659,0.02371288277,504.0675659,0.02545475587,504.0675659,0.02431743406,504.0675659,0.02447274141,504.0675659,0.02468495816,504.0675659,0.0244064983,504.0675659,0.02555456944,504.0675659,0.02480619214,504.0675659,0.02865684591,504.0675659,0.02441093512,504.0675659,0.02408848703,
503.0059509,0.02459460124,503.0059509,0.02445390075,503.0059509,0.02433010936,503.0059509,0.02481065877,503.0059509,0.02443963289,503.0059509,0.0245818086,503.0059509,0.02515682206,503.0059509,0.02420197427,503.0059509,0.02404892258,503.0059509,0.023916604,503.0059509,0.02392434515,503.0059509,0.02565105632,503.0059509,0.02500069141,503.0059509,0.02472562157,503.0059509,0.02482559718,503.0059509,0.02416108549,503.0059509,0.02536218055,503.0059509,0.02489316463,503.0059509,0.02903213166,503.0059509,0.02398652025,503.0059509,0.02429503947,
501.9440918,0.02494629472,501.9440918,0.02424220927,501.9440918,0.02448040992,501.9440918,0.0246970132,501.9440918,0.02417526208,501.9440918,0.02453373559,501.9440918,0.02535381168,501.9440918,0.02459857427,501.9440918,0.02413350157,501.9440918,0.0244448632,501.9440918,0.02431748807,501.9440918,0.02553818002,501.9440918,0.02512006648,501.9440918,0.02486575209,501.9440918,0.02504933812,501.9440918,0.02471611276,501.9440918,0.02567423508,501.9440918,0.02527108043,501.9440918,0.02941837721,501.9440918,0.02405387536,501.9440918,0.02452061698,
501.0337524,0.0250317324,501.0337524,0.02480816469,501.0337524,0.02437005565,501.0337524,0.0247075092,501.0337524,0.02461599745,501.0337524,0.02490629628,501.0337524,0.025521487,501.0337524,0.02435105294,501.0337524,0.02433536574,501.0337524,0.02406219207,501.0337524,0.0240265429,501.0337524,0.02565245703,501.0337524,0.02473373152,501.0337524,0.0245951768,501.0337524,0.02574297786,501.0337524,0.0248741135,501.0337524,0.02604587749,501.0337524,0.0252666641,501.0337524,0.02925445139,501.0337524,0.02415076829,501.0337524,0.02440159768,
499.9714355,0.02472696453,499.9714355,0.02466802485,499.9714355,0.02449478954,499.9714355,0.02504069917,499.9714355,0.02463980392,499.9714355,0.02479443327,499.9714355,0.02539042011,499.9714355,0.02443073317,499.9714355,0.02433676273,499.9714355,0.02417438664,499.9714355,0.02422953583,499.9714355,0.02571784705,499.9714355,0.02490138821,499.9714355,0.02464383282,499.9714355,0.02565503865,499.9714355,0.02480783686,499.9714355,0.02583131939,499.9714355,0.02570856363,499.9714355,0.02968077734,499.9714355,0.02436668798,499.9714355,0.02471970208,
499.06073,0.02571427636,499.06073,0.02486268245,499.06073,0.0245383922,499.06073,0.02503631264,499.06073,0.02474381588,499.06073,0.02497861907,499.06073,0.02596232854,499.06073,0.0244103875,499.06073,0.02481962182,499.06073,0.02434894443,499.06073,0.02439877763,499.06073,0.02576863207,499.06073,0.02562345937,499.06073,0.02504297532,499.06073,0.02572364174,499.06073,0.02504217997,499.06073,0.02611935325,499.06073,0.02579244785,499.06073,0.02995229326,499.06073,0.0243666321,499.06073,0.02479615994,
497.9979858,0.02526191808,497.9979858,0.02479128167,497.9979858,0.02495205216,497.9979858,0.02530480176,497.9979858,0.024647668,497.9979858,0.02475707978,497.9979858,0.02612683177,497.9979858,0.02502144873,497.9979858,0.02446181513,497.9979858,0.02464109287,497.9979858,0.02453025803,497.9979858,0.02589055523,497.9979858,0.02508334257,497.9979858,0.02498023771,497.9979858,0.02557908744,497.9979858,0.02528537624,497.9979858,0.02634491771,497.9979858,0.02566198632,497.9979858,0.02953459509,497.9979858,0.0248428639,497.9979858,0.02485374734,
496.9350281,0.02512237057,496.9350281,0.02486038022,496.9350281,0.02469120547,496.9350281,0.02508153394,496.9350281,0.02494226396,496.9350281,0.02496754192,496.9350281,0.02592042275,496.9350281,0.02471783943,496.9350281,0.02458131686,496.9350281,0.02438180149,496.9350281,0.02466416173,496.9350281,0.02607765235,496.9350281,0.02520008013,496.9350281,0.02492496558,496.9350281,0.02556297183,496.9350281,0.02486282028,496.9350281,0.02630437724,496.9350281,0.02552541345,496.9350281,0.03012910858,496.9350281,0.02465898357,496.9350281,0.02496115491,
496.0237122,0.02517928742,496.0237122,0.02478221059,496.0237122,0.02483285964,496.0237122,0.02511447109,496.0237122,0.02512692474,496.0237122,0.02529185079,496.0237122,0.0258026123,496.0237122,0.02493275143,496.0237122,0.02493502572,496.0237122,0.02455192432,496.0237122,0.02452573925,496.0237122,0.02603111789,496.0237122,0.02536898665,496.0237122,0.02527390793,496.0237122,0.02562425472,496.0237122,0.02516115457,496.0237122,0.02619493194,496.0237122,0.02560948208,496.0237122,0.02963895537,496.0237122,0.02500559948,496.0237122,0.02469887771,
494.9603271,0.02512176707,494.9603271,0.0249594003,494.9603271,0.02457386442,494.9603271,0.02506518923,494.9603271,0.0251520481,494.9603271,0.02502770163,494.9603271,0.02575322427,494.9603271,0.02476023138,494.9603271,0.02460345067,494.9603271,0.02496137284,494.9603271,0.02445699461,494.9603271,0.02564641647,494.9603271,0.02519517019,494.9603271,0.02530867048,494.9603271,0.02549011074,494.9603271,0.02515802905,494.9603271,0.02618770115,494.9603271,0.02536407486,494.9603271,0.02932188101,494.9603271,0.02463764139,494.9603271,0.02495144866,
494.048645,0.02505397238,494.048645,0.0248822812,494.048645,0.02449752763,494.048645,0.02527420968,494.048645,0.0252064988,494.048645,0.02446764894,494.048645,0.02545950375,494.048645,0.02423566766,494.048645,0.02429487556,494.048645,0.02424938045,494.048645,0.0245008152,494.048645,0.02563334443,494.048645,0.0250124,494.048645,0.02483283356,494.048645,0.02529928647,494.048645,0.02449456975,494.048645,0.02571562305,494.048645,0.02551083639,494.048645,0.02941965126,494.048645,0.0242345985,494.048645,0.02465742081,
492.9848022,0.02465928532,492.9848022,0.02421043068,492.9848022,0.02405384742,492.9848022,0.02465862781,492.9848022,0.02473307401,492.9848022,0.02414447442,492.9848022,0.02571218833,492.9848022,0.0243367888,492.9848022,0.02392795496,492.9848022,0.02368715778,492.9848022,0.02401015535,492.9848022,0.02544476464,492.9848022,0.02466933988,492.9848022,0.02456904389,492.9848022,0.0254517626,492.9848022,0.02472394891,492.9848022,0.02563296072,492.9848022,0.02513984218,492.9848022,0.02946555242,492.9848022,0.02434188128,492.9848022,0.02424445376,
492.0727539,0.02510830015,492.0727539,0.02469747886,492.0727539,0.02455871738,492.0727539,0.02421552129,492.0727539,0.02471718192,492.0727539,0.02433112264,492.0727539,0.02516584657,492.0727539,0.02396302111,492.0727539,0.02384232357,492.0727539,0.02351311035,492.0727539,0.02379233576,492.0727539,0.02519912086,492.0727539,0.02445740625,492.0727539,0.02470178157,492.0727539,0.02497044951,492.0727539,0.02410479635,492.0727539,0.02554388903,492.0727539,0.02478111535,492.0727539,0.02962856181,492.0727539,0.02449306287,492.0727539,0.02425392345,
491.0084839,0.02470263094,491.0084839,0.02437977493,491.0084839,0.02427500114,491.0084839,0.02453422919,491.0084839,0.02505926415,491.0084839,0.02498484403,491.0084839,0.02508317865,491.0084839,0.02390350215,491.0084839,0.02381883375,491.0084839,0.02376001701,491.0084839,0.02381139621,491.0084839,0.02541270666,491.0084839,0.02495783754,491.0084839,0.02449796535,491.0084839,0.02540101483,491.0084839,0.02448161505,491.0084839,0.02596447244,491.0084839,0.02511652932,491.0084839,0.02895932272,491.0084839,0.0237774346,491.0084839,0.02436205931,
489.9440002,0.02427620627,489.9440002,0.02382246964,489.9440002,0.02383614331,489.9440002,0.02426199988,489.9440002,0.02472452447,489.9440002,0.02432759106,489.9440002,0.02471487969,489.9440002,0.02374459803,489.9440002,0.02365845442,489.9440002,0.02342092246,489.9440002,0.02343480103,489.9440002,0.02508981526,489.9440002,0.0242783688,489.9440002,0.02398977615,489.9440002,0.0250327196,489.9440002,0.02378063276,489.9440002,0.02523258887,489.9440002,0.0245573204,489.9440002,0.02883379906,489.9440002,0.02398009226,489.9440002,0.02409045771,
489.0313721,0.02416907623,489.0313721,0.02346586622,489.0313721,0.02342860028,489.0313721,0.0240548607,489.0313721,0.02450453863,489.0313721,0.02386518568,489.0313721,0.0248346962,489.0313721,0.02374213561,489.0313721,0.02326508798,489.0313721,0.02303426713,489.0313721,0.02329608612,489.0313721,0.02464837953,489.0313721,0.02418032475,489.0313721,0.02421409823,489.0313721,0.02475724369,489.0313721,0.02349146828,489.0313721,0.0248598326,489.0313721,0.02448936552,489.0313721,0.0285695307,489.0313721,0.02332487516,489.0313721,0.02358192392,
487.9664612,0.02425359562,487.9664612,0.02333850414,487.9664612,0.02324714512,487.9664612,0.02399346791,487.9664612,0.02431272529,487.9664612,0.02362027019,487.9664612,0.02424617857,487.9664612,0.0234245006,487.9664612,0.02315239236,487.9664612,0.02297034487,487.9664612,0.02302212082,487.9664612,0.02469632961,487.9664612,0.02389589883,487.9664612,0.02370826341,487.9664612,0.02448451892,487.9664612,0.02366310172,487.9664612,0.02511526644,487.9664612,0.02422157116,487.9664612,0.02898082323,487.9664612,0.02339794673,487.9664612,0.02385411039,
487.0534668,0.02337352373,487.0534668,0.02283608913,487.0534668,0.02295227721,487.0534668,0.02383335307,487.0534668,0.02438459359,487.0534668,0.02362663858,487.0534668,0.02380852401,487.0534668,0.0230449941,487.0534668,0.02283401415,487.0534668,0.02269363776,487.0534668,0.02265556343,487.0534668,0.02482428029,487.0534668,0.02396843769,487.0534668,0.02315875329,487.0534668,0.02438166365,487.0534668,0.02350496687,487.0534668,0.02478262223,487.0534668,0.02385181375,487.0534668,0.02760056593,487.0534668,0.02278370783,487.0534668,0.02318158001,
485.9880981,0.02348168753,485.9880981,0.02271728404,485.9880981,0.02252631262,485.9880981,0.02278097905,485.9880981,0.02370320447,485.9880981,0.02290779538,485.9880981,0.02344256081,485.9880981,0.0223908592,485.9880981,0.02238668874,485.9880981,0.02228561044,485.9880981,0.02199792862,485.9880981,0.02363770828,485.9880981,0.02293928713,485.9880981,0.02259742282,485.9880981,0.02343198657,485.9880981,0.0224496536,485.9880981,0.02378689498,485.9880981,0.0232731998,485.9880981,0.0274986811,485.9880981,0.02252353169,485.9880981,0.02256091125,
485.0747681,0.02297200821,485.0747681,0.02242566459,485.0747681,0.02234684303,485.0747681,0.02261416614,485.0747681,0.02355229855,485.0747681,0.0226013232,485.0747681,0.02348406427,485.0747681,0.02254757844,485.0747681,0.02213764563,485.0747681,0.02199468948,485.0747681,0.02220934629,485.0747681,0.02364199981,485.0747681,0.0227760952,485.0747681,0.02254659683,485.0747681,0.02313388139,485.0747681,0.02230326831,485.0747681,0.02386436611,485.0747681,0.02334344946,485.0747681,0.02747501992,485.0747681,0.0220863577,485.0747681,0.02250452898,
484.0089722,0.02269592881,484.0089722,0.02232850157,484.0089722,0.02209948562,484.0089722,0.0228210818,484.0089722,0.02348010242,484.0089722,0.02238006517,484.0089722,0.02311375923,484.0089722,0.02239102125,484.0089722,0.02232882939,484.0089722,0.02184867486,484.0089722,0.021855589,484.0089722,0.02346619405,484.0089722,0.02280694991,484.0089722,0.02247407846,484.0089722,0.02319091931,484.0089722,0.02228108607,484.0089722,0.02355287224,484.0089722,0.02348731644,484.0089722,0.02695504576,484.0089722,0.0219500605,484.0089722,0.02242318541,
482.9429626,0.02260402218,482.9429626,0.0221971143,482.9429626,0.02210820094,482.9429626,0.02266366407,482.9429626,0.02334604412,482.9429626,0.02256693877,482.9429626,0.02293358371,482.9429626,0.02192757092,482.9429626,0.02185787633,482.9429626,0.02207524516,482.9429626,0.02172785439,482.9429626,0.02341439202,482.9429626,0.0226279106,482.9429626,0.02241983265,482.9429626,0.02335429378,482.9429626,0.02196258493,482.9429626,0.02366774902,482.9429626,0.02319968492,482.9429626,0.02671339177,482.9429626,0.021802973,482.9429626,0.0223450996,
482.0290833,0.02204613015,482.0290833,0.02173332497,482.0290833,0.02159104496,482.0290833,0.02188542485,482.0290833,0.0229148902,482.0290833,0.02181805111,482.0290833,0.02230198681,482.0290833,0.02144584619,482.0290833,0.02115752548,482.0290833,0.02118087187,482.0290833,0.02127807774,482.0290833,0.02262215689,482.0290833,0.02208750136,482.0290833,0.02183416672,482.0290833,0.0227596201,482.0290833,0.02137742564,482.0290833,0.02304731496,482.0290833,0.02241555229,482.0290833,0.02652293816,482.0290833,0.0211876668,482.0290833,0.02185126022,
480.9626465,0.02181530185,480.9626465,0.02159784548,480.9626465,0.02133008651,480.9626465,0.0215804074,480.9626465,0.02262120135,480.9626465,0.0216745194,480.9626465,0.02226863429,480.9626465,0.02127030306,480.9626465,0.02101825923,480.9626465,0.02128356881,480.9626465,0.02095748484,480.9626465,0.02249449678,480.9626465,0.02175098844,480.9626465,0.02151735127,480.9626465,0.02220874839,480.9626465,0.02174554393,480.9626465,0.02282132767,480.9626465,0.0222628843,480.9626465,0.02646543272,480.9626465,0.02092032321,480.9626465,0.02136847936,
480.0483704,0.02155627683,480.0483704,0.02137965523,480.0483704,0.02119658142,480.0483704,0.02133759111,480.0483704,0.02241552621,480.0483704,0.02176614664,480.0483704,0.02210866474,480.0483704,0.02116858773,480.0483704,0.02091011032,480.0483704,0.02069652826,480.0483704,0.02068604715,480.0483704,0.02225958742,480.0483704,0.02160889283,480.0483704,0.02142776176,480.0483704,0.02273932472,480.0483704,0.02189639769,480.0483704,0.02248697169,480.0483704,0.02211612836,480.0483704,0.02650783211,480.0483704,0.0206236653,480.0483704,0.02133397572,
478.9815063,0.02137799747,478.9815063,0.02088963054,478.9815063,0.02082925476,478.9815063,0.02164167725,478.9815063,0.02233370766,478.9815063,0.02109958418,478.9815063,0.02228642814,478.9815063,0.02142528631,478.9815063,0.02055010758,478.9815063,0.02067820169,478.9815063,0.02064106427,478.9815063,0.02202589624,478.9815063,0.02148446627,478.9815063,0.02113803849,478.9815063,0.02196639776,478.9815063,0.02110067196,478.9815063,0.02246557176,478.9815063,0.02178432792,478.9815063,0.0256374646,478.9815063,0.02050657757,478.9815063,0.02097565867,
478.0668945,0.02150796726,478.0668945,0.02132573724,478.0668945,0.02111512981,478.0668945,0.02108192258,478.0668945,0.02222950757,478.0668945,0.02098475955,478.0668945,0.02183813974,478.0668945,0.02131899446,478.0668945,0.02062018961,478.0668945,0.02088501304,478.0668945,0.02049960196,478.0668945,0.02203256823,478.0668945,0.02139355056,478.0668945,0.02111670561,478.0668945,0.02215687744,478.0668945,0.02137440816,478.0668945,0.02229833603,478.0668945,0.02180220932,478.0668945,0.02655631676,478.0668945,0.02061413601,478.0668945,0.02102578431,
476.9996033,0.02159599587,476.9996033,0.0210591238,476.9996033,0.02068496123,476.9996033,0.02111659758,476.9996033,0.02238960564,476.9996033,0.02131779864,476.9996033,0.02172842622,476.9996033,0.02072617598,476.9996033,0.02076179907,476.9996033,0.02034733631,476.9996033,0.02060783841,476.9996033,0.02190396562,476.9996033,0.02133615129,476.9996033,0.02134525962,476.9996033,0.02182733454,476.9996033,0.02084310539,476.9996033,0.02231485024,476.9996033,0.02201271616,476.9996033,0.02637762204,476.9996033,0.02059177123,476.9996033,0.02119511366,
475.9321289,0.02238066494,475.9321289,0.02153421566,475.9321289,0.02147592604,475.9321289,0.02172584087,475.9321289,0.02254747041,475.9321289,0.02174018323,475.9321289,0.02223585732,475.9321289,0.02115157247,475.9321289,0.02080264129,475.9321289,0.0209548492,475.9321289,0.02082993276,475.9321289,0.02231119759,475.9321289,0.02170420624,475.9321289,0.02136092074,475.9321289,0.02256895602,475.9321289,0.02118212171,475.9321289,0.02264353633,475.9321289,0.02192019112,475.9321289,0.02608521096,475.9321289,0.02081708796,475.9321289,0.02169759385,
475.0169373,0.02178846486,475.0169373,0.02150277235,475.0169373,0.02153865062,475.0169373,0.02199640498,475.0169373,0.0228419546,475.0169373,0.02143627405,475.0169373,0.02232651226,475.0169373,0.02099573612,475.0169373,0.02125961892,475.0169373,0.02099326439,475.0169373,0.02094259858,475.0169373,0.02237420529,475.0169373,0.02148299851,475.0169373,0.02140162699,475.0169373,0.0220114626,475.0169373,0.02118611708,475.0169373,0.02298344485,475.0169373,0.02204624005,475.0169373,0.02620958723,475.0169373,0.02124904469,475.0169373,0.02226413786,
473.9490356,0.02266513556,473.9490356,0.02155464515,473.9490356,0.02149877325,473.9490356,0.02176848799,473.9490356,0.02305905148,473.9490356,0.02188223973,473.9490356,0.02277898788,473.9490356,0.02159041911,473.9490356,0.02129879408,473.9490356,0.02107814513,473.9490356,0.02139311656,473.9490356,0.02285485901,473.9490356,0.02280474082,473.9490356,0.02182216197,473.9490356,0.0227734223,473.9490356,0.02196792141,473.9490356,0.02304553986,473.9490356,0.02253075689,473.9490356,0.02650507912,473.9490356,0.02138487622,473.9490356,0.02209872194,
473.0334778,0.02279251814,473.0334778,0.02246838063,473.0334778,0.02259131521,473.0334778,0.02229708247,473.0334778,0.02382050082,473.0334778,0.02230923623,473.0334778,0.02293781377,473.0334778,0.02201293409,473.0334778,0.0218881201,473.0334778,0.02171800472,473.0334778,0.02160638943,473.0334778,0.02321339212,473.0334778,0.02266827226,473.0334778,0.02214418352,473.0334778,0.02283147722,473.0334778,0.02178734913,473.0334778,0.02357826196,473.0334778,0.02316437848,473.0334778,0.02741813287,473.0334778,0.02231179737,473.0334778,0.02218755148,
471.9651489,0.02325703204,471.9651489,0.02277797833,471.9651489,0.02299357019,471.9651489,0.02315449528,471.9651489,0.02387618087,471.9651489,0.02308580466,471.9651489,0.02348187752,471.9651489,0.02281696349,471.9651489,0.02224206924,471.9651489,0.02246799879,471.9651489,0.02269868366,471.9651489,0.02428849787,471.9651489,0.02344398201,471.9651489,0.02295716293,471.9651489,0.02333203144,471.9651489,0.02271245606,471.9651489,0.02423802018,471.9651489,0.02364585362,471.9651489,0.02747923881,471.9651489,0.02219880372,471.9651489,0.02320536412,
471.0492859,0.0241670236,471.0492859,0.02323526517,471.0492859,0.02323805168,471.0492859,0.02348911949,471.0492859,0.02447224967,471.0492859,0.02369243465,471.0492859,0.02411210164,471.0492859,0.0237407703,471.0492859,0.02311766334,471.0492859,0.0232642144,471.0492859,0.02303071879,471.0492859,0.02453811839,471.0492859,0.02365380898,471.0492859,0.02362048812,471.0492859,0.02396523766,471.0492859,0.02308992669,471.0492859,0.02498429455,471.0492859,0.02436307259,471.0492859,0.02895763516,471.0492859,0.0230291076,471.0492859,0.02375597134,
469.9805298,0.02452341095,469.9805298,0.02405524254,469.9805298,0.02385916933,469.9805298,0.02444593236,469.9805298,0.02543232962,469.9805298,0.02438585274,469.9805298,0.02520114928,469.9805298,0.02393788472,469.9805298,0.02399612218,469.9805298,0.0237405505,469.9805298,0.02382938936,469.9805298,0.02516927384,469.9805298,0.02463128418,469.9805298,0.02433722652,469.9805298,0.02554751374,469.9805298,0.0241303537,469.9805298,0.02563532256,469.9805298,0.0250605531,469.9805298,0.0288549047,469.9805298,0.02364435047,469.9805298,0.02437199838,
469.0643005,0.02523028478,469.0643005,0.02464583144,469.0643005,0.02455241606,469.0643005,0.02479558438,469.0643005,0.02642719261,469.0643005,0.02491043508,469.0643005,0.02582640201,469.0643005,0.02509900369,469.0643005,0.02474762499,469.0643005,0.02434683777,469.0643005,0.0243270155,469.0643005,0.02570048906,469.0643005,0.0252233427,469.0643005,0.02548610233,469.0643005,0.02552780136,469.0643005,0.02449092641,469.0643005,0.02636040188,469.0643005,0.02538943291,469.0643005,0.03013845906,469.0643005,0.02440751158,469.0643005,0.02493165433,
467.9951477,0.02616592497,467.9951477,0.02544374764,467.9951477,0.02567302622,467.9951477,0.02578096651,467.9951477,0.02649256028,467.9951477,0.02574597299,467.9951477,0.02649803646,467.9951477,0.02528779022,467.9951477,0.02520142496,467.9951477,0.02504733577,467.9951477,0.02566605061,467.9951477,0.02669731528,467.9951477,0.02606764622,467.9951477,0.02597843297,467.9951477,0.02697038837,467.9951477,0.0257506147,467.9951477,0.02773958817,467.9951477,0.02645404264,467.9951477,0.03040265478,467.9951477,0.02511801012,467.9951477,0.0256833788,
466.9257507,0.02697118558,466.9257507,0.02644221298,466.9257507,0.02629585192,466.9257507,0.02670788579,466.9257507,0.02819475718,466.9257507,0.02676283382,466.9257507,0.02749311179,466.9257507,0.02633782104,466.9257507,0.02617340349,466.9257507,0.02588030696,466.9257507,0.02636136487,466.9257507,0.02764994651,466.9257507,0.02730358392,466.9257507,0.02673378959,466.9257507,0.02717228048,466.9257507,0.02637671307,466.9257507,0.02818682976,466.9257507,0.02742042206,466.9257507,0.03215489537,466.9257507,0.02628784813,466.9257507,0.0271453578,
466.0089722,0.02823072299,466.0089722,0.02719102055,466.0089722,0.02733696625,466.0089722,0.02737412974,466.0089722,0.02815456875,466.0089722,0.02747852169,466.0089722,0.02810325474,466.0089722,0.02732235566,466.0089722,0.0273793675,466.0089722,0.0274708569,466.0089722,0.02723974548,466.0089722,0.02831749991,466.0089722,0.02765025012,466.0089722,0.02776094526,466.0089722,0.02855266817,466.0089722,0.02728707157,466.0089722,0.02908997796,466.0089722,0.02847043239,466.0089722,0.03209209815,466.0089722,0.02671138197,466.0089722,0.0281283576,
464.9391785,0.02883971855,464.9391785,0.02797654085,464.9391785,0.0280479975,464.9391785,0.02845818736,464.9391785,0.02907793596,464.9391785,0.02835223265,464.9391785,0.02929648571,464.9391785,0.02783962525,464.9391785,0.02779952437,464.9391785,0.0281335786,464.9391785,0.02777372114,464.9391785,0.02931689471,464.9391785,0.0286280904,464.9391785,0.02811222896,464.9391785,0.02888494916,464.9391785,0.02810604312,464.9391785,0.03004083037,464.9391785,0.02978425659,464.9391785,0.03309514374,464.9391785,0.02771908604,464.9391785,0.02923426591,
464.0220642,0.0296187792,464.0220642,0.02912532538,464.0220642,0.02864509448,464.0220642,0.02918143943,464.0220642,0.02967492864,464.0220642,0.02929111384,464.0220642,0.03000416048,464.0220642,0.02866066247,464.0220642,0.02873162366,464.0220642,0.02841158956,464.0220642,0.02850119583,464.0220642,0.02996885218,464.0220642,0.02923875116,464.0220642,0.02892747521,464.0220642,0.02985811792,464.0220642,0.02884024382,464.0220642,0.03095076606,464.0220642,0.02966242842,464.0220642,0.03417482972,464.0220642,0.02883047797,464.0220642,0.02889665216,
462.9518738,0.03044363484,462.9518738,0.0303132385,462.9518738,0.0306900423,462.9518738,0.03038422018,462.9518738,0.03034035861,462.9518738,0.02995933779,462.9518738,0.03065465018,462.9518738,0.02957970463,462.9518738,0.02929853462,462.9518738,0.0296749007,462.9518738,0.02992505953,462.9518738,0.03071387857,462.9518738,0.0302497074,462.9518738,0.02994860522,462.9518738,0.03054446355,462.9518738,0.02974990942,462.9518738,0.03128928319,462.9518738,0.03099780157,462.9518738,0.03566561267,462.9518738,0.029688593,462.9518738,0.02971969359,
462.0343933,0.03062892705,462.0343933,0.03026597016,462.0343933,0.0305675976,462.0343933,0.03053677082,462.0343933,0.03091273829,462.0343933,0.03075405397,462.0343933,0.03141337633,462.0343933,0.03031981736,462.0343933,0.02929853462,462.0343933,0.02998466045,462.0343933,0.03049780987,462.0343933,0.03168990463,462.0343933,0.03129724041,462.0343933,0.03033108823,462.0343933,0.0316866748,462.0343933,0.0304346662,462.0343933,0.03198229894,462.0343933,0.03185355663,462.0343933,0.03546501324,462.0343933,0.02978783287,462.0343933,0.03101211973,
460.9637756,0.03133126721,460.9637756,0.03093113936,460.9637756,0.03096822277,460.9637756,0.03112762421,460.9637756,0.03114756569,460.9637756,0.0309155751,460.9637756,0.03196951002,460.9637756,0.03149567172,460.9637756,0.03114436753,460.9637756,0.03037336655,460.9637756,0.03061565012,460.9637756,0.03217878565,460.9637756,0.03103906102,460.9637756,0.03108783066,460.9637756,0.03233171627,460.9637756,0.0310266614,460.9637756,0.03265858814,460.9637756,0.03209014609,460.9637756,0.03603122756,460.9637756,0.0304242,460.9637756,0.03117089905,
460.0459595,0.03198154643,460.0459595,0.03152536973,460.0459595,0.03159059212,460.0459595,0.03232792392,460.0459595,0.0317433998,460.0459595,0.03244749084,460.0459595,0.03292786703,460.0459595,0.03227226809,460.0459595,0.03131490573,460.0459595,0.03126585856,460.0459595,0.03125670925,460.0459595,0.03303472325,460.0459595,0.03221092746,460.0459595,0.03247532994,460.0459595,0.03259931505,460.0459595,0.03160930052,460.0459595,0.03363343328,460.0459595,0.03248199448,460.0459595,0.03628085181,460.0459595,0.0318331942,460.0459595,0.03240858018,
458.9749451,0.03275719658,458.9749451,0.03250813484,458.9749451,0.0324751325,458.9749451,0.03281057253,458.9749451,0.03255151957,458.9749451,0.0334231481,458.9749451,0.03338523954,458.9749451,0.03241477162,458.9749451,0.03236320242,458.9749451,0.03271468356,458.9749451,0.03208515793,458.9749451,0.03384592012,458.9749451,0.03288263083,458.9749451,0.03283753991,458.9749451,0.03346844018,458.9749451,0.03253516927,458.9749451,0.03431499004,458.9749451,0.0338409394,458.9749451,0.03747492656,458.9749451,0.03208563104,458.9749451,0.03270285204,
458.0567932,0.03340050206,458.0567932,0.03302134201,458.0567932,0.03343430161,458.0567932,0.03337433934,458.0567932,0.03263869137,458.0567932,0.0331858024,458.0567932,0.03368719667,458.0567932,0.03326572478,458.0567932,0.0325624831,458.0567932,0.03243516013,458.0567932,0.03268161044,458.0567932,0.03449936211,458.0567932,0.03347344324,458.0567932,0.03316504508,458.0567932,0.03392554075,458.0567932,0.03277645633,458.0567932,0.03480529413,458.0567932,0.03365477547,458.0567932,0.03777804598,458.0567932,0.03254339844,458.0567932,0.03364610299,
456.9853821,0.03398799151,456.9853821,0.03321475163,456.9853821,0.03328000382,456.9853821,0.03365821764,456.9853821,0.03419544175,456.9853821,0.03419748694,456.9853821,0.03462126479,456.9853821,0.03400016949,456.9853821,0.03289095312,456.9853821,0.03280177712,456.9853821,0.03284999356,456.9853821,0.03459951282,456.9853821,0.03378262371,456.9853821,0.03371377289,456.9853821,0.03442212939,456.9853821,0.03344514966,456.9853821,0.03529690579,456.9853821,0.03416850045,456.9853821,0.0382947512,456.9853821,0.03312394395,456.9853821,0.03419252858,
