t=0,,t=1,,t=2,,t=3,,t=4,,t=5,,t=6,,t=7,,t=8,,t=9,,t=10,,t=11,,t=12,,t=13,,t=14,,t=15,,t=16,,t=17,,t=18,,t=19,,t=20,,t=30,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
293.0210876,0.241153464,293.0210876,0.238612562,293.0210876,0.222077236,293.0210876,0.229310945,293.0210876,0.234550357,293.0210876,0.220758662,293.0210876,0.217319995,293.0210876,0.20671007,293.0210876,0.203570306,293.0210876,0.197068676,293.0210876,0.199976727,293.0210876,0.208004296,293.0210876,0.215118423,293.0210876,0.184758678,293.0210876,0.190828681,293.0210876,0.185709834,293.0210876,0.174794123,293.0210876,0.178113818,293.0210876,0.17603673,293.0210876,0.16950278,293.0210876,0.16607298,293.0210876,0.150617331,293.0210876,0.160992056,293.0210876,0.145905718,293.0210876,0.137024105,293.0210876,0.125521317
291.92276,0.250321657,291.92276,0.247806713,291.92276,0.232835561,291.92276,0.239155695,291.92276,0.244127601,291.92276,0.232664883,291.92276,0.225084379,291.92276,0.215376824,291.92276,0.212843105,291.92276,0.207487285,291.92276,0.210285217,291.92276,0.221143007,291.92276,0.22261779,291.92276,0.194815159,291.92276,0.204009906,291.92276,0.194739923,291.92276,0.184524313,291.92276,0.185960963,291.92276,0.18487075,291.92276,0.178187817,291.92276,0.176107198,291.92276,0.15957208,291.92276,0.168795019,291.92276,0.154686317,291.92276,0.145661458,291.92276,0.133501634
290.9812317,0.259250641,290.9812317,0.257169485,290.9812317,0.2419139,290.9812317,0.247893319,290.9812317,0.252619565,290.9812317,0.242398679,290.9812317,0.234547108,290.9812317,0.225347862,290.9812317,0.222400665,290.9812317,0.21592851,290.9812317,0.217591018,290.9812317,0.226808831,290.9812317,0.23419103,290.9812317,0.203398138,290.9812317,0.212915078,290.9812317,0.207290575,290.9812317,0.193828851,290.9812317,0.196235508,290.9812317,0.194931641,290.9812317,0.188894749,290.9812317,0.186727941,290.9812317,0.169692352,290.9812317,0.178870335,290.9812317,0.165843606,290.9812317,0.155857995,290.9812317,0.142934769
290.0396118,0.269134879,290.0396118,0.263542801,290.0396118,0.249284923,290.0396118,0.257425308,290.0396118,0.261972129,290.0396118,0.249785855,290.0396118,0.245373189,290.0396118,0.234613925,290.0396118,0.232354224,290.0396118,0.225802198,290.0396118,0.230993241,290.0396118,0.237027451,290.0396118,0.243142009,290.0396118,0.213930622,290.0396118,0.219760016,290.0396118,0.216372624,290.0396118,0.203570589,290.0396118,0.207119882,290.0396118,0.205126151,290.0396118,0.198454887,290.0396118,0.195754707,290.0396118,0.180295199,290.0396118,0.192094088,290.0396118,0.175715655,290.0396118,0.166308105,290.0396118,0.153903663
288.940918,0.277080298,288.940918,0.272292435,288.940918,0.257896125,288.940918,0.266291857,288.940918,0.271807402,288.940918,0.259182602,288.940918,0.254596829,288.940918,0.243900597,288.940918,0.242918357,288.940918,0.235543162,288.940918,0.23953031,288.940918,0.250779092,288.940918,0.254946679,288.940918,0.224014431,288.940918,0.22968246,288.940918,0.225119799,288.940918,0.214600697,288.940918,0.216976389,288.940918,0.215767577,288.940918,0.209047899,288.940918,0.205738694,288.940918,0.190946549,288.940918,0.200875148,288.940918,0.186155409,288.940918,0.177601323,288.940918,0.164416492
287.999054,0.283119232,287.999054,0.278357953,287.999054,0.26340586,287.999054,0.272829026,287.999054,0.281116575,287.999054,0.267055541,287.999054,0.260042161,287.999054,0.250185669,287.999054,0.247784317,287.999054,0.242794111,287.999054,0.245250419,287.999054,0.254454106,287.999054,0.261443198,287.999054,0.229939476,287.999054,0.236604512,287.999054,0.231932595,287.999054,0.220683917,287.999054,0.223433033,287.999054,0.222377554,287.999054,0.215894759,287.999054,0.212571546,287.999054,0.197685912,287.999054,0.207820669,287.999054,0.193245307,287.999054,0.183992744,287.999054,0.171207339
287.0571289,0.288145632,287.0571289,0.284811437,287.0571289,0.268166244,287.0571289,0.277417123,287.0571289,0.28522715,287.0571289,0.270194322,287.0571289,0.264465928,287.0571289,0.255708963,287.0571289,0.252619207,287.0571289,0.246995285,287.0571289,0.249806657,287.0571289,0.259150296,287.0571289,0.266477197,287.0571289,0.23657161,287.0571289,0.241657615,287.0571289,0.236723527,287.0571289,0.226440936,287.0571289,0.228433132,287.0571289,0.227188736,287.0571289,0.222859889,287.0571289,0.218315601,287.0571289,0.202999637,287.0571289,0.213243634,287.0571289,0.198292136,287.0571289,0.191600934,287.0571289,0.177898184
285.9580688,0.295174122,285.9580688,0.289961606,285.9580688,0.275295526,285.9580688,0.284668475,285.9580688,0.289634347,285.9580688,0.277458519,285.9580688,0.272293627,285.9580688,0.263023168,285.9580688,0.260330528,285.9580688,0.254599333,285.9580688,0.256758988,285.9580688,0.266911537,285.9580688,0.27436024,285.9580688,0.242703572,285.9580688,0.248816222,285.9580688,0.244143635,285.9580688,0.234300047,285.9580688,0.236499772,285.9580688,0.234645248,285.9580688,0.228212297,285.9580688,0.224733323,285.9580688,0.209934235,285.9580688,0.220529258,285.9580688,0.206068069,285.9580688,0.197178632,285.9580688,0.185459688
285.0158997,0.299879968,285.0158997,0.294799268,285.0158997,0.280143529,285.0158997,0.289755017,285.0158997,0.298702568,285.0158997,0.282353729,285.0158997,0.277329594,285.0158997,0.267755717,285.0158997,0.265014529,285.0158997,0.259277105,285.0158997,0.263219684,285.0158997,0.271415412,285.0158997,0.279435396,285.0158997,0.247815862,285.0158997,0.254617125,285.0158997,0.249555692,285.0158997,0.238360807,285.0158997,0.24139379,285.0158997,0.240025461,285.0158997,0.233311012,285.0158997,0.230402961,285.0158997,0.215418264,285.0158997,0.226026356,285.0158997,0.211576879,285.0158997,0.203114703,285.0158997,0.189998254
284.0736389,0.303232998,284.0736389,0.2982198,284.0736389,0.282896459,284.0736389,0.295433581,284.0736389,0.299041092,284.0736389,0.286943823,284.0736389,0.280844867,284.0736389,0.270868808,284.0736389,0.269367218,284.0736389,0.262318313,284.0736389,0.267187029,284.0736389,0.279414237,284.0736389,0.282949418,284.0736389,0.252010465,284.0736389,0.258251786,284.0736389,0.253620684,284.0736389,0.242456123,284.0736389,0.245681509,284.0736389,0.244335383,284.0736389,0.236834928,284.0736389,0.23392652,284.0736389,0.219911218,284.0736389,0.23074767,284.0736389,0.216053516,284.0736389,0.210170552,284.0736389,0.195465609
282.9742126,0.305108458,282.9742126,0.300680369,282.9742126,0.284597755,282.9742126,0.295365453,282.9742126,0.301569223,282.9742126,0.28813538,282.9742126,0.282917976,282.9742126,0.273661226,282.9742126,0.270991951,282.9742126,0.265334547,282.9742126,0.270232379,282.9742126,0.279591501,282.9742126,0.286707223,282.9742126,0.255140126,282.9742126,0.262211472,282.9742126,0.258562118,282.9742126,0.245940268,282.9742126,0.249263823,282.9742126,0.248150766,282.9742126,0.241335809,282.9742126,0.23835811,282.9742126,0.224601224,282.9742126,0.236056432,282.9742126,0.221688405,282.9742126,0.214393437,282.9742126,0.201580495
282.0317383,0.305844694,282.0317383,0.301844657,282.0317383,0.286142796,282.0317383,0.296525925,282.0317383,0.302229226,282.0317383,0.290095419,282.0317383,0.285329163,282.0317383,0.27666235,282.0317383,0.274472594,282.0317383,0.268631667,282.0317383,0.270927548,282.0317383,0.28170079,282.0317383,0.289685428,282.0317383,0.259158075,282.0317383,0.264858782,282.0317383,0.260636479,282.0317383,0.24927333,282.0317383,0.252837837,282.0317383,0.252043933,282.0317383,0.244825676,282.0317383,0.242575392,282.0317383,0.228423849,282.0317383,0.240837574,282.0317383,0.226707563,282.0317383,0.220102057,282.0317383,0.207597449
280.9320679,0.307345957,280.9320679,0.301080734,280.9320679,0.286174446,280.9320679,0.299237311,280.9320679,0.304174811,280.9320679,0.292145729,280.9320679,0.286613256,280.9320679,0.27802515,280.9320679,0.275857717,280.9320679,0.27073133,280.9320679,0.274454027,280.9320679,0.289319754,280.9320679,0.292419732,280.9320679,0.262174666,280.9320679,0.268878073,280.9320679,0.265007258,280.9320679,0.254535794,280.9320679,0.257592142,280.9320679,0.257020414,280.9320679,0.250068188,280.9320679,0.247120976,280.9320679,0.235211566,280.9320679,0.249727935,280.9320679,0.234533384,280.9320679,0.229265526,280.9320679,0.216480076
279.9893799,0.305579096,279.9893799,0.300347447,279.9893799,0.2854563,279.9893799,0.297522098,279.9893799,0.30744794,279.9893799,0.292274445,279.9893799,0.287766546,279.9893799,0.278919458,279.9893799,0.27666837,279.9893799,0.272509337,279.9893799,0.277402401,279.9893799,0.289126635,279.9893799,0.296062052,279.9893799,0.264625311,279.9893799,0.271625727,279.9893799,0.268337458,279.9893799,0.257201135,279.9893799,0.261166513,279.9893799,0.26075545,279.9893799,0.25365743,279.9893799,0.251293719,279.9893799,0.240198031,279.9893799,0.253737241,279.9893799,0.240106449,279.9893799,0.236295044,279.9893799,0.223474816
279.0466003,0.305112392,279.0466003,0.300387561,279.0466003,0.28526783,279.0466003,0.296980023,279.0466003,0.305077165,279.0466003,0.292488396,279.0466003,0.288223237,279.0466003,0.279310554,279.0466003,0.27814576,279.0466003,0.273245454,279.0466003,0.277661473,279.0466003,0.291278988,279.0466003,0.297800601,279.0466003,0.265776813,279.0466003,0.27344501,279.0466003,0.270529598,279.0466003,0.259279519,279.0466003,0.263584107,279.0466003,0.263325095,279.0466003,0.256324619,279.0466003,0.252914667,279.0466003,0.243619666,279.0466003,0.257725567,279.0466003,0.244168744,279.0466003,0.241785333,279.0466003,0.229374364
277.9465637,0.305022299,277.9465637,0.299002737,277.9465637,0.28439182,277.9465637,0.296894372,277.9465637,0.304724336,277.9465637,0.292405665,277.9465637,0.288167059,277.9465637,0.279409856,277.9465637,0.278621495,277.9465637,0.274225056,277.9465637,0.27904284,277.9465637,0.292035788,277.9465637,0.298978299,277.9465637,0.267667532,277.9465637,0.275185466,277.9465637,0.271767706,277.9465637,0.261510909,277.9465637,0.265721411,277.9465637,0.265613973,277.9465637,0.258670539,277.9465637,0.255644828,277.9465637,0.246832714,277.9465637,0.263161212,277.9465637,0.249328986,277.9465637,0.247974739,277.9465637,0.235757425
277.0035706,0.304492712,277.0035706,0.299903095,277.0035706,0.284686148,277.0035706,0.297486723,277.0035706,0.304933637,277.0035706,0.293166935,277.0035706,0.289660454,277.0035706,0.280350447,277.0035706,0.279267371,277.0035706,0.275689513,277.0035706,0.279932886,277.0035706,0.293365568,277.0035706,0.300743014,277.0035706,0.269337744,277.0035706,0.277438402,277.0035706,0.274775803,277.0035706,0.264055044,277.0035706,0.267741948,277.0035706,0.26816079,277.0035706,0.261266649,277.0035706,0.258666426,277.0035706,0.249813139,277.0035706,0.2656672,277.0035706,0.253044963,277.0035706,0.254099131,277.0035706,0.240753293
276.0604858,0.307051987,276.0604858,0.301713109,276.0604858,0.287350416,276.0604858,0.299514651,276.0604858,0.307825118,276.0604858,0.296167404,276.0604858,0.292952031,276.0604858,0.284183353,276.0604858,0.282472193,276.0604858,0.279363692,276.0604858,0.283894539,276.0604858,0.294259608,276.0604858,0.305052489,276.0604858,0.273736954,276.0604858,0.280840963,276.0604858,0.27775681,276.0604858,0.267713279,276.0604858,0.272519589,276.0604858,0.272550345,276.0604858,0.265607268,276.0604858,0.263606668,276.0604858,0.255566448,276.0604858,0.271493524,276.0604858,0.259246141,276.0604858,0.259712607,276.0604858,0.249023035
274.960083,0.313602388,274.960083,0.308356941,274.960083,0.293671638,274.960083,0.306234092,274.960083,0.314754963,274.960083,0.302958876,274.960083,0.299632281,274.960083,0.290807128,274.960083,0.289300859,274.960083,0.285901308,274.960083,0.291203499,274.960083,0.302132815,274.960083,0.311986864,274.960083,0.280383438,274.960083,0.288463384,274.960083,0.285556525,274.960083,0.275347173,274.960083,0.280721784,274.960083,0.280949891,274.960083,0.273471862,274.960083,0.271546096,274.960083,0.26435867,274.960083,0.282539785,274.960083,0.269108057,274.960083,0.274005562,274.960083,0.260648727
274.0168152,0.320831746,274.0168152,0.314337283,274.0168152,0.299294561,274.0168152,0.31220156,274.0168152,0.320134699,274.0168152,0.30854708,274.0168152,0.303704917,274.0168152,0.296306789,274.0168152,0.294750482,274.0168152,0.291873604,274.0168152,0.297504067,274.0168152,0.308402211,274.0168152,0.318173707,274.0168152,0.286529571,274.0168152,0.294501126,274.0168152,0.291960239,274.0168152,0.281803966,274.0168152,0.287270367,274.0168152,0.287138581,274.0168152,0.28249827,274.0168152,0.277713329,274.0168152,0.271317393,274.0168152,0.289791495,274.0168152,0.277126312,274.0168152,0.280996859,274.0168152,0.271737367
273.0734253,0.324278534,273.0734253,0.31882897,273.0734253,0.30296576,273.0734253,0.316254526,273.0734253,0.324315399,273.0734253,0.312963277,273.0734253,0.309459329,273.0734253,0.30041191,273.0734253,0.299741805,273.0734253,0.296457321,273.0734253,0.301126361,273.0734253,0.312936038,273.0734253,0.32296887,273.0734253,0.291362017,273.0734253,0.299546927,273.0734253,0.296235144,273.0734253,0.28657788,273.0734253,0.291458011,273.0734253,0.292230904,273.0734253,0.285251409,273.0734253,0.282558441,273.0734253,0.276832253,273.0734253,0.295779049,273.0734253,0.282617837,273.0734253,0.289009184,273.0734253,0.281387717
271.9726868,0.328194737,271.9726868,0.323065996,271.9726868,0.307477355,271.9726868,0.320356488,271.9726868,0.32855314,271.9726868,0.316785514,271.9726868,0.313541025,271.9726868,0.304735035,271.9726868,0.303291708,271.9726868,0.30168137,271.9726868,0.305503398,271.9726868,0.316462547,271.9726868,0.326678783,271.9726868,0.2953794,271.9726868,0.303442836,271.9726868,0.30146867,271.9726868,0.292858839,271.9726868,0.295512855,271.9726868,0.295856088,271.9726868,0.289743722,271.9726868,0.287441492,271.9726868,0.283426017,271.9726868,0.30102405,271.9726868,0.288469881,271.9726868,0.296823621,271.9726868,0.292090803
271.0290833,0.339112073,271.0290833,0.333721459,271.0290833,0.317903698,271.0290833,0.331923485,271.0290833,0.337057084,271.0290833,0.327102959,271.0290833,0.324049622,271.0290833,0.313942641,271.0290833,0.314562321,271.0290833,0.30972746,271.0290833,0.31438762,271.0290833,0.32850492,271.0290833,0.3346726,271.0290833,0.304136276,271.0290833,0.312080085,271.0290833,0.309585154,271.0290833,0.299892813,271.0290833,0.305037886,271.0290833,0.305667341,271.0290833,0.297715396,271.0290833,0.295963645,271.0290833,0.29024297,271.0290833,0.308367223,271.0290833,0.298240095,271.0290833,0.307152331,271.0290833,0.300844699
269.9281006,0.35970071,269.9281006,0.358075589,269.9281006,0.337032467,269.9281006,0.349333316,269.9281006,0.356930763,269.9281006,0.345771074,269.9281006,0.341201007,269.9281006,0.332651466,269.9281006,0.331459284,269.9281006,0.326574117,269.9281006,0.333472014,269.9281006,0.341726512,269.9281006,0.352271408,269.9281006,0.321184874,269.9281006,0.327829361,269.9281006,0.324603319,269.9281006,0.314640135,269.9281006,0.319601297,269.9281006,0.319920987,269.9281006,0.312395304,269.9281006,0.311282307,269.9281006,0.303925306,269.9281006,0.322003603,269.9281006,0.310371667,269.9281006,0.322084487,269.9281006,0.31764099
268.984314,0.381176472,268.984314,0.37570253,268.984314,0.357972205,268.984314,0.369495213,268.984314,0.374581486,268.984314,0.362766802,268.984314,0.358626068,268.984314,0.348193258,268.984314,0.34643361,268.984314,0.341339052,268.984314,0.346021622,268.984314,0.361922294,268.984314,0.366949022,268.984314,0.334732384,268.984314,0.341397136,268.984314,0.338622272,268.984314,0.327896535,268.984314,0.332879603,268.984314,0.333217919,268.984314,0.32522133,268.984314,0.32190299,268.984314,0.315515608,268.984314,0.332764834,268.984314,0.322012097,268.984314,0.332872123,268.984314,0.331424087
268.0404053,0.406758875,268.0404053,0.401979774,268.0404053,0.381942749,268.0404053,0.392503619,268.0404053,0.397976399,268.0404053,0.385762692,268.0404053,0.379251003,268.0404053,0.368279874,268.0404053,0.36696136,268.0404053,0.361985445,268.0404053,0.370294839,268.0404053,0.376256943,268.0404053,0.385014534,268.0404053,0.351255268,268.0404053,0.356631815,268.0404053,0.355021685,268.0404053,0.343387395,268.0404053,0.347988397,268.0404053,0.347952992,268.0404053,0.339753091,268.0404053,0.336685181,268.0404053,0.327238023,268.0404053,0.343679845,268.0404053,0.330269218,268.0404053,0.344048441,268.0404053,0.342072576
266.9390869,0.451228023,266.9390869,0.445606977,266.9390869,0.423529774,266.9390869,0.434246391,266.9390869,0.441868067,266.9390869,0.424023032,266.9390869,0.414613605,266.9390869,0.403552949,266.9390869,0.40004307,266.9390869,0.393114299,266.9390869,0.399231583,266.9390869,0.403492361,266.9390869,0.413224965,266.9390869,0.378435254,266.9390869,0.384828389,266.9390869,0.384695679,266.9390869,0.368864059,266.9390869,0.372249931,266.9390869,0.369921923,266.9390869,0.361986607,266.9390869,0.357561082,266.9390869,0.346891701,266.9390869,0.359764576,266.9390869,0.34656468,266.9390869,0.355162382,266.9390869,0.355763257
265.9949951,0.516105831,265.9949951,0.511922538,265.9949951,0.488211244,265.9949951,0.49146679,265.9949951,0.492881656,265.9949951,0.477887362,265.9949951,0.470116168,265.9949951,0.451559424,265.9949951,0.451152474,265.9949951,0.439969957,265.9949951,0.440550387,265.9949951,0.447743148,265.9949951,0.461190254,265.9949951,0.419665784,265.9949951,0.422879189,265.9949951,0.418035775,265.9949951,0.404982448,265.9949951,0.407033384,265.9949951,0.404316723,265.9949951,0.394330263,265.9949951,0.38981849,265.9949951,0.370523185,265.9949951,0.381720156,265.9949951,0.365631342,265.9949951,0.371872217,265.9949951,0.373084307
265.0508118,0.610399067,265.0508118,0.605777264,265.0508118,0.585065424,265.0508118,0.578763187,265.0508118,0.576923609,265.0508118,0.554845333,265.0508118,0.552188635,265.0508118,0.531170428,265.0508118,0.531223774,265.0508118,0.507840514,265.0508118,0.514998853,265.0508118,0.512388408,265.0508118,0.516251564,265.0508118,0.47678861,265.0508118,0.480513364,265.0508118,0.471953124,265.0508118,0.456136018,265.0508118,0.460829169,265.0508118,0.45138675,265.0508118,0.440559268,265.0508118,0.439814836,265.0508118,0.409816057,265.0508118,0.411917895,265.0508118,0.390056342,265.0508118,0.390994072,265.0508118,0.39439255
263.9491577,0.712396085,263.9491577,0.698698878,263.9491577,0.680457056,263.9491577,0.663542569,263.9491577,0.659479857,263.9491577,0.638723254,263.9491577,0.618197084,263.9491577,0.599418998,263.9491577,0.589279413,263.9491577,0.575598061,263.9491577,0.569849432,263.9491577,0.57383281,263.9491577,0.575238586,263.9491577,0.534077048,263.9491577,0.537367404,263.9491577,0.525450409,263.9491577,0.504826188,263.9491577,0.503211319,263.9491577,0.496199131,263.9491577,0.483415604,263.9491577,0.482319146,263.9491577,0.438796341,263.9491577,0.436682433,263.9491577,0.411325008,263.9491577,0.40539521,263.9491577,0.406184882
263.0047913,0.806778073,263.0047913,0.800299883,263.0047913,0.759644151,263.0047913,0.751868248,263.0047913,0.741728127,263.0047913,0.717209399,263.0047913,0.699188352,263.0047913,0.674973488,263.0047913,0.663954198,263.0047913,0.642027199,263.0047913,0.636692822,263.0047913,0.635738254,263.0047913,0.633832157,263.0047913,0.591710329,263.0047913,0.588804841,263.0047913,0.580144048,263.0047913,0.555137992,263.0047913,0.548430026,263.0047913,0.540966868,263.0047913,0.527096152,263.0047913,0.520246029,263.0047913,0.469738811,263.0047913,0.459898979,263.0047913,0.430448949,263.0047913,0.412879676,263.0047913,0.415788323
262.0603027,0.957699895,262.0603027,0.94269371,262.0603027,0.899989545,262.0603027,0.883789361,262.0603027,0.874679208,262.0603027,0.853634417,262.0603027,0.81810075,262.0603027,0.782776892,262.0603027,0.772931337,262.0603027,0.743962824,262.0603027,0.746467888,262.0603027,0.727084041,262.0603027,0.734479547,262.0603027,0.677416623,262.0603027,0.673174739,262.0603027,0.664602637,262.0603027,0.630616367,262.0603027,0.61729449,262.0603027,0.608226657,262.0603027,0.59070015,262.0603027,0.579881728,262.0603027,0.51480341,262.0603027,0.494667947,262.0603027,0.456677795,262.0603027,0.425637394,262.0603027,0.427827269
260.958313,1.147126317,260.958313,1.138323903,260.958313,1.064610362,260.958313,1.042177081,260.958313,1.02168107,260.958313,0.986713469,260.958313,0.953022599,260.958313,0.930277824,260.958313,0.89966768,260.958313,0.861651897,260.958313,0.858133793,260.958313,0.838325203,260.958313,0.839167297,260.958313,0.778556347,260.958313,0.76602608,260.958313,0.749265313,260.958313,0.718035042,260.958313,0.699211955,260.958313,0.685198963,260.958313,0.666079283,260.958313,0.659564257,260.958313,0.567734003,260.958313,0.534379482,260.958313,0.488306195,260.958313,0.438914508,260.958313,0.438853055
260.0136414,1.295131445,260.0136414,1.309122443,260.0136414,1.214339733,260.0136414,1.195065618,260.0136414,1.183688164,260.0136414,1.122756958,260.0136414,1.085127234,260.0136414,1.040405393,260.0136414,1.015884638,260.0136414,0.977487207,260.0136414,0.970180035,260.0136414,0.939557552,260.0136414,0.928369701,260.0136414,0.872699082,260.0136414,0.871270537,260.0136414,0.838017702,260.0136414,0.801889658,260.0136414,0.775096119,260.0136414,0.761216581,260.0136414,0.737965167,260.0136414,0.734994948,260.0136414,0.630164206,260.0136414,0.580309093,260.0136414,0.521962106,260.0136414,0.454649717,260.0136414,0.453475148
259.0688782,1.436404467,259.0688782,1.42072475,259.0688782,1.356534123,259.0688782,1.320788741,259.0688782,1.284420252,259.0688782,1.23773253,259.0688782,1.195557237,259.0688782,1.146429181,259.0688782,1.117493033,259.0688782,1.074501514,259.0688782,1.048270941,259.0688782,1.030857086,259.0688782,1.027550459,259.0688782,0.957376361,259.0688782,0.934176564,259.0688782,0.907281041,259.0688782,0.872936368,259.0688782,0.843160451,259.0688782,0.828225553,259.0688782,0.800040007,259.0688782,0.796717107,259.0688782,0.666540861,259.0688782,0.6093117,259.0688782,0.550445616,259.0688782,0.47022599,259.0688782,0.466059357
257.9665527,1.646706939,257.9665527,1.630694985,257.9665527,1.544939637,257.9665527,1.502965689,257.9665527,1.458554983,257.9665527,1.412305236,257.9665527,1.35883522,257.9665527,1.30482924,257.9665527,1.287007928,257.9665527,1.221188784,257.9665527,1.191781759,257.9665527,1.166601658,257.9665527,1.161040068,257.9665527,1.08302927,257.9665527,1.075907588,257.9665527,1.026176333,257.9665527,0.980093181,257.9665527,0.948455989,257.9665527,0.925146937,257.9665527,0.897872329,257.9665527,0.878309071,257.9665527,0.739909589,257.9665527,0.668661773,257.9665527,0.599484026,257.9665527,0.498159885,257.9665527,0.493213415
257.0216064,1.818791151,257.0216064,1.808896065,257.0216064,1.714578986,257.0216064,1.666886568,257.0216064,1.624792576,257.0216064,1.564766049,257.0216064,1.503226042,257.0216064,1.448252797,257.0216064,1.423676491,257.0216064,1.351554275,257.0216064,1.312350631,257.0216064,1.286054611,257.0216064,1.264953732,257.0216064,1.204338193,257.0216064,1.162183523,257.0216064,1.130274534,257.0216064,1.08182919,257.0216064,1.046872616,257.0216064,1.017942786,257.0216064,0.999254823,257.0216064,0.965921521,257.0216064,0.805903614,257.0216064,0.723338604,257.0216064,0.648849785,257.0216064,0.526149392,257.0216064,0.517585099
256.0765686,1.990469694,256.0765686,1.95824492,256.0765686,1.871946573,256.0765686,1.814740539,256.0765686,1.772123098,256.0765686,1.705690384,256.0765686,1.637511373,256.0765686,1.576575518,256.0765686,1.538858891,256.0765686,1.488776803,256.0765686,1.430791736,256.0765686,1.413012743,256.0765686,1.370988131,256.0765686,1.314601183,256.0765686,1.267573953,256.0765686,1.230796337,256.0765686,1.178586602,256.0765686,1.134902477,256.0765686,1.106173515,256.0765686,1.07326591,256.0765686,1.045444965,256.0765686,0.875704169,256.0765686,0.777980685,256.0765686,0.693276048,256.0765686,0.564747572,256.0765686,0.548370183
254.9738922,2.148681164,254.9738922,2.120994329,254.9738922,2.023855448,254.9738922,1.972798347,254.9738922,1.915851593,254.9738922,1.849140167,254.9738922,1.785899997,254.9738922,1.718466163,254.9738922,1.670812726,254.9738922,1.609968662,254.9738922,1.552560449,254.9738922,1.525903583,254.9738922,1.492898822,254.9738922,1.420733929,254.9738922,1.381374121,254.9738922,1.336225748,254.9738922,1.284614921,254.9738922,1.235721469,254.9738922,1.200901508,254.9738922,1.168208361,254.9738922,1.149730802,254.9738922,0.953267515,254.9738922,0.849277437,254.9738922,0.75426364,254.9738922,0.607331693,254.9738922,0.598574221
254.028656,2.25643754,254.028656,2.239336729,254.028656,2.122007608,254.028656,2.06741786,254.028656,1.999308944,254.028656,1.94114244,254.028656,1.864289641,254.028656,1.8002249,254.028656,1.75341022,254.028656,1.685412645,254.028656,1.632917643,254.028656,1.598356962,254.028656,1.565794945,254.028656,1.491212368,254.028656,1.451926231,254.028656,1.409096003,254.028656,1.356235981,254.028656,1.313441396,254.028656,1.268077493,254.028656,1.22895503,254.028656,1.205315828,254.028656,1.017599225,254.028656,0.906538308,254.028656,0.801377773,254.028656,0.645291567,254.028656,0.635139465
252.9257813,2.366631031,252.9257813,2.348457575,252.9257813,2.241372108,252.9257813,2.175357819,252.9257813,2.136952162,252.9257813,2.037896633,252.9257813,1.970320225,252.9257813,1.897481918,252.9257813,1.84765923,252.9257813,1.778562427,252.9257813,1.727009773,252.9257813,1.68609488,252.9257813,1.653002381,252.9257813,1.574441314,252.9257813,1.535694122,252.9257813,1.493241549,252.9257813,1.431621432,252.9257813,1.382704496,252.9257813,1.345132113,252.9257813,1.310317159,252.9257813,1.291066766,252.9257813,1.088935256,252.9257813,0.968156815,252.9257813,0.868453264,252.9257813,0.704114437,252.9257813,0.691951871
251.9803619,2.457618237,251.9803619,2.424223423,251.9803619,2.316118717,251.9803619,2.251879454,251.9803619,2.179320335,251.9803619,2.110802889,251.9803619,2.028487682,251.9803619,1.958694339,251.9803619,1.920816779,251.9803619,1.843452215,251.9803619,1.794097066,251.9803619,1.758641362,251.9803619,1.723293781,251.9803619,1.654708862,251.9803619,1.604079008,251.9803619,1.571593404,251.9803619,1.501871467,251.9803619,1.451799631,251.9803619,1.416317463,251.9803619,1.37938714,251.9803619,1.350496531,251.9803619,1.152098656,251.9803619,1.030924439,251.9803619,0.932116747,251.9803619,0.764443696,251.9803619,0.747453451
251.0348358,2.522390127,251.0348358,2.468358755,251.0348358,2.374073505,251.0348358,2.324300051,251.0348358,2.259403467,251.0348358,2.18772769,251.0348358,2.104843616,251.0348358,2.043395042,251.0348358,1.986715794,251.0348358,1.923654795,251.0348358,1.867514372,251.0348358,1.834420443,251.0348358,1.806581974,251.0348358,1.712925196,251.0348358,1.677763939,251.0348358,1.637201905,251.0348358,1.576398611,251.0348358,1.52153635,251.0348358,1.491207957,251.0348358,1.456112504,251.0348358,1.430103779,251.0348358,1.222634435,251.0348358,1.110255837,251.0348358,1.008433104,251.0348358,0.84210074,251.0348358,0.825203598
