t=0,,t=10,,t=20,,t=30,,t=40,,t=50,,t=60,,t=120,,t=180,
680.0087891,0.017201832,680.0087891,0.01766129,680.0087891,0.017481798,680.0087891,0.016855599,680.0087891,0.016192738,680.0087891,0.016457293,680.0087891,0.017038116,680.0087891,0.01618172,680.0087891,0.016422397
678.9939575,0.017755121,678.9939575,0.018242512,678.9939575,0.017361054,678.9939575,0.016148217,678.9939575,0.016656857,678.9939575,0.016100692,678.9939575,0.017898876,678.9939575,0.015994325,678.9939575,0.016315037
677.9788208,0.018163608,677.9788208,0.017981805,677.9788208,0.018408978,677.9788208,0.016777674,677.9788208,0.016740546,677.9788208,0.018124742,677.9788208,0.016009044,677.9788208,0.017444449,677.9788208,0.017591979
676.9633789,0.017408583,676.9633789,0.018873312,676.9633789,0.018296994,676.9633789,0.017546589,676.9633789,0.018776534,676.9633789,0.016273003,676.9633789,0.016596045,676.9633789,0.016850648,676.9633789,0.016407665
675.9476318,0.018253824,675.9476318,0.017916705,675.9476318,0.017995618,675.9476318,0.016680421,675.9476318,0.017098211,675.9476318,0.016139969,675.9476318,0.017478969,675.9476318,0.017681079,675.9476318,0.016770866
674.9315186,0.017717991,674.9315186,0.018648999,674.9315186,0.018157778,674.9315186,0.017138977,674.9315186,0.016872525,674.9315186,0.017408906,674.9315186,0.016640477,674.9315186,0.017612765,674.9315186,0.017069831
674.0603027,0.018595094,674.0603027,0.018965783,674.0603027,0.018008623,674.0603027,0.017764829,674.0603027,0.017169595,674.0603027,0.016970173,674.0603027,0.018717423,674.0603027,0.017497106,674.0603027,0.017240938
673.0436401,0.019220589,673.0436401,0.018726289,673.0436401,0.018121153,673.0436401,0.018167982,673.0436401,0.017949538,673.0436401,0.017184272,673.0436401,0.017796436,673.0436401,0.016727444,673.0436401,0.018071955
672.0266724,0.018730666,672.0266724,0.01935254,672.0266724,0.0200473,672.0266724,0.017720688,672.0266724,0.018398607,672.0266724,0.018215923,672.0266724,0.017419927,672.0266724,0.017620824,672.0266724,0.017458109
671.0093384,0.017945329,671.0093384,0.019554712,671.0093384,0.019058708,671.0093384,0.018237114,671.0093384,0.017484386,671.0093384,0.017046597,671.0093384,0.016707106,671.0093384,0.017549526,671.0093384,0.017879589
669.9916992,0.018954182,669.9916992,0.019818181,669.9916992,0.018854899,669.9916992,0.017586131,669.9916992,0.018078621,669.9916992,0.017062481,669.9916992,0.017825807,669.9916992,0.017853964,669.9916992,0.018122746
668.9737549,0.019158496,668.9737549,0.019782364,668.9737549,0.020689523,668.9737549,0.017935509,668.9737549,0.018126389,668.9737549,0.017320132,668.9737549,0.017080035,668.9737549,0.017820843,668.9737549,0.017369946
667.9555054,0.017953612,667.9555054,0.018736424,667.9555054,0.018322375,667.9555054,0.017622765,667.9555054,0.017128315,667.9555054,0.01717665,667.9555054,0.017346883,667.9555054,0.01753791,667.9555054,0.017808059
666.9368896,0.017158339,666.9368896,0.017825402,666.9368896,0.017148348,666.9368896,0.016668828,666.9368896,0.016110605,666.9368896,0.015404033,666.9368896,0.017173043,666.9368896,0.01618129,666.9368896,0.01762042
666.0635986,0.01730114,666.0635986,0.016952137,666.0635986,0.017433858,666.0635986,0.016761558,666.0635986,0.016363015,666.0635986,0.015984818,666.0635986,0.015863014,666.0635986,0.015939647,666.0635986,0.016103406
665.0444336,0.016748939,665.0444336,0.017476138,665.0444336,0.016906839,665.0444336,0.016563235,665.0444336,0.016281819,665.0444336,0.015058747,665.0444336,0.015744116,665.0444336,0.015831977,665.0444336,0.015648168
664.0249634,0.016506657,664.0249634,0.016916232,664.0249634,0.016969498,664.0249634,0.016277492,664.0249634,0.016770544,664.0249634,0.014747424,664.0249634,0.015561068,664.0249634,0.016408794,664.0249634,0.0161098
663.005127,0.016810177,663.005127,0.017960761,663.005127,0.016541533,663.005127,0.015917361,663.005127,0.015361738,663.005127,0.014987762,663.005127,0.015529463,663.005127,0.015319743,663.005127,0.015339427
661.9850464,0.015590207,661.9850464,0.017002042,661.9850464,0.01661904,661.9850464,0.014950813,661.9850464,0.01459376,661.9850464,0.014901571,661.9850464,0.015614947,661.9850464,0.015338273,661.9850464,0.015696635
660.9645996,0.016341135,660.9645996,0.01688714,660.9645996,0.017703863,660.9645996,0.015234292,660.9645996,0.015427849,660.9645996,0.014885846,660.9645996,0.015147435,660.9645996,0.014826272,660.9645996,0.015407948
659.9439087,0.01612984,659.9439087,0.017146112,659.9439087,0.016390594,659.9439087,0.015069628,659.9439087,0.01469202,659.9439087,0.015373485,659.9439087,0.014917296,659.9439087,0.014829111,659.9439087,0.015136472
659.0687256,0.015840381,659.0687256,0.016814832,659.0687256,0.016568722,659.0687256,0.015314354,659.0687256,0.01511527,659.0687256,0.014739632,659.0687256,0.014811942,659.0687256,0.015668107,659.0687256,0.014826057
658.0474243,0.01640304,658.0474243,0.016794544,658.0474243,0.016056558,658.0474243,0.015393814,658.0474243,0.015051003,658.0474243,0.015140975,658.0474243,0.014855576,658.0474243,0.015670603,658.0474243,0.015816595
657.0258179,0.01633369,657.0258179,0.016161516,657.0258179,0.016339576,657.0258179,0.016056666,657.0258179,0.015452151,657.0258179,0.014875559,657.0258179,0.015265606,657.0258179,0.014926379,657.0258179,0.014781677
656.0038452,0.01583383,656.0038452,0.016794624,656.0038452,0.016271606,656.0038452,0.015049743,656.0038452,0.015044088,656.0038452,0.014572505,656.0038452,0.015514118,656.0038452,0.015375496,656.0038452,0.015241905
654.9816284,0.015869083,654.9816284,0.016779235,654.9816284,0.01575429,654.9816284,0.015222977,654.9816284,0.01474255,654.9816284,0.014515946,654.9816284,0.015374799,654.9816284,0.014258053,654.9816284,0.015129101
653.9591064,0.016274938,653.9591064,0.016582383,653.9591064,0.015893999,653.9591064,0.014692047,653.9591064,0.014859567,653.9591064,0.014340477,653.9591064,0.014703427,653.9591064,0.014275548,653.9591064,0.015201101
652.9362183,0.015900765,652.9362183,0.016889211,652.9362183,0.015909411,652.9362183,0.01487797,652.9362183,0.015360317,652.9362183,0.014346096,652.9362183,0.014480161,652.9362183,0.014919011,652.9362183,0.014365869
652.0592651,0.01563561,652.0592651,0.016424252,652.0592651,0.015269306,652.0592651,0.014911831,652.0592651,0.015086271,652.0592651,0.014524404,652.0592651,0.014858468,652.0592651,0.014745791,652.0592651,0.014425379
651.0358276,0.015690597,651.0358276,0.016348392,651.0358276,0.016166486,651.0358276,0.015378312,651.0358276,0.014689717,651.0358276,0.014377561,651.0358276,0.014799809,651.0358276,0.01526129,651.0358276,0.015111866
650.012085,0.015849106,650.012085,0.016052207,650.012085,0.015410148,650.012085,0.016013233,650.012085,0.014878827,650.012085,0.014664467,650.012085,0.014096219,650.012085,0.014407076,650.012085,0.015001266
648.9880371,0.015535232,648.9880371,0.015698515,648.9880371,0.01598941,648.9880371,0.015120792,648.9880371,0.015393009,648.9880371,0.013809208,648.9880371,0.014637613,648.9880371,0.013765278,648.9880371,0.014563083
647.9636841,0.01569677,647.9636841,0.016588353,647.9636841,0.015804246,647.9636841,0.015443943,647.9636841,0.015291534,647.9636841,0.014827263,647.9636841,0.015443139,647.9636841,0.014675392,647.9636841,0.014484711
646.9390259,0.014913279,646.9390259,0.016367368,646.9390259,0.015672857,646.9390259,0.015566891,646.9390259,0.014935113,646.9390259,0.01496287,646.9390259,0.014357146,646.9390259,0.015128886,646.9390259,0.014135824
646.0604858,0.015926624,646.0604858,0.016246211,646.0604858,0.015672831,646.0604858,0.01559501,646.0604858,0.015533407,646.0604858,0.014385696,646.0604858,0.015673663,646.0604858,0.014270171,646.0604858,0.013859849
645.0352783,0.015834957,645.0352783,0.016771728,645.0352783,0.016111385,645.0352783,0.014967639,645.0352783,0.015408243,645.0352783,0.013882566,645.0352783,0.015224532,645.0352783,0.014428939,645.0352783,0.015071477
644.0097656,0.015409182,644.0097656,0.015456524,644.0097656,0.015749887,644.0097656,0.014985564,644.0097656,0.015240993,644.0097656,0.014340477,644.0097656,0.014731009,644.0097656,0.014489769,644.0097656,0.014858737
642.9839478,0.016051481,642.9839478,0.016745118,642.9839478,0.015790582,642.9839478,0.015250994,642.9839478,0.01443884,642.9839478,0.014229619,642.9839478,0.015729085,642.9839478,0.014662298,642.9839478,0.014331408
641.9578247,0.015541778,641.9578247,0.01671184,641.9578247,0.015961265,641.9578247,0.015582989,641.9578247,0.014786365,641.9578247,0.013734232,641.9578247,0.01445851,641.9578247,0.015582426,641.9578247,0.014269182
640.9313354,0.015949208,640.9313354,0.015705118,640.9313354,0.015627882,640.9313354,0.016259324,640.9313354,0.014040283,640.9313354,0.014172515,640.9313354,0.014682648,640.9313354,0.014988298,640.9313354,0.014175698
640.0513306,0.01547852,640.0513306,0.016283941,640.0513306,0.015305934,640.0513306,0.015416826,640.0513306,0.014856433,640.0513306,0.014369883,640.0513306,0.014737114,640.0513306,0.015366056,640.0513306,0.013884785
639.024292,0.016056934,639.024292,0.01642702,639.024292,0.015623695,639.024292,0.014822388,639.024292,0.014574888,639.024292,0.014233791,639.024292,0.014599463,639.024292,0.015047277,639.024292,0.014168317
637.9970093,0.016466945,637.9970093,0.016202947,637.9970093,0.016038025,637.9970093,0.014881801,637.9970093,0.01511192,637.9970093,0.014937819,637.9970093,0.014427466,637.9970093,0.014644762,637.9970093,0.014805032
636.9694214,0.015373833,636.9694214,0.016227346,636.9694214,0.015408618,636.9694214,0.014969354,636.9694214,0.014828039,636.9694214,0.01420108,636.9694214,0.01443678,636.9694214,0.014819495,636.9694214,0.014604442
635.9415283,0.01572302,635.9415283,0.016002275,635.9415283,0.015711827,635.9415283,0.015296442,635.9415283,0.015020077,635.9415283,0.014257143,635.9415283,0.013992534,635.9415283,0.014776134,635.9415283,0.01423208
635.0602417,0.015522166,635.0602417,0.017106153,635.0602417,0.01557816,635.0602417,0.016346941,635.0602417,0.014423479,635.0602417,0.014136973,635.0602417,0.013873079,635.0602417,0.015024204,635.0602417,0.015095758
634.0317383,0.016242072,634.0317383,0.016419897,634.0317383,0.015626969,634.0317383,0.014494239,634.0317383,0.014956118,634.0317383,0.014161711,634.0317383,0.014208729,634.0317383,0.014880301,634.0317383,0.014926352
633.0029907,0.016184838,633.0029907,0.016414842,633.0029907,0.015796568,633.0029907,0.014519318,633.0029907,0.014598847,633.0029907,0.014139273,633.0029907,0.01433799,633.0029907,0.014437368,633.0029907,0.014452917
631.973938,0.015753537,631.973938,0.016484207,631.973938,0.015599169,631.973938,0.015276197,631.973938,0.014527936,631.973938,0.014366698,631.973938,0.015023213,631.973938,0.015311833,631.973938,0.014314393
630.9445801,0.015811576,630.9445801,0.016293911,630.9445801,0.015832864,630.9445801,0.015644196,630.9445801,0.014949929,630.9445801,0.01411304,630.9445801,0.014586747,630.9445801,0.015681285,630.9445801,0.014592663
630.0620117,0.015907209,630.0620117,0.016142011,630.0620117,0.016040361,630.0620117,0.015401967,630.0620117,0.015226597,630.0620117,0.014884908,630.0620117,0.014896668,630.0620117,0.014843334,630.0620117,0.014067742
629.0321045,0.015893193,629.0321045,0.016479017,629.0321045,0.015732199,629.0321045,0.015670309,629.0321045,0.014469242,629.0321045,0.014048412,629.0321045,0.015066411,629.0321045,0.014483533,629.0321045,0.014850566
628.0018921,0.016952407,628.0018921,0.016569313,628.0018921,0.015825588,628.0018921,0.015174562,628.0018921,0.014897552,628.0018921,0.014161416,628.0018921,0.014483319,628.0018921,0.014596277,628.0018921,0.015182658
626.9714355,0.015708715,626.9714355,0.016486222,626.9714355,0.015928611,626.9714355,0.015174562,626.9714355,0.014986529,626.9714355,0.014210521,626.9714355,0.015147891,626.9714355,0.015172927,626.9714355,0.01490283
625.9406128,0.015799655,625.9406128,0.016423633,625.9406128,0.015838448,625.9406128,0.015730884,625.9406128,0.015118781,625.9406128,0.014441998,625.9406128,0.014927772,625.9406128,0.014957055,625.9406128,0.01511527
625.0568237,0.016066335,625.0568237,0.01681494,625.0568237,0.016185079,625.0568237,0.015392848,625.0568237,0.015234667,625.0568237,0.013999111,625.0568237,0.015830072,625.0568237,0.015322827,625.0568237,0.014939748
624.0255127,0.015982617,624.0255127,0.016678296,624.0255127,0.016238337,624.0255127,0.015752707,624.0255127,0.015531342,624.0255127,0.014372799,624.0255127,0.015477554,624.0255127,0.015093802,624.0255127,0.015246892
622.9938354,0.016294288,622.9938354,0.016676145,622.9938354,0.016124737,622.9938354,0.01518558,622.9938354,0.015022757,622.9938354,0.014788855,622.9938354,0.015393358,622.9938354,0.015369114,622.9938354,0.01526499
621.9619141,0.016726797,621.9619141,0.016499398,621.9619141,0.015917145,621.9619141,0.015869565,621.9619141,0.015379465,621.9619141,0.014747692,621.9619141,0.015005902,621.9619141,0.01508686,621.9619141,0.015702326
620.9296875,0.016299153,620.9296875,0.017009743,620.9296875,0.015798314,620.9296875,0.015728226,620.9296875,0.015091256,620.9296875,0.014270679,620.9296875,0.0149663,620.9296875,0.014849789,620.9296875,0.015417121
620.0446777,0.015940212,620.0446777,0.016675955,620.0446777,0.015917495,620.0446777,0.01578516,620.0446777,0.015447779,620.0446777,0.014326244,620.0446777,0.015073165,620.0446777,0.015282472,620.0446777,0.015034816
619.0119019,0.016161436,619.0119019,0.017838052,619.0119019,0.016028542,619.0119019,0.014913867,619.0119019,0.014726242,619.0119019,0.015048805,619.0119019,0.014760708,619.0119019,0.015054754,619.0119019,0.014912689
617.9788208,0.015812326,617.9788208,0.016742455,617.9788208,0.015797401,617.9788208,0.015127198,617.9788208,0.014730205,617.9788208,0.014549323,617.9788208,0.014655578,617.9788208,0.015166279,617.9788208,0.014542739
616.9454956,0.015830314,616.9454956,0.016628077,616.9454956,0.015805991,616.9454956,0.015686786,616.9454956,0.015010699,616.9454956,0.014631509,616.9454956,0.015082867,616.9454956,0.014430999,616.9454956,0.014780044
616.0595093,0.016018579,616.0595093,0.016770598,616.0595093,0.015308455,616.0595093,0.01513095,616.0595093,0.014957002,616.0595093,0.014300829,616.0595093,0.01441216,616.0595093,0.014435254,616.0595093,0.01456924
615.0256348,0.01523212,615.0256348,0.01628378,615.0256348,0.015388906,615.0256348,0.015374665,615.0256348,0.015131648,615.0256348,0.014429286,615.0256348,0.014547584,615.0256348,0.015025972,615.0256348,0.014031434
613.9914551,0.015534454,613.9914551,0.016256422,613.9914551,0.015175233,613.9914551,0.014773964,613.9914551,0.014599436,613.9914551,0.014275307,613.9914551,0.01455275,613.9914551,0.014601176,613.9914551,0.015280273
612.9569702,0.015536841,612.9569702,0.015901867,612.9569702,0.015537163,612.9569702,0.014940927,612.9569702,0.014669877,612.9569702,0.014083599,612.9569702,0.014662594,612.9569702,0.014331515,612.9569702,0.014185915
612.0700073,0.015517391,612.0700073,0.016325224,612.0700073,0.015323229,612.0700073,0.014759181,612.0700073,0.014575155,612.0700073,0.013822381,612.0700073,0.014127159,612.0700073,0.014300213,612.0700073,0.014166819
611.0350342,0.01538735,611.0350342,0.016219178,611.0350342,0.01568982,611.0350342,0.014601845,611.0350342,0.014184497,611.0350342,0.013710266,611.0350342,0.014296173,611.0350342,0.014359153,611.0350342,0.014217341
609.9996948,0.016015086,609.9996948,0.016191823,609.9996948,0.015262523,609.9996948,0.014736819,609.9996948,0.014232828,609.9996948,0.014144916,609.9996948,0.014458483,609.9996948,0.0145164,609.9996948,0.014245882
608.9641113,0.015604616,608.9641113,0.016152274,608.9641113,0.015515513,608.9641113,0.015022248,608.9641113,0.014378631,608.9641113,0.014155934,608.9641113,0.014388157,608.9641113,0.014674856,608.9641113,0.014676115
607.9282227,0.015447886,607.9282227,0.016467294,607.9282227,0.015548217,607.9282227,0.014718449,607.9282227,0.014517284,607.9282227,0.01402638,607.9282227,0.014099081,607.9282227,0.014325361,607.9282227,0.014120875
607.0401001,0.014978812,607.0401001,0.016289935,607.0401001,0.015941259,607.0401001,0.014886248,607.0401001,0.014425459,607.0401001,0.014483293,607.0401001,0.014102664,607.0401001,0.014050791,607.0401001,0.014131144
606.0037231,0.015122025,606.0037231,0.016077269,606.0037231,0.015579716,606.0037231,0.014712344,606.0037231,0.013931854,606.0037231,0.013775966,606.0037231,0.013897106,606.0037231,0.014004592,606.0037231,0.014767858
604.96698,0.01509533,604.96698,0.015984684,604.96698,0.015176117,604.96698,0.01477533,604.96698,0.013876713,604.96698,0.013800977,604.96698,0.014111595,604.96698,0.014494961,604.96698,0.013896491
603.9300537,0.015210002,603.9300537,0.016042832,603.9300537,0.015323095,603.9300537,0.014821906,603.9300537,0.014468947,603.9300537,0.013627614,603.9300537,0.014152778,603.9300537,0.014149222,603.9300537,0.014100498
603.0409546,0.01517936,603.0409546,0.015782878,603.0409546,0.015456979,603.0409546,0.014935194,603.0409546,0.014080604,603.0409546,0.013810063,603.0409546,0.014432257,603.0409546,0.014585461,603.0409546,0.014203941
602.003418,0.014602032,602.003418,0.015744627,602.003418,0.015235283,602.003418,0.014234594,602.003418,0.014428671,602.003418,0.013871261,602.003418,0.013836625,602.003418,0.014013869,602.003418,0.013741071
600.9656372,0.015576738,600.9656372,0.016433124,600.9656372,0.014966674,600.9656372,0.014505373,600.9656372,0.014108974,600.9656372,0.013405275,600.9656372,0.014137027,600.9656372,0.014211966,600.9656372,0.013706606
599.9275513,0.014952823,599.9275513,0.015394538,599.9275513,0.015410148,599.9275513,0.014895489,599.9275513,0.014319796,599.9275513,0.013463185,599.9275513,0.014065202,599.9275513,0.013823505,599.9275513,0.013788792
599.0375366,0.014493436,599.0375366,0.015375577,599.0375366,0.014997194,599.0375366,0.013696481,599.0375366,0.013766053,599.0375366,0.012916159,599.0375366,0.013507057,599.0375366,0.013728701,599.0375366,0.013395984
597.9989624,0.014622112,597.9989624,0.015369248,597.9989624,0.014853781,597.9989624,0.014107183,597.9989624,0.01377626,597.9989624,0.01353718,597.9989624,0.013699793,597.9989624,0.013790662,597.9989624,0.013469059
596.960083,0.014795845,596.960083,0.015382147,596.960083,0.014731892,596.960083,0.014147724,596.960083,0.013818747,596.960083,0.013198765,596.960083,0.013571925,596.960083,0.013537633,596.960083,0.013491062
596.0693359,0.014750263,596.0693359,0.014940578,596.0693359,0.014605914,596.0693359,0.013833151,596.0693359,0.013736716,596.0693359,0.013320011,596.0693359,0.013388722,596.0693359,0.013476135,596.0693359,0.013542761
595.0299683,0.014565625,595.0299683,0.015369355,595.0299683,0.014847673,595.0299683,0.014016328,595.0299683,0.013666828,595.0299683,0.013134273,595.0299683,0.013764771,595.0299683,0.013387841,595.0299683,0.013236499
593.9902344,0.014825897,593.9902344,0.015103129,593.9902344,0.015157487,593.9902344,0.013806989,593.9902344,0.013192628,593.9902344,0.012889013,593.9902344,0.013504653,593.9902344,0.013392407,593.9902344,0.01346476
592.9502563,0.014150986,592.9502563,0.01523464,592.9502563,0.014315221,592.9502563,0.01417642,592.9502563,0.013396812,592.9502563,0.01315271,592.9502563,0.013280748,592.9502563,0.013803917,592.9502563,0.013453306
592.0586548,0.014106328,592.0586548,0.01516073,592.0586548,0.014509521,592.0586548,0.014020392,592.0586548,0.013122107,592.0586548,0.013043008,592.0586548,0.013828742,592.0586548,0.013227879,592.0586548,0.013485267
591.0181885,0.014399048,591.0181885,0.015016701,591.0181885,0.014399209,591.0181885,0.013638032,591.0181885,0.013596096,591.0181885,0.012950107,591.0181885,0.01349472,591.0181885,0.012912585,591.0181885,0.012907705
589.977417,0.014197416,589.977417,0.014869183,589.977417,0.013948587,589.977417,0.013320251,589.977417,0.013067096,589.977417,0.01250397,589.977417,0.013461824,589.977417,0.013090733,589.977417,0.013502223
588.9363403,0.014156442,588.9363403,0.015051244,588.9363403,0.014439108,588.9363403,0.013756702,588.9363403,0.013078941,588.9363403,0.012595895,588.9363403,0.012931147,588.9363403,0.01287552,588.9363403,0.012757357
588.0438232,0.014218438,588.0438232,0.015335055,588.0438232,0.014066539,588.0438232,0.013066162,588.0438232,0.013198819,588.0438232,0.012427967,588.0438232,0.012944748,588.0438232,0.013137502,588.0438232,0.012714013
587.0022583,0.013843708,587.0022583,0.014898008,587.0022583,0.014084882,587.0022583,0.012988781,587.0022583,0.012857948,587.0022583,0.012189707,587.0022583,0.01296691,587.0022583,0.012817314,587.0022583,0.012882933
585.9603882,0.013368166,585.9603882,0.014395837,585.9603882,0.013770435,585.9603882,0.013021028,585.9603882,0.012822167,585.9603882,0.012164283,585.9603882,0.012881279,585.9603882,0.012949948,585.9603882,0.012442911
585.0671387,0.01384173,585.0671387,0.014467368,585.0671387,0.013713553,585.0671387,0.01334286,585.0671387,0.012707856,585.0671387,0.012355679,585.0671387,0.012646316,585.0671387,0.012489211,585.0671387,0.012460493
584.0247803,0.013608302,584.0247803,0.01422542,584.0247803,0.013695465,584.0247803,0.013029937,584.0247803,0.01255382,584.0247803,0.011912253,584.0247803,0.012333468,584.0247803,0.012791,584.0247803,0.012301643
582.9821777,0.013176084,582.9821777,0.013881711,582.9821777,0.01355323,582.9821777,0.012433028,582.9821777,0.012299407,582.9821777,0.011749136,582.9821777,0.012054404,582.9821777,0.011932607,582.9821777,0.012506501
581.93927,0.013149588,581.93927,0.014371327,581.93927,0.013244185,581.93927,0.013102657,581.93927,0.012475943,581.93927,0.011573081,581.93927,0.012120972,581.93927,0.012099039,581.93927,0.012254858
581.045105,0.012909812,581.045105,0.013745212,581.045105,0.013340404,581.045105,0.012182625,581.045105,0.01190483,581.045105,0.011409454,581.045105,0.012207598,581.045105,0.011956128,581.045105,0.012066914
580.001709,0.012812409,580.001709,0.014206536,580.001709,0.01305928,580.001709,0.012003973,580.001709,0.012054484,580.001709,0.011440203,580.001709,0.012379969,580.001709,0.01187655,580.001709,0.012223733
578.9580078,0.012659428,578.9580078,0.013752533,578.9580078,0.012865228,578.9580078,0.011864764,578.9580078,0.011531026,578.9580078,0.011555456,578.9580078,0.011569572,578.9580078,0.011927205,578.9580078,0.011367202
578.0632324,0.012815661,578.0632324,0.013442332,578.0632324,0.012503331,578.0632324,0.01170132,578.0632324,0.011336326,578.0632324,0.011180916,578.0632324,0.011255293,578.0632324,0.011727701,578.0632324,0.01149538
577.0189819,0.012226421,577.0189819,0.013049223,577.0189819,0.012686027,577.0189819,0.011888122,577.0189819,0.011487619,577.0189819,0.011135791,577.0189819,0.011282736,577.0189819,0.011805656,577.0189819,0.011461439
575.9745483,0.012235341,575.9745483,0.013229321,575.9745483,0.012411079,575.9745483,0.011473426,575.9745483,0.01134714,575.9745483,0.010709899,575.9745483,0.011124902,575.9745483,0.011288501,575.9745483,0.011119166
574.9298096,0.011743392,574.9298096,0.012782309,574.9298096,0.012152277,574.9298096,0.011309783,574.9298096,0.010804523,574.9298096,0.010859885,574.9298096,0.01091682,574.9298096,0.010955631,574.9298096,0.01126414
574.0340576,0.011603921,574.0340576,0.012636881,574.0340576,0.012219046,574.0340576,0.011060053,574.0340576,0.010741155,574.0340576,0.010780825,574.0340576,0.011004693,574.0340576,0.010999038,574.0340576,0.010759915
572.9888306,0.011705335,572.9888306,0.012171764,572.9888306,0.01170342,572.9888306,0.011233802,572.9888306,0.010634872,572.9888306,0.009991946,572.9888306,0.010438612,572.9888306,0.010469159,572.9888306,0.011163387
571.9432983,0.011860055,571.9432983,0.012751519,571.9432983,0.011384209,571.9432983,0.010541531,571.9432983,0.010334656,571.9432983,0.010221688,571.9432983,0.010326146,571.9432983,0.010742853,571.9432983,0.010359602
571.046936,0.010330997,571.046936,0.012022601,571.046936,0.011730467,571.046936,0.011022641,571.046936,0.010212121,571.046936,0.009950017,571.046936,0.010303482,571.046936,0.010348176,571.046936,0.01037763
570.0009155,0.010733381,570.0009155,0.011792836,570.0009155,0.010892612,570.0009155,0.01021925,570.0009155,0.010089222,570.0009155,0.009923691,570.0009155,0.010358621,570.0009155,0.009724919,570.0009155,0.009755998
568.9546509,0.010896009,568.9546509,0.011070569,568.9546509,0.011178924,568.9546509,0.010043495,568.9546509,0.009418611,568.9546509,0.009043927,568.9546509,0.009836672,568.9546509,0.009471759,568.9546509,0.010010595
568.0576172,0.010602112,568.0576172,0.011501148,568.0576172,0.010531453,568.0576172,0.010323575,568.0576172,0.009741438,568.0576172,0.008823314,568.0576172,0.009536081,568.0576172,0.009174039,568.0576172,0.009208568
567.0108032,0.010106311,567.0108032,0.011034749,567.0108032,0.010307114,567.0108032,0.009460199,567.0108032,0.009468108,567.0108032,0.009240166,567.0108032,0.009364676,567.0108032,0.009087143,567.0108032,0.00946578
565.9638062,0.009721001,565.9638062,0.010906229,565.9638062,0.010289089,565.9638062,0.009390069,565.9638062,0.009446256,565.9638062,0.008434335,565.9638062,0.008848226,565.9638062,0.008761528,565.9638062,0.009388747
565.0661011,0.010086308,565.0661011,0.010594844,565.0661011,0.009921466,565.0661011,0.008461046,565.0661011,0.009044878,565.0661011,0.008246928,565.0661011,0.008861964,565.0661011,0.00888746,565.0661011,0.009044165
564.0185547,0.009934417,564.0185547,0.010090044,564.0185547,0.01013286,564.0185547,0.00870498,564.0185547,0.008491402,564.0185547,0.007955634,564.0185547,0.008466615,564.0185547,0.008342495,564.0185547,0.008311437
562.9707031,0.00926468,562.9707031,0.010052159,562.9707031,0.009269651,562.9707031,0.008838002,562.9707031,0.007600886,562.9707031,0.007656658,562.9707031,0.008275395,562.9707031,0.007921546,562.9707031,0.008309617
562.0723877,0.009061001,562.0723877,0.009876683,562.0723877,0.00926423,562.0723877,0.008314814,562.0723877,0.008029593,562.0723877,0.007903066,562.0723877,0.007883955,562.0723877,0.007902961,562.0723877,0.00761664
561.0241089,0.008748057,561.0241089,0.009618408,561.0241089,0.008819774,561.0241089,0.007857227,561.0241089,0.007759658,561.0241089,0.007128549,561.0241089,0.007636609,561.0241089,0.007702213,561.0241089,0.007577679
559.9755249,0.008465137,559.9755249,0.009242255,559.9755249,0.008356798,559.9755249,0.007622725,559.9755249,0.007361731,559.9755249,0.007403306,559.9755249,0.007476486,559.9755249,0.007603336,559.9755249,0.007207395
558.9266968,0.008013166,558.9266968,0.009071442,558.9266968,0.008544437,558.9266968,0.007727008,558.9266968,0.00702833,558.9266968,0.006681383,558.9266968,0.007088685,558.9266968,0.006851653,558.9266968,0.007026041
558.0274658,0.007918567,558.0274658,0.008681661,558.0274658,0.008235478,558.0274658,0.007198157,558.0274658,0.00671214,558.0274658,0.006042835,558.0274658,0.006767929,558.0274658,0.006805056,558.0274658,0.007399567
556.9781494,0.007526026,556.9781494,0.00823503,556.9781494,0.007844917,556.9781494,0.006611359,556.9781494,0.006396076,556.9781494,0.006077931,556.9781494,0.006347426,556.9781494,0.006493469,556.9781494,0.006497017
555.9285278,0.007145443,555.9285278,0.008080541,555.9285278,0.007429796,555.9285278,0.006508683,555.9285278,0.00613692,555.9285278,0.005990866,555.9285278,0.00632552,555.9285278,0.005706667,555.9285278,0.006066171
555.0286865,0.007058322,555.0286865,0.007898005,555.0286865,0.007538273,555.0286865,0.006307738,555.0286865,0.006019343,555.0286865,0.005688308,555.0286865,0.006043675,555.0286865,0.005822113,555.0286865,0.005907072
553.9786377,0.006510339,553.9786377,0.007616349,553.9786377,0.006760383,553.9786377,0.00593927,553.9786377,0.005542744,553.9786377,0.005260961,553.9786377,0.005779089,553.9786377,0.005702234,553.9786377,0.005465119
552.9282837,0.0063852,552.9282837,0.007340669,552.9282837,0.006789017,552.9282837,0.005608427,552.9282837,0.005593061,552.9282837,0.005044094,552.9282837,0.005194808,552.9282837,0.005312503,552.9282837,0.005313577
552.027771,0.006150888,552.027771,0.00713376,552.027771,0.006220837,552.027771,0.005715768,552.027771,0.00521278,552.027771,0.004620442,552.027771,0.004943961,552.027771,0.005570773,552.027771,0.005169764
550.9769287,0.005864696,550.9769287,0.006877057,550.9769287,0.005888048,550.9769287,0.005083457,550.9769287,0.005021494,550.9769287,0.004162232,550.9769287,0.00476334,550.9769287,0.004631247,550.9769287,0.004798568
