t=0,,t=10,,t=20,,t=30,,t=40,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
367.0448303,0.044609137,367.0448303,0.046166692,367.0448303,0.048049271,367.0448303,0.047961351,367.0448303,0.048890334,367.0448303,0.049984738,367.0448303,0.050149649,367.0448303,0.049046077,367.0448303,0.048987165
365.9570313,0.046022769,365.9570313,0.046968035,365.9570313,0.04861448,365.9570313,0.049804211,365.9570313,0.050981231,365.9570313,0.050967228,365.9570313,0.05123261,365.9570313,0.050118472,365.9570313,0.049913615
365.0245056,0.046450447,365.0245056,0.047584865,365.0245056,0.049146276,365.0245056,0.05007356,365.0245056,0.051387478,365.0245056,0.051312979,365.0245056,0.051715661,365.0245056,0.051128175,365.0245056,0.050756849
363.9363708,0.047626283,363.9363708,0.048423234,363.9363708,0.049963854,363.9363708,0.050697848,363.9363708,0.052021537,363.9363708,0.052170407,363.9363708,0.052948173,363.9363708,0.051579274,363.9363708,0.051438559
363.0035706,0.047414772,363.0035706,0.048891898,363.0035706,0.050134219,363.0035706,0.050955556,363.0035706,0.052266017,363.0035706,0.052763429,363.0035706,0.052944165,363.0035706,0.05221983,363.0035706,0.05203522
362.0706482,0.048144002,362.0706482,0.049366638,362.0706482,0.050875369,362.0706482,0.052025534,362.0706482,0.052798271,362.0706482,0.053350296,362.0706482,0.053594969,362.0706482,0.05378959,362.0706482,0.052750129
360.9820557,0.049151003,360.9820557,0.050038092,360.9820557,0.052139323,360.9820557,0.05269454,360.9820557,0.053476054,360.9820557,0.054468948,360.9820557,0.054512851,360.9820557,0.05374866,360.9820557,0.053684622
360.0488586,0.049501054,360.0488586,0.051052205,360.0488586,0.052301958,360.0488586,0.053814348,360.0488586,0.054212727,360.0488586,0.054813128,360.0488586,0.055417918,360.0488586,0.054402784,360.0488586,0.054602932
358.9599609,0.049720988,358.9599609,0.051458057,358.9599609,0.0527444,358.9599609,0.053643323,358.9599609,0.05482173,358.9599609,0.055391774,358.9599609,0.055653695,358.9599609,0.054772276,358.9599609,0.054670449
358.0264893,0.05034212,358.0264893,0.051581927,358.0264893,0.053426433,358.0264893,0.054665312,358.0264893,0.055069823,358.0264893,0.055904057,358.0264893,0.056154918,358.0264893,0.055442914,358.0264893,0.055533096
356.9372864,0.050801687,356.9372864,0.052221231,356.9372864,0.053872719,356.9372864,0.055395596,356.9372864,0.055964269,356.9372864,0.056753524,356.9372864,0.057758443,356.9372864,0.056032062,356.9372864,0.055426769
356.00354,0.051428068,356.00354,0.053316344,356.00354,0.054688651,356.00354,0.055790219,356.00354,0.057191376,356.00354,0.057338484,356.00354,0.057525866,356.00354,0.056602601,356.00354,0.0558891
355.0696716,0.051567439,355.0696716,0.053292815,355.0696716,0.055008676,355.0696716,0.056206413,355.0696716,0.057627358,355.0696716,0.057755992,355.0696716,0.058102783,355.0696716,0.057266623,355.0696716,0.057015032
353.980011,0.051973391,353.980011,0.053937133,353.980011,0.056336246,353.980011,0.05700656,353.980011,0.057903204,353.980011,0.058381744,353.980011,0.058916096,353.980011,0.058092751,353.980011,0.057489607
353.0458679,0.052456565,353.0458679,0.054138768,353.0458679,0.056255531,353.0458679,0.057075839,353.0458679,0.057926718,353.0458679,0.05873194,353.0458679,0.059207149,353.0458679,0.058711879,353.0458679,0.057580687
351.9559021,0.052455015,351.9559021,0.054379635,351.9559021,0.05649209,351.9559021,0.057765394,351.9559021,0.058890749,351.9559021,0.060015284,351.9559021,0.059804786,351.9559021,0.058629684,351.9559021,0.058178868
351.0215149,0.0526735,351.0215149,0.054862205,351.0215149,0.05677155,351.0215149,0.058206752,351.0215149,0.059367854,351.0215149,0.05958423,351.0215149,0.05981762,351.0215149,0.058983371,351.0215149,0.058515575
349.9312134,0.053180479,349.9312134,0.055264778,349.9312134,0.057071086,349.9312134,0.058620084,349.9312134,0.059303816,349.9312134,0.060088795,349.9312134,0.060526509,349.9312134,0.05949641,349.9312134,0.058666572
348.9965515,0.05338788,348.9965515,0.05581253,348.9965515,0.057713266,348.9965515,0.059154674,348.9965515,0.060067926,348.9965515,0.060612306,348.9965515,0.061342202,348.9965515,0.060192049,348.9965515,0.059414599
348.0617676,0.05395012,348.0617676,0.055717111,348.0617676,0.058026534,348.0617676,0.059086125,348.0617676,0.060195409,348.0617676,0.060579687,348.0617676,0.061702821,348.0617676,0.060464974,348.0617676,0.059601661
346.9710388,0.053965125,346.9710388,0.056201141,346.9710388,0.058296621,346.9710388,0.059651699,346.9710388,0.060636505,346.9710388,0.061250418,346.9710388,0.061943471,346.9710388,0.060400356,346.9710388,0.059815805
346.0360107,0.054733489,346.0360107,0.056615546,346.0360107,0.058536191,346.0360107,0.060255982,346.0360107,0.06103199,346.0360107,0.061792612,346.0360107,0.062173024,346.0360107,0.061534151,346.0360107,0.060711637
344.9449768,0.054830484,344.9449768,0.056647398,344.9449768,0.059132662,344.9449768,0.060997345,344.9449768,0.061805926,344.9449768,0.06207715,344.9449768,0.063286215,344.9449768,0.06182595,344.9449768,0.060933031
344.0096741,0.05555775,344.0096741,0.057467178,344.0096741,0.060058743,344.0096741,0.061258674,344.0096741,0.062379114,344.0096741,0.062840864,344.0096741,0.063339554,344.0096741,0.062321562,344.0096741,0.06138159
343.0742493,0.055970248,343.0742493,0.057733547,343.0742493,0.060091678,343.0742493,0.062291801,343.0742493,0.062504709,343.0742493,0.063293971,343.0742493,0.063751362,343.0742493,0.062738895,343.0742493,0.061542355
341.9827881,0.056998588,341.9827881,0.058085471,341.9827881,0.060729917,341.9827881,0.062320307,341.9827881,0.063102528,341.9827881,0.063710347,341.9827881,0.06393382,341.9827881,0.062925175,341.9827881,0.062498223
341.0470886,0.057242226,341.0470886,0.058885116,341.0470886,0.061441343,341.0470886,0.062755495,341.0470886,0.064201333,341.0470886,0.064492166,341.0470886,0.064865962,341.0470886,0.063547343,341.0470886,0.06227994
339.9553223,0.058212847,339.9553223,0.059376877,339.9553223,0.061588977,339.9553223,0.063256301,339.9553223,0.06396348,339.9553223,0.06528379,339.9553223,0.065113515,339.9553223,0.063959792,339.9553223,0.062780321
339.0194092,0.059376165,339.0194092,0.059849557,339.0194092,0.061867319,339.0194092,0.064157791,339.0194092,0.064808503,339.0194092,0.06513267,339.0194092,0.065938689,339.0194092,0.064309567,339.0194092,0.063479893
337.9273376,0.060218185,337.9273376,0.06005574,337.9273376,0.063138455,337.9273376,0.064331986,337.9273376,0.065383688,337.9273376,0.066339128,337.9273376,0.066179775,337.9273376,0.064830288,337.9273376,0.06360326
336.9911499,0.061437823,336.9911499,0.060799975,336.9911499,0.063772433,336.9911499,0.064974599,336.9911499,0.065909587,336.9911499,0.066354752,336.9911499,0.066628106,336.9911499,0.065346166,336.9911499,0.064024433
336.0548401,0.062762074,336.0548401,0.061109573,336.0548401,0.063845836,336.0548401,0.065265499,336.0548401,0.066650532,336.0548401,0.066946723,336.0548401,0.067355648,336.0548401,0.065904103,336.0548401,0.064490125
334.9623413,0.064405993,334.9623413,0.061591901,334.9623413,0.064210519,334.9623413,0.066367626,334.9623413,0.067381524,334.9623413,0.068430826,334.9623413,0.067937218,334.9623413,0.066200636,334.9623413,0.064971201
334.0257874,0.067273162,334.0257874,0.062940501,334.0257874,0.065212674,334.0257874,0.066811904,334.0257874,0.067752279,334.0257874,0.068214267,334.0257874,0.068745159,334.0257874,0.0666591,334.0257874,0.065902837
332.9329834,0.069770433,332.9329834,0.063004509,332.9329834,0.066193216,332.9329834,0.06793464,332.9329834,0.068326861,332.9329834,0.069033101,332.9329834,0.069296762,332.9329834,0.067379378,332.9329834,0.066686749
331.9961853,0.071344092,331.9961853,0.063875787,331.9961853,0.06645824,331.9961853,0.068465218,331.9961853,0.068713039,331.9961853,0.069822624,331.9961853,0.070190206,331.9961853,0.067955375,331.9961853,0.066921294
331.0592651,0.073813953,331.0592651,0.065002203,331.0592651,0.067796215,331.0592651,0.069383554,331.0592651,0.070398897,331.0592651,0.070434086,331.0592651,0.070905976,331.0592651,0.069168009,331.0592651,0.067535095
329.9660339,0.075486399,329.9660339,0.065872982,329.9660339,0.06873136,329.9660339,0.070507251,329.9660339,0.071311176,329.9660339,0.071849525,329.9660339,0.071825244,329.9660339,0.069910616,329.9660339,0.068452097
329.0288696,0.077899277,329.0288696,0.066604361,329.0288696,0.069870993,329.0288696,0.07199689,329.0288696,0.07217475,329.0288696,0.073370367,329.0288696,0.073445715,329.0288696,0.070768759,329.0288696,0.06959869
327.9353638,0.077979594,327.9353638,0.068322323,327.9353638,0.071833186,327.9353638,0.072830886,327.9353638,0.073427685,327.9353638,0.074345343,327.9353638,0.074710593,327.9353638,0.071726732,327.9353638,0.070588313
326.9979248,0.07891053,326.9979248,0.069199674,326.9979248,0.072691776,326.9979248,0.074175864,326.9979248,0.074485078,326.9979248,0.07568831,326.9979248,0.075598896,326.9979248,0.073325068,326.9979248,0.071653366
326.0603943,0.081416935,326.0603943,0.071429364,326.0603943,0.074777104,326.0603943,0.076277353,326.0603943,0.076127268,326.0603943,0.077211976,326.0603943,0.07743115,326.0603943,0.074565254,326.0603943,0.073143892
324.9664917,0.083403535,324.9664917,0.07311675,324.9664917,0.07639768,324.9664917,0.078734949,324.9664917,0.079203993,324.9664917,0.079348095,324.9664917,0.079785608,324.9664917,0.076320834,324.9664917,0.075548962
324.028717,0.086446539,324.028717,0.076401599,324.028717,0.079429492,324.028717,0.08105392,324.028717,0.081210315,324.028717,0.081478417,324.028717,0.081573516,324.028717,0.078758784,324.028717,0.07826592
322.9344788,0.088513084,322.9344788,0.078817971,322.9344788,0.082913868,322.9344788,0.084003307,322.9344788,0.084174678,322.9344788,0.08490514,322.9344788,0.084739171,322.9344788,0.081572294,322.9344788,0.080766127
321.99646,0.090594731,321.99646,0.081165031,321.99646,0.085053191,321.99646,0.086899042,321.99646,0.086725421,321.99646,0.088041395,321.99646,0.087883607,321.99646,0.084022999,321.99646,0.082250215
321.0583496,0.094272166,321.0583496,0.085429773,321.0583496,0.089097835,321.0583496,0.090958118,321.0583496,0.091160133,321.0583496,0.091907218,321.0583496,0.092204764,321.0583496,0.088040128,321.0583496,0.086457282
319.9637146,0.099599063,319.9637146,0.090071507,319.9637146,0.094194666,319.9637146,0.096690483,319.9637146,0.096258432,319.9637146,0.09721531,319.9637146,0.09589988,319.9637146,0.092471063,319.9637146,0.090926394
319.0253601,0.1053278,319.0253601,0.096516557,319.0253601,0.101045668,319.0253601,0.102168873,319.0253601,0.102335542,319.0253601,0.102576591,319.0253601,0.101619579,319.0253601,0.09824609,319.0253601,0.096365452
317.9304504,0.111083195,317.9304504,0.103661962,317.9304504,0.107058905,317.9304504,0.108893454,317.9304504,0.108125038,317.9304504,0.108833656,317.9304504,0.107817546,317.9304504,0.10458117,317.9304504,0.10242562
316.9918518,0.115898192,316.9918518,0.108078584,316.9918518,0.112265751,316.9918518,0.11396572,316.9918518,0.113226146,316.9918518,0.115367092,316.9918518,0.113341734,316.9918518,0.109032087,316.9918518,0.10921333
316.0531311,0.125259742,316.0531311,0.117644377,316.0531311,0.121736638,316.0531311,0.124498658,316.0531311,0.123088762,316.0531311,0.124528378,316.0531311,0.122387812,316.0531311,0.119482599,316.0531311,0.116387405
314.9577942,0.13395834,314.9577942,0.127340779,314.9577942,0.131155863,314.9577942,0.13478446,314.9577942,0.132035181,314.9577942,0.13316752,314.9577942,0.131785527,314.9577942,0.127734393,314.9577942,0.126125515
314.0188599,0.145341277,314.0188599,0.139454082,314.0188599,0.143753901,314.0188599,0.146068707,314.0188599,0.14416191,314.0188599,0.144659042,314.0188599,0.143333525,314.0188599,0.138378039,314.0188599,0.137402996
312.9232788,0.158555642,312.9232788,0.151488483,312.9232788,0.156361505,312.9232788,0.158532187,312.9232788,0.158882365,312.9232788,0.156620681,312.9232788,0.155631155,312.9232788,0.151484415,312.9232788,0.148766309
311.9840698,0.166505143,311.9840698,0.160300285,311.9840698,0.165184647,311.9840698,0.168713555,311.9840698,0.165979013,311.9840698,0.165645719,311.9840698,0.164074212,311.9840698,0.159708232,311.9840698,0.156996936
311.0447693,0.182292342,311.0447693,0.176043108,311.0447693,0.181424946,311.0447693,0.18241173,311.0447693,0.182445705,311.0447693,0.180702001,311.0447693,0.179295316,311.0447693,0.173863605,311.0447693,0.171806291
309.9487915,0.200214282,309.9487915,0.193604991,309.9487915,0.1984649,309.9487915,0.199773327,309.9487915,0.20026736,309.9487915,0.200319901,309.9487915,0.196204484,309.9487915,0.191743612,309.9487915,0.171806291
309.0092468,0.22119914,309.0092468,0.21504274,309.0092468,0.217965648,309.0092468,0.218306735,309.0092468,0.219400749,309.0092468,0.216049269,309.0092468,0.213570416,309.0092468,0.208402187,309.0092468,0.204739869
308.0696106,0.234332949,308.0696106,0.229385957,308.0696106,0.231219128,308.0696106,0.234837741,308.0696106,0.232319579,308.0696106,0.231736004,308.0696106,0.227365062,308.0696106,0.222211376,308.0696106,0.217789263
306.9732361,0.255330354,306.9732361,0.248998836,306.9732361,0.250547618,306.9732361,0.2501809,306.9732361,0.247877523,306.9732361,0.24900642,306.9732361,0.24569805,306.9732361,0.239321217,306.9732361,0.233836696
306.0333557,0.282271057,306.0333557,0.269688547,306.0333557,0.276948184,306.0333557,0.273554325,306.0333557,0.270148695,306.0333557,0.268825144,306.0333557,0.266051829,306.0333557,0.258449316,306.0333557,0.255421698
304.9367065,0.309684187,304.9367065,0.294941127,304.9367065,0.301846623,304.9367065,0.301214337,304.9367065,0.293699145,304.9367065,0.292703182,304.9367065,0.289631307,304.9367065,0.280078441,304.9367065,0.276251763
303.9966125,0.339762002,303.9966125,0.325146765,303.9966125,0.327979446,303.9966125,0.325341135,303.9966125,0.321558505,303.9966125,0.318792492,303.9966125,0.315671593,303.9966125,0.304113507,303.9966125,0.301036418
303.056427,0.366717011,303.056427,0.345480532,303.056427,0.352051824,303.056427,0.34891513,303.056427,0.343681335,303.056427,0.341620356,303.056427,0.333510935,303.056427,0.32599926,303.056427,0.317851692
301.9593811,0.395278931,301.9593811,0.372228116,301.9593811,0.373211354,301.9593811,0.369123489,301.9593811,0.366593659,301.9593811,0.364478558,301.9593811,0.354904264,301.9593811,0.34568736,301.9593811,0.339551032
301.0189514,0.434814245,301.0189514,0.406576186,301.0189514,0.411507487,301.0189514,0.404629678,301.0189514,0.393666953,301.0189514,0.390134871,301.0189514,0.38593173,301.0189514,0.373513997,301.0189514,0.369695634
299.9216309,0.475908727,299.9216309,0.442810029,299.9216309,0.440632284,299.9216309,0.437328607,299.9216309,0.424436986,299.9216309,0.419465154,299.9216309,0.4151375,299.9216309,0.398125738,299.9216309,0.393250614
298.9809875,0.516188264,298.9809875,0.480001748,298.9809875,0.477040261,298.9809875,0.47298786,298.9809875,0.457957894,298.9809875,0.452286243,298.9809875,0.447392404,298.9809875,0.430298537,298.9809875,0.422029227
298.0402222,0.544756413,298.0402222,0.506491423,298.0402222,0.504734278,298.0402222,0.495742887,298.0402222,0.482064307,298.0402222,0.47361663,298.0402222,0.466024905,298.0402222,0.449944288,298.0402222,0.443943143
296.9425354,0.575977325,296.9425354,0.535227954,296.9425354,0.528258145,296.9425354,0.517674327,296.9425354,0.504222393,296.9425354,0.501769543,296.9425354,0.488871336,296.9425354,0.466407657,296.9425354,0.461451918
296.0015564,0.623729229,296.0015564,0.574078798,296.0015564,0.571046531,296.0015564,0.550899983,296.0015564,0.539546549,296.0015564,0.535245895,296.0015564,0.525600672,296.0015564,0.497962147,296.0015564,0.491317451
295.0604553,0.665249109,295.0604553,0.610774219,295.0604553,0.596788406,295.0604553,0.58403486,295.0604553,0.572923422,295.0604553,0.560403585,295.0604553,0.555057466,295.0604553,0.529979944,295.0604553,0.518768132
293.9624023,0.71309799,293.9624023,0.655344963,293.9624023,0.636067689,293.9624023,0.618202269,293.9624023,0.603572547,293.9624023,0.597806096,293.9624023,0.583643198,293.9624023,0.555637002,293.9624023,0.551966131
293.0210876,0.750459313,293.0210876,0.675549626,293.0210876,0.666477144,293.0210876,0.644106269,293.0210876,0.633035064,293.0210876,0.617434323,293.0210876,0.608505964,293.0210876,0.57817632,293.0210876,0.57191217
291.92276,0.787666082,291.92276,0.707039535,291.92276,0.691073418,291.92276,0.672684968,291.92276,0.655338526,291.92276,0.648470342,291.92276,0.632419467,291.92276,0.603869557,291.92276,0.597556353
290.9812317,0.826873839,290.9812317,0.742934048,290.9812317,0.722996593,290.9812317,0.709605038,290.9812317,0.689687014,290.9812317,0.68027395,290.9812317,0.665435255,290.9812317,0.634907901,290.9812317,0.626497567
290.0396118,0.872442305,290.0396118,0.777775526,290.0396118,0.755890071,290.0396118,0.739723921,290.0396118,0.721480608,290.0396118,0.705483615,290.0396118,0.696170986,290.0396118,0.663692653,290.0396118,0.656994224
288.940918,0.908040226,288.940918,0.814307988,288.940918,0.796173751,288.940918,0.769157827,288.940918,0.75072515,288.940918,0.739943743,288.940918,0.729248345,288.940918,0.698333561,288.940918,0.687636197
287.999054,0.938920617,287.999054,0.840656877,287.999054,0.814565182,287.999054,0.795424461,287.999054,0.770760238,287.999054,0.764267623,287.999054,0.749208033,287.999054,0.719318926,287.999054,0.71154815
287.0571289,0.95971632,287.0571289,0.856560826,287.0571289,0.834493101,287.0571289,0.810635746,287.0571289,0.791466475,287.0571289,0.785796166,287.0571289,0.773672223,287.0571289,0.736148834,287.0571289,0.727603793
285.9580688,0.991737783,285.9580688,0.888824761,285.9580688,0.866971135,285.9580688,0.842786312,285.9580688,0.820345581,285.9580688,0.813233197,285.9580688,0.797950685,285.9580688,0.767880261,285.9580688,0.756711066
285.0158997,1.014399529,285.0158997,0.911378205,285.0158997,0.891093612,285.0158997,0.868260801,285.0158997,0.843325973,285.0158997,0.836873531,285.0158997,0.822871566,285.0158997,0.788509786,285.0158997,0.781490624
284.0736389,1.033646822,284.0736389,0.931627452,284.0736389,0.905055761,284.0736389,0.883269131,284.0736389,0.864309013,284.0736389,0.854436338,284.0736389,0.840682983,284.0736389,0.809312165,284.0736389,0.803233266
282.9742126,1.051229477,282.9742126,0.951506376,282.9742126,0.928595066,282.9742126,0.904935002,282.9742126,0.883935988,282.9742126,0.874039769,282.9742126,0.86365068,282.9742126,0.830173791,282.9742126,0.822184324
282.0317383,1.066575885,282.0317383,0.961466253,282.0317383,0.943863869,282.0317383,0.920032382,282.0317383,0.900215924,282.0317383,0.889525056,282.0317383,0.87958777,282.0317383,0.847450376,282.0317383,0.843000472
280.9320679,1.078531265,280.9320679,0.983507931,280.9320679,0.963392377,280.9320679,0.944205523,280.9320679,0.923710287,280.9320679,0.916423142,280.9320679,0.903215528,280.9320679,0.874332845,280.9320679,0.864076495
279.9893799,1.089463711,279.9893799,0.993266285,279.9893799,0.975914419,279.9893799,0.95670265,279.9893799,0.936551273,279.9893799,0.932824731,279.9893799,0.919533253,279.9893799,0.889717996,279.9893799,0.882591188
279.0466003,1.092592001,279.0466003,1.002110004,279.0466003,0.985073924,279.0466003,0.966449678,279.0466003,0.950497508,279.0466003,0.940231204,279.0466003,0.93143791,279.0466003,0.90058887,279.0466003,0.892193794
277.9465637,1.097753286,277.9465637,1.009430647,277.9465637,0.992236853,277.9465637,0.97766912,277.9465637,0.959174812,277.9465637,0.952131093,277.9465637,0.944143415,277.9465637,0.917026699,277.9465637,0.905170739
277.0035706,1.103020668,277.0035706,1.015796065,277.0035706,0.999418914,277.0035706,0.985233426,277.0035706,0.968061209,277.0035706,0.962099075,277.0035706,0.951730609,277.0035706,0.924172461,277.0035706,0.918505311
276.0604858,1.104758263,276.0604858,1.024299979,276.0604858,1.008888125,276.0604858,0.998575211,276.0604858,0.979902268,276.0604858,0.972521544,276.0604858,0.964444041,276.0604858,0.941006005,276.0604858,0.930415273
274.960083,1.108833075,274.960083,1.034924269,274.960083,1.022043943,274.960083,1.009653687,274.960083,0.994132817,274.960083,0.990555406,274.960083,0.985007763,274.960083,0.954876721,274.960083,0.947950006
274.0168152,1.110864878,274.0168152,1.040436149,274.0168152,1.0287534,274.0168152,1.017592907,274.0168152,1.004896641,274.0168152,0.995992243,274.0168152,0.990770698,274.0168152,0.968015432,274.0168152,0.963526666
273.0734253,1.109054685,273.0734253,1.042674899,273.0734253,1.034014106,273.0734253,1.024283171,273.0734253,1.008849382,273.0734253,1.003797412,273.0734253,0.995484114,273.0734253,0.974966168,273.0734253,0.969558835
271.9726868,1.108490467,271.9726868,1.045434713,271.9726868,1.035958648,271.9726868,1.025534391,271.9726868,1.010338783,271.9726868,1.005325437,271.9726868,0.99914211,271.9726868,0.980626941,271.9726868,0.977177143
271.0290833,1.110390544,271.0290833,1.05226016,271.0290833,1.041324377,271.0290833,1.033351064,271.0290833,1.018026829,271.0290833,1.012206197,271.0290833,1.006795406,271.0290833,0.987417042,271.0290833,0.984445989
269.9281006,1.121743917,269.9281006,1.061029315,269.9281006,1.05060339,269.9281006,1.039623022,269.9281006,1.024622321,269.9281006,1.019879341,269.9281006,1.011650562,269.9281006,0.993148446,269.9281006,0.992229283
268.984314,1.130290389,268.984314,1.069540381,268.984314,1.054801106,268.984314,1.044205308,268.984314,1.029548407,268.984314,1.023155332,268.984314,1.015688062,268.984314,0.997546971,268.984314,0.997345746
268.0404053,1.142895579,268.0404053,1.083378315,268.0404053,1.064277887,268.0404053,1.051379204,268.0404053,1.033046365,268.0404053,1.026067257,268.0404053,1.018307924,268.0404053,0.999304414,268.0404053,1.000933051
266.9390869,1.174201488,266.9390869,1.110617161,266.9390869,1.080908298,266.9390869,1.065342665,266.9390869,1.042098999,266.9390869,1.033842325,266.9390869,1.022871137,266.9390869,0.999594629,266.9390869,1.004915953
265.9949951,1.220469832,265.9949951,1.146944761,265.9949951,1.114700317,265.9949951,1.084988713,265.9949951,1.060381532,265.9949951,1.048854709,265.9949951,1.034195542,265.9949951,1.006163239,265.9949951,1.009964943
265.0508118,1.302293539,265.0508118,1.197812557,265.0508118,1.157427311,265.0508118,1.119332433,265.0508118,1.08907938,265.0508118,1.06782198,265.0508118,1.0484761,265.0508118,1.008730531,265.0508118,1.012161374
263.9491577,1.371284246,263.9491577,1.249940276,263.9491577,1.191845775,263.9491577,1.143043756,263.9491577,1.110343218,263.9491577,1.084087491,263.9491577,1.061178207,263.9491577,1.009248137,263.9491577,1.012480378
263.0047913,1.452980161,263.0047913,1.299204707,263.0047913,1.234773397,263.0047913,1.174712658,263.0047913,1.125524282,263.0047913,1.095513105,263.0047913,1.071374893,263.0047913,1.004691005,263.0047913,1.007055998
262.0603027,1.581691623,262.0603027,1.395861387,262.0603027,1.300223827,262.0603027,1.222701192,262.0603027,1.163658977,262.0603027,1.12135756,262.0603027,1.08548975,262.0603027,1.001544476,262.0603027,1.000406742
260.958313,1.730670214,260.958313,1.496575713,260.958313,1.375239134,260.958313,1.278498292,260.958313,1.200215816,260.958313,1.1510638,260.958313,1.102604628,260.958313,0.997651458,260.958313,0.993570447
260.0136414,1.88918066,260.0136414,1.617768884,260.0136414,1.45426929,260.0136414,1.335414886,260.0136414,1.240778565,260.0136414,1.180259705,260.0136414,1.128260493,260.0136414,0.998166144,260.0136414,0.990891218
259.0688782,2.024537563,259.0688782,1.690971017,259.0688782,1.522013783,259.0688782,1.387911081,259.0688782,1.278343916,259.0688782,1.210836887,259.0688782,1.145421386,259.0688782,1.000213146,259.0688782,0.990071356
257.9665527,2.198089838,257.9665527,1.825294375,257.9665527,1.62196815,257.9665527,1.452263355,257.9665527,1.347287416,257.9665527,1.257160544,257.9665527,1.178438783,257.9665527,1.008158207,257.9665527,0.990709543
257.0216064,2.362620115,257.0216064,1.949162006,257.0216064,1.703422427,257.0216064,1.519242048,257.0216064,1.385210872,257.0216064,1.302028894,257.0216064,1.207386613,257.0216064,1.012345791,257.0216064,0.990825117
256.0765686,2.498819828,256.0765686,2.040103912,256.0765686,1.802720666,256.0765686,1.584046721,256.0765686,1.43185544,256.0765686,1.333822489,256.0765686,1.234260082,256.0765686,1.018830538,256.0765686,0.991022825
254.9738922,2.596677065,254.9738922,2.142808676,254.9738922,1.882790446,254.9738922,1.636784434,254.9738922,1.483695507,254.9738922,1.372646093,254.9738922,1.265828252,254.9738922,1.03097856,254.9738922,1.000073671
254.028656,2.752924442,254.028656,2.213197947,254.028656,1.93625474,254.028656,1.681458354,254.028656,1.515362501,254.028656,1.399288177,254.028656,1.288363934,254.028656,1.042431235,254.028656,1.009539366
252.9257813,2.821749926,252.9257813,2.308865786,252.9257813,1.984744549,252.9257813,1.73277092,252.9257813,1.553022861,252.9257813,1.430653811,252.9257813,1.320539117,252.9257813,1.066425085,252.9257813,1.027042508
251.9803619,2.934875488,251.9803619,2.330868006,251.9803619,2.021658659,251.9803619,1.764084458,251.9803619,1.591035247,251.9803619,1.463924527,251.9803619,1.350147605,251.9803619,1.084896445,251.9803619,1.051865935
251.0348358,3.027949095,251.0348358,2.36397171,251.0348358,2.070878029,251.0348358,1.796021104,251.0348358,1.630920291,251.0348358,1.501439095,251.0348358,1.3853302,251.0348358,1.11465919,251.0348358,1.073649526
249.9320374,2.982969284,249.9320374,2.435072899,249.9320374,2.113666773,249.9320374,1.833311558,249.9320374,1.653980136,249.9320374,1.527136087,249.9320374,1.414157987,249.9320374,1.145309687,249.9320374,1.10600996
248.9919891,3.019244671,248.9919891,2.427544117,248.9919891,2.132972956,248.9919891,1.852115154,248.9919891,1.671424985,248.9919891,1.539659381,248.9919891,1.427325249,248.9919891,1.163835645,248.9919891,1.118675828
248.0518341,3.078211546,248.0518341,2.424629688,248.0518341,2.121616602,248.0518341,1.854151011,248.0518341,1.679839611,248.0518341,1.552665234,248.0518341,1.439889908,248.0518341,1.18117857,248.0518341,1.137786388
246.954895,2.937838078,246.954895,2.417058706,246.954895,2.115217924,246.954895,1.8571527,246.954895,1.68222177,246.954895,1.559414029,246.954895,1.451706529,246.954895,1.191665173,246.954895,1.148659706
246.0145721,2.943419933,246.0145721,2.364444733,246.0145721,2.09615016,246.0145721,1.843349338,246.0145721,1.674222469,246.0145721,1.559402704,246.0145721,1.453816533,246.0145721,1.203224897,246.0145721,1.159624577
245.0741577,2.934359312,245.0741577,2.338248014,245.0741577,2.077488422,245.0741577,1.836191177,245.0741577,1.671186447,245.0741577,1.561396718,245.0741577,1.45558846,245.0741577,1.217164874,245.0741577,1.172974348
243.9768982,2.749250174,243.9768982,2.278744698,243.9768982,2.029595852,243.9768982,1.805014968,243.9768982,1.655763388,243.9768982,1.549989939,243.9768982,1.453207254,243.9768982,1.225727916,243.9768982,1.183693409
243.0363007,2.626692057,243.0363007,2.218986273,243.0363007,1.988979578,243.0363007,1.778777599,243.0363007,1.636797667,243.0363007,1.536373496,243.0363007,1.447212934,243.0363007,1.232648373,243.0363007,1.191233635
241.9388275,2.527863741,241.9388275,2.137191057,241.9388275,1.92421031,241.9388275,1.743378162,241.9388275,1.611413598,241.9388275,1.521372199,241.9388275,1.43978858,241.9388275,1.245817184,241.9388275,1.201555848
240.9980621,2.403433323,240.9980621,2.060444355,240.9980621,1.874595404,240.9980621,1.700605273,240.9980621,1.585073948,240.9980621,1.506151557,240.9980621,1.42729497,240.9980621,1.250083208,240.9980621,1.209530592
240.0571899,2.298147917,240.0571899,1.991947651,240.0571899,1.82624352,240.0571899,1.669507861,240.0571899,1.565859199,240.0571899,1.48928535,240.0571899,1.420521021,240.0571899,1.25661695,240.0571899,1.22126472
238.9594269,2.178034067,238.9594269,1.906914353,238.9594269,1.769506931,238.9594269,1.628565311,238.9594269,1.535714269,238.9594269,1.472278357,238.9594269,1.413558602,238.9594269,1.268577099,238.9594269,1.235469222
